image_id,source,alignment_score,artifact_score,class_id
189,Sys_VAR_noexpert_3,5.0,5.0,150
191,User_VAR_500_1,5.0,3.0,156
191,User_VAR_500_2,5.0,2.0,156
191,User_VAR_500_3,5.0,3.0,156
191,Sys_VAR_noexpert_1,4.92,3.85,156
191,Sys_VAR_noexpert_2,4.92,4.65,156
191,Sys_VAR_noexpert_3,4.85,3.6,156
192,User_VAR_500_1,5.0,4.0,156
192,User_VAR_500_2,5.0,4.0,156
192,User_VAR_500_3,5.0,4.0,156
192,Sys_VAR_noexpert_1,5.0,5.0,156
192,Sys_VAR_noexpert_2,4.92,3.85,156
192,Sys_VAR_noexpert_3,5.0,4.35,156
196,User_VAR_500_1,5.0,3.0,156
196,User_VAR_500_2,5.0,4.0,156
196,User_VAR_500_3,5.0,4.0,156
196,Sys_VAR_noexpert_1,4.85,3.9,156
196,Sys_VAR_noexpert_2,4.75,3.92,156
196,Sys_VAR_noexpert_3,4.85,3.9,156
197,User_VAR_500_1,5.0,4.0,156
197,User_VAR_500_2,5.0,3.0,156
197,User_VAR_500_3,5.0,3.0,156
197,Sys_VAR_noexpert_1,4.85,2.8,156
197,Sys_VAR_noexpert_2,4.85,3.92,156
197,Sys_VAR_noexpert_3,4.85,3.2,156
199,User_VAR_500_1,5.0,3.0,156
199,User_VAR_500_2,4.29,2.0,156
199,User_VAR_500_3,5.0,2.0,156
199,Sys_VAR_noexpert_1,4.85,3.92,156
199,Sys_VAR_noexpert_2,4.85,3.92,156
199,Sys_VAR_noexpert_3,3.85,3.92,156
202,User_VAR_500_1,5.0,2.0,159
202,User_VAR_500_2,4.29,2.0,159
202,User_VAR_500_3,4.29,2.0,159
202,Sys_VAR_noexpert_1,3.85,2.9,159
202,Sys_VAR_noexpert_2,2.15,3.85,159
202,Sys_VAR_noexpert_3,2.85,3.42,159
203,User_VAR_500_1,5.0,2.0,159
203,User_VAR_500_2,5.0,3.0,159
203,User_VAR_500_3,5.0,2.0,159
203,Sys_VAR_noexpert_1,2.85,3.42,159
203,Sys_VAR_noexpert_2,2.85,3.42,159
203,Sys_VAR_noexpert_3,2.85,2.4,159
204,User_VAR_500_1,5.0,4.0,159
204,User_VAR_500_2,5.0,4.0,159
204,User_VAR_500_3,5.0,4.0,159
204,Sys_VAR_noexpert_1,4.65,4.35,159
204,Sys_VAR_noexpert_2,4.85,4.92,159
204,Sys_VAR_noexpert_3,4.85,5.0,159
205,User_VAR_500_1,5.0,2.0,159
205,User_VAR_500_2,4.0,2.0,159
205,User_VAR_500_3,5.0,2.0,159
205,Sys_VAR_noexpert_1,3.85,3.6,159
205,Sys_VAR_noexpert_2,1.85,3.2,159
205,Sys_VAR_noexpert_3,4.12,3.85,159
207,User_VAR_500_1,4.17,1.0,159
207,User_VAR_500_2,4.17,1.0,159
207,User_VAR_500_3,4.17,2.0,159
207,Sys_VAR_noexpert_1,4.15,2.85,159
207,Sys_VAR_noexpert_2,2.85,1.92,159
207,Sys_VAR_noexpert_3,3.85,1.92,159
211,User_VAR_500_1,5.0,2.0,281
211,User_VAR_500_2,5.0,5.0,281
211,User_VAR_500_3,4.38,5.0,281
211,Sys_VAR_noexpert_1,5.0,5.0,281
211,Sys_VAR_noexpert_2,5.0,5.0,281
211,Sys_VAR_noexpert_3,5.0,5.0,281
215,User_VAR_500_1,5.0,2.0,281
215,User_VAR_500_2,5.0,4.0,281
215,User_VAR_500_3,5.0,4.0,281
215,Sys_VAR_noexpert_1,4.85,3.92,281
215,Sys_VAR_noexpert_2,4.85,3.92,281
215,Sys_VAR_noexpert_3,4.85,3.65,281
216,User_VAR_500_1,5.0,2.0,281
216,User_VAR_500_2,5.0,4.0,281
216,User_VAR_500_3,5.0,3.0,281
216,Sys_VAR_noexpert_1,4.85,2.9,281
216,Sys_VAR_noexpert_2,4.92,4.65,281
216,Sys_VAR_noexpert_3,4.85,3.2,281
218,User_VAR_500_1,5.0,2.0,281
218,User_VAR_500_2,5.0,3.0,281
218,User_VAR_500_3,5.0,2.0,281
218,Sys_VAR_noexpert_1,2.85,1.2,281
218,Sys_VAR_noexpert_2,2.15,0.85,281
218,Sys_VAR_noexpert_3,2.15,1.2,281
219,User_VAR_500_1,3.75,2.0,281
219,User_VAR_500_2,5.0,2.0,281
219,User_VAR_500_3,3.75,2.0,281
219,Sys_VAR_noexpert_1,4.85,1.2,281
219,Sys_VAR_noexpert_2,3.85,1.2,281
219,Sys_VAR_noexpert_3,4.85,1.2,281
220,User_VAR_500_1,4.38,4.0,300
220,User_VAR_500_2,5.0,4.0,300
220,User_VAR_500_3,5.0,5.0,300
220,Sys_VAR_noexpert_1,5.0,5.0,300
220,Sys_VAR_noexpert_2,5.0,5.0,300
220,Sys_VAR_noexpert_3,5.0,5.0,300
221,User_VAR_500_1,5.0,5.0,300
221,User_VAR_500_2,5.0,5.0,300
221,User_VAR_500_3,5.0,5.0,300
221,Sys_VAR_noexpert_1,5.0,5.0,300
221,Sys_VAR_noexpert_2,5.0,5.0,300
221,Sys_VAR_noexpert_3,5.0,5.0,300
226,User_VAR_500_1,0.0,1.0,300
226,User_VAR_500_2,0.0,1.0,300
226,User_VAR_500_3,0.0,2.0,300
226,Sys_VAR_noexpert_1,2.15,2.8,300
226,Sys_VAR_noexpert_2,0.15,1.2,300
226,Sys_VAR_noexpert_3,0.15,1.2,300
227,User_VAR_500_1,4.38,4.0,300
227,User_VAR_500_2,4.38,5.0,300
227,User_VAR_500_3,5.0,4.0,300
227,Sys_VAR_noexpert_1,5.0,5.0,300
227,Sys_VAR_noexpert_2,3.65,3.8,300
227,Sys_VAR_noexpert_3,5.0,5.0,300
228,User_VAR_500_1,4.38,5.0,300
228,User_VAR_500_2,4.38,5.0,300
228,User_VAR_500_3,5.0,4.0,300
228,Sys_VAR_noexpert_1,5.0,5.0,300
228,Sys_VAR_noexpert_2,5.0,5.0,300
228,Sys_VAR_noexpert_3,5.0,5.0,300
231,User_VAR_500_1,5.0,4.0,322
231,User_VAR_500_2,5.0,4.0,322
231,User_VAR_500_3,5.0,4.0,322
231,Sys_VAR_noexpert_1,3.85,3.6,322
231,Sys_VAR_noexpert_2,4.15,3.85,322
231,Sys_VAR_noexpert_3,3.65,4.1,322
232,User_VAR_500_1,4.29,4.0,322
232,User_VAR_500_2,4.29,4.0,322
232,User_VAR_500_3,4.29,4.0,322
232,Sys_VAR_noexpert_1,4.2,4.3,322
232,Sys_VAR_noexpert_2,4.35,3.85,322
232,Sys_VAR_noexpert_3,4.2,3.8,322
235,User_VAR_500_1,4.29,5.0,322
235,User_VAR_500_2,4.29,5.0,322
235,User_VAR_500_3,5.0,5.0,322
235,Sys_VAR_noexpert_1,4.25,5.0,322
235,Sys_VAR_noexpert_2,4.25,5.0,322
235,Sys_VAR_noexpert_3,4.25,5.0,322
236,User_VAR_500_1,5.0,3.0,322
236,User_VAR_500_2,5.0,3.0,322
236,User_VAR_500_3,5.0,3.0,322
236,Sys_VAR_noexpert_1,4.35,4.65,322
236,Sys_VAR_noexpert_2,4.35,4.6,322
236,Sys_VAR_noexpert_3,4.35,4.6,322
238,User_VAR_500_1,5.0,5.0,322
238,User_VAR_500_2,5.0,5.0,322
238,User_VAR_500_3,5.0,5.0,322
238,Sys_VAR_noexpert_1,5.0,5.0,322
238,Sys_VAR_noexpert_2,5.0,5.0,322
238,Sys_VAR_noexpert_3,5.0,5.0,322
241,User_VAR_500_1,4.17,2.0,330
241,User_VAR_500_2,4.0,2.0,330
241,User_VAR_500_3,4.0,3.0,330
241,Sys_VAR_noexpert_1,3.45,3.8,330
241,Sys_VAR_noexpert_2,3.45,3.82,330
241,Sys_VAR_noexpert_3,4.15,5.0,330
243,User_VAR_500_1,4.17,4.0,330
243,User_VAR_500_2,3.57,4.0,330
243,User_VAR_500_3,3.57,4.0,330
243,Sys_VAR_noexpert_1,3.85,3.6,330
243,Sys_VAR_noexpert_2,4.2,3.8,330
243,Sys_VAR_noexpert_3,3.85,3.42,330
244,User_VAR_500_1,4.29,2.0,330
244,User_VAR_500_2,5.0,2.0,330
244,User_VAR_500_3,5.0,2.0,330
244,Sys_VAR_noexpert_1,4.65,3.92,330
244,Sys_VAR_noexpert_2,3.45,2.85,330
244,Sys_VAR_noexpert_3,3.65,2.85,330
246,User_VAR_500_1,3.57,2.0,330
246,User_VAR_500_2,3.57,3.0,330
246,User_VAR_500_3,3.57,2.0,330
246,Sys_VAR_noexpert_1,3.85,3.6,330
246,Sys_VAR_noexpert_2,3.45,3.85,330
246,Sys_VAR_noexpert_3,3.85,4.2,330
249,User_VAR_500_1,4.17,3.0,330
249,User_VAR_500_2,5.0,5.0,330
249,User_VAR_500_3,4.17,5.0,330
249,Sys_VAR_noexpert_1,5.0,5.0,330
249,Sys_VAR_noexpert_2,5.0,5.0,330
249,Sys_VAR_noexpert_3,3.85,4.1,330
250,User_VAR_500_1,3.0,2.0,333
250,User_VAR_500_2,4.0,1.0,333
250,User_VAR_500_3,4.0,2.0,333
250,Sys_VAR_noexpert_1,4.85,2.1,333
250,Sys_VAR_noexpert_2,3.85,1.2,333
250,Sys_VAR_noexpert_3,3.85,2.15,333
254,User_VAR_500_1,3.75,3.0,333
254,User_VAR_500_2,2.5,2.0,333
254,User_VAR_500_3,2.5,3.0,333
254,Sys_VAR_noexpert_1,2.85,3.6,333
254,Sys_VAR_noexpert_2,2.85,1.92,333
254,Sys_VAR_noexpert_3,3.45,4.65,333
257,User_VAR_500_1,4.17,3.0,333
257,User_VAR_500_2,4.17,2.0,333
257,User_VAR_500_3,4.17,2.0,333
257,Sys_VAR_noexpert_1,4.2,3.8,333
257,Sys_VAR_noexpert_2,4.2,3.8,333
257,Sys_VAR_noexpert_3,3.85,3.6,333
258,User_VAR_500_1,5.0,3.0,333
258,User_VAR_500_2,5.0,4.0,333
258,User_VAR_500_3,5.0,3.0,333
258,Sys_VAR_noexpert_1,4.2,3.8,333
258,Sys_VAR_noexpert_2,5.0,3.8,333
258,Sys_VAR_noexpert_3,4.85,3.2,333
259,User_VAR_500_1,5.0,2.0,333
259,User_VAR_500_2,5.0,3.0,333
259,User_VAR_500_3,5.0,3.0,333
259,Sys_VAR_noexpert_1,4.35,3.8,333
259,Sys_VAR_noexpert_2,4.12,3.85,333
259,Sys_VAR_noexpert_3,3.85,4.2,333
261,User_VAR_500_1,5.0,3.0,339
261,User_VAR_500_2,4.29,2.0,339
261,User_VAR_500_3,4.29,3.0,339
261,Sys_VAR_noexpert_1,3.85,4.2,339
261,Sys_VAR_noexpert_2,4.92,4.65,339
261,Sys_VAR_noexpert_3,4.65,3.85,339
264,User_VAR_500_1,1.67,1.0,339
264,User_VAR_500_2,2.5,1.0,339
264,User_VAR_500_3,1.67,1.0,339
264,Sys_VAR_noexpert_1,1.85,1.2,339
264,Sys_VAR_noexpert_2,2.15,1.8,339
264,Sys_VAR_noexpert_3,1.85,1.2,339
265,User_VAR_500_1,5.0,4.0,339
265,User_VAR_500_2,5.0,4.0,339
265,User_VAR_500_3,5.0,4.0,339
265,Sys_VAR_noexpert_1,5.0,5.0,339
265,Sys_VAR_noexpert_2,5.0,5.0,339
265,Sys_VAR_noexpert_3,5.0,5.0,339
266,User_VAR_500_1,5.0,4.0,339
266,User_VAR_500_2,5.0,3.0,339
266,User_VAR_500_3,5.0,4.0,339
266,Sys_VAR_noexpert_1,4.65,4.3,339
266,Sys_VAR_noexpert_2,4.65,3.85,339
266,Sys_VAR_noexpert_3,4.2,4.8,339
268,User_VAR_500_1,4.38,2.0,339
268,User_VAR_500_2,5.0,3.0,339
268,User_VAR_500_3,4.38,3.0,339
268,Sys_VAR_noexpert_1,3.65,4.15,339
268,Sys_VAR_noexpert_2,4.35,4.12,339
268,Sys_VAR_noexpert_3,3.85,3.62,339
271,User_VAR_500_1,5.0,2.0,347
271,User_VAR_500_2,5.0,4.0,347
271,User_VAR_500_3,5.0,4.0,347
271,Sys_VAR_noexpert_1,4.85,3.65,347
271,Sys_VAR_noexpert_2,5.0,5.0,347
271,Sys_VAR_noexpert_3,5.0,5.0,347
273,User_VAR_500_1,5.0,5.0,347
273,User_VAR_500_2,5.0,5.0,347
273,User_VAR_500_3,5.0,5.0,347
273,Sys_VAR_noexpert_1,5.0,5.0,347
273,Sys_VAR_noexpert_2,5.0,5.0,347
273,Sys_VAR_noexpert_3,5.0,5.0,347
274,User_VAR_500_1,5.0,4.0,347
274,User_VAR_500_2,5.0,3.0,347
274,User_VAR_500_3,5.0,5.0,347
274,Sys_VAR_noexpert_1,4.85,5.0,347
274,Sys_VAR_noexpert_2,4.85,5.0,347
274,Sys_VAR_noexpert_3,4.85,5.0,347
275,User_VAR_500_1,5.0,3.0,347
275,User_VAR_500_2,3.33,3.0,347
275,User_VAR_500_3,3.33,3.0,347
275,Sys_VAR_noexpert_1,3.42,2.85,347
275,Sys_VAR_noexpert_2,2.85,1.92,347
275,Sys_VAR_noexpert_3,3.85,3.92,347
278,User_VAR_500_1,5.0,5.0,347
278,User_VAR_500_2,5.0,5.0,347
278,User_VAR_500_3,5.0,5.0,347
278,Sys_VAR_noexpert_1,5.0,5.0,347
278,Sys_VAR_noexpert_2,5.0,5.0,347
278,Sys_VAR_noexpert_3,5.0,5.0,347
280,User_VAR_500_1,4.29,2.0,356
280,User_VAR_500_2,4.29,3.0,356
280,User_VAR_500_3,4.29,3.0,356
280,Sys_VAR_noexpert_1,4.65,4.35,356
280,Sys_VAR_noexpert_2,4.65,4.35,356
280,Sys_VAR_noexpert_3,4.65,4.35,356
281,User_VAR_500_1,4.29,2.0,356
281,User_VAR_500_2,4.29,4.0,356
281,User_VAR_500_3,4.29,3.0,356
281,Sys_VAR_noexpert_1,4.85,3.92,356
281,Sys_VAR_noexpert_2,4.85,3.65,356
281,Sys_VAR_noexpert_3,4.85,4.65,356
284,User_VAR_500_1,5.0,3.0,356
284,User_VAR_500_2,5.0,5.0,356
284,User_VAR_500_3,5.0,3.0,356
284,Sys_VAR_noexpert_1,4.85,3.92,356
284,Sys_VAR_noexpert_2,4.65,4.35,356
284,Sys_VAR_noexpert_3,4.85,3.9,356
287,User_VAR_500_1,5.0,5.0,356
287,User_VAR_500_2,5.0,5.0,356
287,User_VAR_500_3,5.0,4.0,356
287,Sys_VAR_noexpert_1,4.85,4.2,356
287,Sys_VAR_noexpert_2,4.85,4.2,356
287,Sys_VAR_noexpert_3,4.92,4.85,356
289,User_VAR_500_1,5.0,3.0,356
289,User_VAR_500_2,5.0,4.0,356
289,User_VAR_500_3,5.0,3.0,356
289,Sys_VAR_noexpert_1,5.0,5.0,356
289,Sys_VAR_noexpert_2,5.0,5.0,356
289,Sys_VAR_noexpert_3,5.0,5.0,356
291,User_VAR_500_1,5.0,4.0,365
291,User_VAR_500_2,5.0,2.0,365
291,User_VAR_500_3,5.0,2.0,365
291,Sys_VAR_noexpert_1,4.85,5.0,365
291,Sys_VAR_noexpert_2,4.85,5.0,365
291,Sys_VAR_noexpert_3,4.85,4.65,365
294,User_VAR_500_1,5.0,2.0,365
294,User_VAR_500_2,5.0,4.0,365
294,User_VAR_500_3,5.0,4.0,365
294,Sys_VAR_noexpert_1,5.0,5.0,365
294,Sys_VAR_noexpert_2,4.65,4.35,365
294,Sys_VAR_noexpert_3,5.0,5.0,365
295,User_VAR_500_1,5.0,3.0,365
295,User_VAR_500_2,5.0,4.0,365
295,User_VAR_500_3,5.0,3.0,365
295,Sys_VAR_noexpert_1,5.0,5.0,365
295,Sys_VAR_noexpert_2,5.0,5.0,365
295,Sys_VAR_noexpert_3,5.0,5.0,365
296,User_VAR_500_1,5.0,3.0,365
296,User_VAR_500_2,5.0,3.0,365
296,User_VAR_500_3,5.0,3.0,365
296,Sys_VAR_noexpert_1,4.92,4.85,365
296,Sys_VAR_noexpert_2,4.35,4.6,365
296,Sys_VAR_noexpert_3,4.65,3.85,365
298,User_VAR_500_1,4.0,2.0,365
298,User_VAR_500_2,4.0,3.0,365
298,User_VAR_500_3,4.0,3.0,365
298,Sys_VAR_noexpert_1,4.65,3.8,365
298,Sys_VAR_noexpert_2,4.65,3.85,365
298,Sys_VAR_noexpert_3,4.12,3.85,365
301,User_VAR_500_1,5.0,4.0,370
301,User_VAR_500_2,5.0,3.0,370
301,User_VAR_500_3,5.0,3.0,370
301,Sys_VAR_noexpert_1,4.92,4.65,370
301,Sys_VAR_noexpert_2,5.0,5.0,370
301,Sys_VAR_noexpert_3,4.85,3.9,370
302,User_VAR_500_1,5.0,3.0,370
302,User_VAR_500_2,5.0,4.0,370
302,User_VAR_500_3,5.0,5.0,370
302,Sys_VAR_noexpert_1,5.0,4.2,370
302,Sys_VAR_noexpert_2,4.85,4.2,370
302,Sys_VAR_noexpert_3,4.92,4.85,370
303,User_VAR_500_1,4.0,2.0,370
303,User_VAR_500_2,3.0,3.0,370
303,User_VAR_500_3,4.0,2.0,370
303,Sys_VAR_noexpert_1,3.85,4.2,370
303,Sys_VAR_noexpert_2,4.65,3.85,370
303,Sys_VAR_noexpert_3,4.85,5.0,370
307,User_VAR_500_1,5.0,2.0,370
307,User_VAR_500_2,5.0,4.0,370
307,User_VAR_500_3,5.0,3.0,370
307,Sys_VAR_noexpert_1,3.85,5.0,370
307,Sys_VAR_noexpert_2,2.15,5.0,370
307,Sys_VAR_noexpert_3,3.85,5.0,370
308,User_VAR_500_1,5.0,5.0,370
308,User_VAR_500_2,5.0,2.0,370
308,User_VAR_500_3,5.0,5.0,370
308,Sys_VAR_noexpert_1,5.0,5.0,370
308,Sys_VAR_noexpert_2,5.0,5.0,370
308,Sys_VAR_noexpert_3,5.0,5.0,370
310,User_VAR_500_1,1.67,3.0,389
310,User_VAR_500_2,2.22,2.0,389
310,User_VAR_500_3,1.67,2.0,389
310,Sys_VAR_noexpert_1,1.85,3.6,389
310,Sys_VAR_noexpert_2,1.2,3.8,389
310,Sys_VAR_noexpert_3,1.2,3.8,389
312,User_VAR_500_1,2.14,4.0,389
312,User_VAR_500_2,1.11,3.0,389
312,User_VAR_500_3,1.11,3.0,389
312,Sys_VAR_noexpert_1,1.25,3.85,389
312,Sys_VAR_noexpert_2,1.85,3.42,389
312,Sys_VAR_noexpert_3,0.85,3.2,389
314,User_VAR_500_1,3.33,3.0,389
314,User_VAR_500_2,3.89,3.0,389
314,User_VAR_500_3,3.89,2.0,389
314,Sys_VAR_noexpert_1,2.85,3.6,389
314,Sys_VAR_noexpert_2,2.85,3.6,389
314,Sys_VAR_noexpert_3,2.84,3.65,389
318,User_VAR_500_1,1.67,3.0,389
318,User_VAR_500_2,1.67,2.0,389
318,User_VAR_500_3,1.67,2.0,389
318,Sys_VAR_noexpert_1,2.85,3.75,389
318,Sys_VAR_noexpert_2,1.2,3.8,389
318,Sys_VAR_noexpert_3,1.2,3.8,389
319,User_VAR_500_1,1.11,2.0,389
319,User_VAR_500_2,1.67,2.0,389
319,User_VAR_500_3,1.11,2.0,389
319,Sys_VAR_noexpert_1,1.85,3.42,389
319,Sys_VAR_noexpert_2,1.85,3.2,389
319,Sys_VAR_noexpert_3,1.85,3.42,389
320,User_VAR_500_1,3.0,4.0,392
320,User_VAR_500_2,3.33,4.0,392
320,User_VAR_500_3,3.33,4.0,392
320,Sys_VAR_noexpert_1,1.85,4.1,392
320,Sys_VAR_noexpert_2,1.85,3.6,392
320,Sys_VAR_noexpert_3,1.2,3.8,392
323,User_VAR_500_1,4.29,3.0,392
323,User_VAR_500_2,4.29,3.0,392
323,User_VAR_500_3,4.29,3.0,392
323,Sys_VAR_noexpert_1,4.65,3.85,392
323,Sys_VAR_noexpert_2,4.65,3.85,392
323,Sys_VAR_noexpert_3,4.35,3.8,392
326,User_VAR_500_1,5.0,4.0,392
326,User_VAR_500_2,5.0,2.0,392
326,User_VAR_500_3,5.0,2.0,392
326,Sys_VAR_noexpert_1,4.85,3.2,392
326,Sys_VAR_noexpert_2,4.85,3.2,392
326,Sys_VAR_noexpert_3,4.85,3.2,392
328,User_VAR_500_1,2.14,1.0,392
328,User_VAR_500_2,2.14,2.0,392
328,User_VAR_500_3,2.14,2.0,392
328,Sys_VAR_noexpert_1,1.85,2.9,392
328,Sys_VAR_noexpert_2,1.85,2.1,392
328,Sys_VAR_noexpert_3,1.2,2.8,392
329,User_VAR_500_1,5.0,4.0,392
329,User_VAR_500_2,5.0,4.0,392
329,User_VAR_500_3,5.0,4.0,392
329,Sys_VAR_noexpert_1,4.85,3.92,392
329,Sys_VAR_noexpert_2,4.65,4.35,392
329,Sys_VAR_noexpert_3,4.85,4.2,392
330,User_VAR_500_1,1.67,2.0,394
330,User_VAR_500_2,3.75,1.0,394
330,User_VAR_500_3,1.67,2.0,394
330,Sys_VAR_noexpert_1,2.85,1.92,394
330,Sys_VAR_noexpert_2,2.15,1.8,394
330,Sys_VAR_noexpert_3,1.85,2.1,394
333,User_VAR_500_1,5.0,5.0,394
333,User_VAR_500_2,5.0,5.0,394
333,User_VAR_500_3,5.0,5.0,394
333,Sys_VAR_noexpert_1,3.65,4.75,394
333,Sys_VAR_noexpert_2,4.85,5.0,394
333,Sys_VAR_noexpert_3,5.0,5.0,394
334,User_VAR_500_1,3.57,2.0,394
334,User_VAR_500_2,5.0,2.0,394
334,User_VAR_500_3,5.0,2.0,394
334,Sys_VAR_noexpert_1,2.15,1.85,394
334,Sys_VAR_noexpert_2,2.85,3.1,394
334,Sys_VAR_noexpert_3,2.85,2.4,394
338,User_VAR_500_1,5.0,4.0,394
338,User_VAR_500_2,5.0,4.0,394
338,User_VAR_500_3,5.0,4.0,394
338,Sys_VAR_noexpert_1,3.85,3.92,394
338,Sys_VAR_noexpert_2,3.65,3.42,394
338,Sys_VAR_noexpert_3,3.65,3.42,394
339,User_VAR_500_1,4.17,3.0,394
339,User_VAR_500_2,4.17,5.0,394
339,User_VAR_500_3,5.0,2.0,394
339,Sys_VAR_noexpert_1,2.85,1.92,394
339,Sys_VAR_noexpert_2,2.15,1.8,394
339,Sys_VAR_noexpert_3,3.25,1.8,394
341,User_VAR_500_1,5.0,3.0,396
341,User_VAR_500_2,5.0,4.0,396
341,User_VAR_500_3,5.0,3.0,396
341,Sys_VAR_noexpert_1,4.92,4.65,396
341,Sys_VAR_noexpert_2,4.92,4.65,396
341,Sys_VAR_noexpert_3,5.0,5.0,396
344,User_VAR_500_1,3.57,3.0,396
344,User_VAR_500_2,3.57,3.0,396
344,User_VAR_500_3,4.17,4.0,396
344,Sys_VAR_noexpert_1,3.85,3.2,396
344,Sys_VAR_noexpert_2,4.2,2.8,396
344,Sys_VAR_noexpert_3,4.85,3.9,396
346,User_VAR_500_1,5.0,4.0,396
346,User_VAR_500_2,5.0,4.0,396
346,User_VAR_500_3,5.0,4.0,396
346,Sys_VAR_noexpert_1,4.12,3.85,396
346,Sys_VAR_noexpert_2,4.35,4.85,396
346,Sys_VAR_noexpert_3,3.42,3.85,396
347,User_VAR_500_1,5.0,5.0,396
347,User_VAR_500_2,5.0,4.0,396
347,User_VAR_500_3,5.0,4.0,396
347,Sys_VAR_noexpert_1,5.0,5.0,396
347,Sys_VAR_noexpert_2,5.0,5.0,396
347,Sys_VAR_noexpert_3,4.92,4.65,396
349,User_VAR_500_1,5.0,4.0,396
349,User_VAR_500_2,5.0,4.0,396
349,User_VAR_500_3,5.0,4.0,396
349,Sys_VAR_noexpert_1,5.0,5.0,396
349,Sys_VAR_noexpert_2,5.0,5.0,396
349,Sys_VAR_noexpert_3,5.0,5.0,396
351,User_VAR_500_1,5.0,2.0,400
351,User_VAR_500_2,5.0,4.0,400
351,User_VAR_500_3,5.0,4.0,400
351,Sys_VAR_noexpert_1,3.85,4.2,400
351,Sys_VAR_noexpert_2,3.85,4.65,400
351,Sys_VAR_noexpert_3,4.65,3.85,400
352,User_VAR_500_1,5.0,3.0,400
352,User_VAR_500_2,4.44,3.0,400
352,User_VAR_500_3,4.44,2.0,400
352,Sys_VAR_noexpert_1,5.0,5.0,400
352,Sys_VAR_noexpert_2,4.95,4.6,400
352,Sys_VAR_noexpert_3,4.92,4.65,400
354,User_VAR_500_1,5.0,4.0,400
354,User_VAR_500_2,5.0,3.0,400
354,User_VAR_500_3,5.0,3.0,400
354,Sys_VAR_noexpert_1,4.92,3.85,400
354,Sys_VAR_noexpert_2,4.85,3.92,400
354,Sys_VAR_noexpert_3,3.85,3.92,400
357,User_VAR_500_1,3.0,2.0,400
357,User_VAR_500_2,5.0,2.0,400
357,User_VAR_500_3,3.0,2.0,400
357,Sys_VAR_noexpert_1,3.45,3.82,400
357,Sys_VAR_noexpert_2,3.42,2.85,400
357,Sys_VAR_noexpert_3,4.15,3.85,400
359,User_VAR_500_1,5.0,4.0,400
359,User_VAR_500_2,5.0,4.0,400
359,User_VAR_500_3,5.0,4.0,400
359,Sys_VAR_noexpert_1,3.85,2.9,400
359,Sys_VAR_noexpert_2,3.42,2.85,400
359,Sys_VAR_noexpert_3,4.92,3.85,400
361,User_VAR_500_1,3.12,2.0,405
361,User_VAR_500_2,3.75,2.0,405
361,User_VAR_500_3,3.75,2.0,405
361,Sys_VAR_noexpert_1,4.15,2.85,405
361,Sys_VAR_noexpert_2,4.15,2.85,405
361,Sys_VAR_noexpert_3,4.15,2.85,405
364,User_VAR_500_1,5.0,4.0,405
364,User_VAR_500_2,4.0,4.0,405
364,User_VAR_500_3,5.0,2.0,405
364,Sys_VAR_noexpert_1,4.85,2.1,405
364,Sys_VAR_noexpert_2,4.85,2.1,405
364,Sys_VAR_noexpert_3,4.85,3.2,405
366,User_VAR_500_1,5.0,2.0,405
366,User_VAR_500_2,5.0,2.0,405
366,User_VAR_500_3,5.0,2.0,405
366,Sys_VAR_noexpert_1,4.85,3.2,405
366,Sys_VAR_noexpert_2,4.65,3.85,405
366,Sys_VAR_noexpert_3,4.65,3.92,405
368,User_VAR_500_1,2.22,3.0,405
368,User_VAR_500_2,2.22,3.0,405
368,User_VAR_500_3,2.22,4.0,405
368,Sys_VAR_noexpert_1,4.65,3.92,405
368,Sys_VAR_noexpert_2,4.65,3.42,405
368,Sys_VAR_noexpert_3,3.45,3.8,405
369,User_VAR_500_1,5.0,4.0,405
369,User_VAR_500_2,5.0,5.0,405
369,User_VAR_500_3,5.0,4.0,405
369,Sys_VAR_noexpert_1,4.65,4.35,405
369,Sys_VAR_noexpert_2,4.85,4.6,405
369,Sys_VAR_noexpert_3,4.85,4.6,405
373,User_VAR_500_1,5.0,4.0,406
373,User_VAR_500_2,4.44,4.0,406
373,User_VAR_500_3,5.0,5.0,406
373,Sys_VAR_noexpert_1,5.0,5.0,406
373,Sys_VAR_noexpert_2,4.92,5.0,406
373,Sys_VAR_noexpert_3,5.0,5.0,406
374,User_VAR_500_1,4.44,3.0,406
374,User_VAR_500_2,4.44,3.0,406
374,User_VAR_500_3,4.44,3.0,406
374,Sys_VAR_noexpert_1,4.85,2.15,406
374,Sys_VAR_noexpert_2,4.85,2.15,406
374,Sys_VAR_noexpert_3,4.92,2.85,406
375,User_VAR_500_1,3.75,3.0,406
375,User_VAR_500_2,3.0,3.0,406
375,User_VAR_500_3,5.0,2.0,406
375,Sys_VAR_noexpert_1,2.15,2.85,406
375,Sys_VAR_noexpert_2,3.85,2.4,406
375,Sys_VAR_noexpert_3,3.45,2.85,406
376,User_VAR_500_1,2.22,2.0,406
376,User_VAR_500_2,5.0,2.0,406
376,User_VAR_500_3,2.86,4.0,406
376,Sys_VAR_noexpert_1,4.12,3.65,406
376,Sys_VAR_noexpert_2,4.85,3.92,406
376,Sys_VAR_noexpert_3,3.45,2.85,406
377,User_VAR_500_1,0.0,4.0,406
377,User_VAR_500_2,0.0,4.0,406
377,User_VAR_500_3,4.29,4.0,406
377,Sys_VAR_noexpert_1,4.92,3.85,406
377,Sys_VAR_noexpert_2,4.92,3.65,406
