image_id,source,alignment_score,authenticity_score,class_id
197,Sys_VAR_noref_3,4.62,3.85,156
199,User_VAR_500_1,5.0,3.0,156
199,User_VAR_500_2,4.29,2.0,156
199,User_VAR_500_3,5.0,2.0,156
199,Sys_VAR_noref_1,4.12,2.85,156
199,Sys_VAR_noref_2,4.12,2.85,156
199,Sys_VAR_noref_3,4.12,2.85,156
202,User_VAR_500_1,5.0,2.0,159
202,User_VAR_500_2,4.29,2.0,159
202,User_VAR_500_3,4.29,2.0,159
202,Sys_VAR_noref_1,3.42,1.85,159
202,Sys_VAR_noref_2,3.82,1.47,159
202,Sys_VAR_noref_3,4.15,3.2,159
203,User_VAR_500_1,5.0,2.0,159
203,User_VAR_500_2,5.0,3.0,159
203,User_VAR_500_3,5.0,2.0,159
203,Sys_VAR_noref_1,2.85,2.1,159
203,Sys_VAR_noref_2,2.85,2.1,159
203,Sys_VAR_noref_3,2.85,1.65,159
204,User_VAR_500_1,5.0,4.0,159
204,User_VAR_500_2,5.0,4.0,159
204,User_VAR_500_3,5.0,4.0,159
204,Sys_VAR_noref_1,3.85,4.12,159
204,Sys_VAR_noref_2,4.85,4.2,159
204,Sys_VAR_noref_3,4.85,4.2,159
205,User_VAR_500_1,5.0,2.0,159
205,User_VAR_500_2,4.0,2.0,159
205,User_VAR_500_3,5.0,2.0,159
205,Sys_VAR_noref_1,3.65,2.15,159
205,Sys_VAR_noref_2,4.12,3.65,159
205,Sys_VAR_noref_3,4.12,2.85,159
207,User_VAR_500_1,4.17,1.0,159
207,User_VAR_500_2,4.17,1.0,159
207,User_VAR_500_3,4.17,2.0,159
207,Sys_VAR_noref_1,2.85,1.92,159
207,Sys_VAR_noref_2,2.85,1.2,159
207,Sys_VAR_noref_3,3.82,1.47,159
211,User_VAR_500_1,5.0,2.0,281
211,User_VAR_500_2,5.0,5.0,281
211,User_VAR_500_3,4.38,5.0,281
211,Sys_VAR_noref_1,4.85,3.2,281
211,Sys_VAR_noref_2,4.92,4.85,281
211,Sys_VAR_noref_3,4.65,3.8,281
215,User_VAR_500_1,5.0,2.0,281
215,User_VAR_500_2,5.0,4.0,281
215,User_VAR_500_3,5.0,4.0,281
215,Sys_VAR_noref_1,4.85,3.2,281
215,Sys_VAR_noref_2,4.82,3.65,281
215,Sys_VAR_noref_3,4.12,2.85,281
216,User_VAR_500_1,5.0,2.0,281
216,User_VAR_500_2,5.0,4.0,281
216,User_VAR_500_3,5.0,3.0,281
216,Sys_VAR_noref_1,4.15,2.85,281
216,Sys_VAR_noref_2,4.65,3.85,281
216,Sys_VAR_noref_3,4.15,2.85,281
218,User_VAR_500_1,5.0,2.0,281
218,User_VAR_500_2,5.0,3.0,281
218,User_VAR_500_3,5.0,2.0,281
218,Sys_VAR_noref_1,4.12,2.85,281
218,Sys_VAR_noref_2,3.85,2.15,281
218,Sys_VAR_noref_3,4.12,2.85,281
219,User_VAR_500_1,3.75,2.0,281
219,User_VAR_500_2,5.0,2.0,281
219,User_VAR_500_3,3.75,2.0,281
219,Sys_VAR_noref_1,3.85,1.2,281
219,Sys_VAR_noref_2,4.85,1.2,281
219,Sys_VAR_noref_3,4.85,1.2,281
220,User_VAR_500_1,4.38,4.0,300
220,User_VAR_500_2,5.0,4.0,300
220,User_VAR_500_3,5.0,5.0,300
220,Sys_VAR_noref_1,4.85,3.72,300
220,Sys_VAR_noref_2,4.65,3.85,300
220,Sys_VAR_noref_3,5.0,5.0,300
221,User_VAR_500_1,5.0,5.0,300
221,User_VAR_500_2,5.0,5.0,300
221,User_VAR_500_3,5.0,5.0,300
221,Sys_VAR_noref_1,5.0,4.9,300
221,Sys_VAR_noref_2,4.98,4.95,300
221,Sys_VAR_noref_3,4.98,4.95,300
226,User_VAR_500_1,0.0,1.0,300
226,User_VAR_500_2,0.0,1.0,300
226,User_VAR_500_3,0.0,2.0,300
226,Sys_VAR_noref_1,3.42,2.15,300
226,Sys_VAR_noref_2,2.85,1.2,300
226,Sys_VAR_noref_3,2.85,1.2,300
227,User_VAR_500_1,4.38,4.0,300
227,User_VAR_500_2,4.38,5.0,300
227,User_VAR_500_3,5.0,4.0,300
227,Sys_VAR_noref_1,4.85,4.2,300
227,Sys_VAR_noref_2,4.65,4.2,300
227,Sys_VAR_noref_3,4.72,3.85,300
228,User_VAR_500_1,4.38,5.0,300
228,User_VAR_500_2,4.38,5.0,300
228,User_VAR_500_3,5.0,4.0,300
228,Sys_VAR_noref_1,5.0,4.85,300
228,Sys_VAR_noref_2,4.98,4.95,300
228,Sys_VAR_noref_3,4.15,2.35,300
231,User_VAR_500_1,5.0,4.0,322
231,User_VAR_500_2,5.0,4.0,322
231,User_VAR_500_3,5.0,4.0,322
231,Sys_VAR_noref_1,4.62,3.85,322
231,Sys_VAR_noref_2,4.72,3.85,322
231,Sys_VAR_noref_3,4.15,3.85,322
232,User_VAR_500_1,4.29,4.0,322
232,User_VAR_500_2,4.29,4.0,322
232,User_VAR_500_3,4.29,4.0,322
232,Sys_VAR_noref_1,4.15,3.85,322
232,Sys_VAR_noref_2,4.65,3.85,322
232,Sys_VAR_noref_3,4.65,3.85,322
235,User_VAR_500_1,4.29,5.0,322
235,User_VAR_500_2,4.29,5.0,322
235,User_VAR_500_3,5.0,5.0,322
235,Sys_VAR_noref_1,4.95,4.98,322
235,Sys_VAR_noref_2,4.85,4.72,322
235,Sys_VAR_noref_3,4.85,4.92,322
236,User_VAR_500_1,5.0,3.0,322
236,User_VAR_500_2,5.0,3.0,322
236,User_VAR_500_3,5.0,3.0,322
236,Sys_VAR_noref_1,4.15,2.85,322
236,Sys_VAR_noref_2,4.85,4.72,322
236,Sys_VAR_noref_3,4.65,2.85,322
238,User_VAR_500_1,5.0,5.0,322
238,User_VAR_500_2,5.0,5.0,322
238,User_VAR_500_3,5.0,5.0,322
238,Sys_VAR_noref_1,4.92,4.95,322
238,Sys_VAR_noref_2,4.92,4.95,322
238,Sys_VAR_noref_3,4.85,4.92,322
241,User_VAR_500_1,4.17,2.0,330
241,User_VAR_500_2,4.0,2.0,330
241,User_VAR_500_3,4.0,3.0,330
241,Sys_VAR_noref_1,4.12,2.85,330
241,Sys_VAR_noref_2,4.12,2.85,330
241,Sys_VAR_noref_3,3.85,2.15,330
243,User_VAR_500_1,4.17,4.0,330
243,User_VAR_500_2,3.57,4.0,330
243,User_VAR_500_3,3.57,4.0,330
243,Sys_VAR_noref_1,2.85,1.65,330
243,Sys_VAR_noref_2,4.85,4.92,330
243,Sys_VAR_noref_3,3.85,1.65,330
244,User_VAR_500_1,4.29,2.0,330
244,User_VAR_500_2,5.0,2.0,330
244,User_VAR_500_3,5.0,2.0,330
244,Sys_VAR_noref_1,4.65,3.85,330
244,Sys_VAR_noref_2,3.65,1.82,330
244,Sys_VAR_noref_3,2.85,1.65,330
246,User_VAR_500_1,3.57,2.0,330
246,User_VAR_500_2,3.57,3.0,330
246,User_VAR_500_3,3.57,2.0,330
246,Sys_VAR_noref_1,3.25,3.85,330
246,Sys_VAR_noref_2,3.65,3.8,330
246,Sys_VAR_noref_3,2.85,1.65,330
249,User_VAR_500_1,4.17,3.0,330
249,User_VAR_500_2,5.0,5.0,330
249,User_VAR_500_3,4.17,5.0,330
249,Sys_VAR_noref_1,4.92,4.98,330
249,Sys_VAR_noref_2,4.92,4.98,330
249,Sys_VAR_noref_3,4.92,4.98,330
250,User_VAR_500_1,3.0,2.0,333
250,User_VAR_500_2,4.0,1.0,333
250,User_VAR_500_3,4.0,2.0,333
250,Sys_VAR_noref_1,2.85,1.2,333
250,Sys_VAR_noref_2,2.85,1.2,333
250,Sys_VAR_noref_3,3.85,2.15,333
254,User_VAR_500_1,3.75,3.0,333
254,User_VAR_500_2,2.5,2.0,333
254,User_VAR_500_3,2.5,3.0,333
254,Sys_VAR_noref_1,3.42,2.85,333
254,Sys_VAR_noref_2,3.85,2.45,333
254,Sys_VAR_noref_3,2.85,1.2,333
257,User_VAR_500_1,4.17,3.0,333
257,User_VAR_500_2,4.17,2.0,333
257,User_VAR_500_3,4.17,2.0,333
257,Sys_VAR_noref_1,3.42,2.15,333
257,Sys_VAR_noref_2,4.12,2.85,333
257,Sys_VAR_noref_3,2.85,1.92,333
258,User_VAR_500_1,5.0,3.0,333
258,User_VAR_500_2,5.0,4.0,333
258,User_VAR_500_3,5.0,3.0,333
258,Sys_VAR_noref_1,4.65,2.85,333
258,Sys_VAR_noref_2,4.15,2.85,333
258,Sys_VAR_noref_3,4.12,2.85,333
259,User_VAR_500_1,5.0,2.0,333
259,User_VAR_500_2,5.0,3.0,333
259,User_VAR_500_3,5.0,3.0,333
259,Sys_VAR_noref_1,3.42,2.85,333
259,Sys_VAR_noref_2,3.42,2.15,333
259,Sys_VAR_noref_3,3.45,2.85,333
261,User_VAR_500_1,5.0,3.0,339
261,User_VAR_500_2,4.29,2.0,339
261,User_VAR_500_3,4.29,3.0,339
261,Sys_VAR_noref_1,4.15,3.85,339
261,Sys_VAR_noref_2,4.72,2.85,339
261,Sys_VAR_noref_3,4.85,3.92,339
264,User_VAR_500_1,1.67,1.0,339
264,User_VAR_500_2,2.5,1.0,339
264,User_VAR_500_3,1.67,1.0,339
264,Sys_VAR_noref_1,1.25,1.1,339
264,Sys_VAR_noref_2,1.85,1.2,339
264,Sys_VAR_noref_3,1.25,0.85,339
265,User_VAR_500_1,5.0,4.0,339
265,User_VAR_500_2,5.0,4.0,339
265,User_VAR_500_3,5.0,4.0,339
265,Sys_VAR_noref_1,4.85,3.6,339
265,Sys_VAR_noref_2,4.92,4.75,339
265,Sys_VAR_noref_3,4.65,2.85,339
266,User_VAR_500_1,5.0,4.0,339
266,User_VAR_500_2,5.0,3.0,339
266,User_VAR_500_3,5.0,4.0,339
266,Sys_VAR_noref_1,4.15,4.85,339
266,Sys_VAR_noref_2,4.85,4.6,339
266,Sys_VAR_noref_3,1.25,0.85,339
268,User_VAR_500_1,4.38,2.0,339
268,User_VAR_500_2,5.0,3.0,339
268,User_VAR_500_3,4.38,3.0,339
268,Sys_VAR_noref_1,3.85,4.15,339
268,Sys_VAR_noref_2,2.85,1.2,339
268,Sys_VAR_noref_3,4.12,3.85,339
271,User_VAR_500_1,5.0,2.0,347
271,User_VAR_500_2,5.0,4.0,347
271,User_VAR_500_3,5.0,4.0,347
271,Sys_VAR_noref_1,4.65,2.85,347
271,Sys_VAR_noref_2,4.12,2.85,347
271,Sys_VAR_noref_3,4.85,3.2,347
273,User_VAR_500_1,5.0,5.0,347
273,User_VAR_500_2,5.0,5.0,347
273,User_VAR_500_3,5.0,5.0,347
273,Sys_VAR_noref_1,4.65,3.85,347
273,Sys_VAR_noref_2,4.92,4.95,347
273,Sys_VAR_noref_3,5.0,5.0,347
274,User_VAR_500_1,5.0,4.0,347
274,User_VAR_500_2,5.0,3.0,347
274,User_VAR_500_3,5.0,5.0,347
274,Sys_VAR_noref_1,4.12,3.65,347
274,Sys_VAR_noref_2,4.12,3.65,347
274,Sys_VAR_noref_3,4.85,4.62,347
275,User_VAR_500_1,5.0,3.0,347
275,User_VAR_500_2,3.33,3.0,347
275,User_VAR_500_3,3.33,3.0,347
275,Sys_VAR_noref_1,2.85,3.62,347
275,Sys_VAR_noref_2,2.15,3.85,347
275,Sys_VAR_noref_3,1.85,2.4,347
278,User_VAR_500_1,5.0,5.0,347
278,User_VAR_500_2,5.0,5.0,347
278,User_VAR_500_3,5.0,5.0,347
278,Sys_VAR_noref_1,4.92,4.95,347
278,Sys_VAR_noref_2,4.92,4.95,347
278,Sys_VAR_noref_3,4.85,4.2,347
280,User_VAR_500_1,4.29,2.0,356
280,User_VAR_500_2,4.29,3.0,356
280,User_VAR_500_3,4.29,3.0,356
280,Sys_VAR_noref_1,4.35,3.82,356
280,Sys_VAR_noref_2,4.35,2.85,356
280,Sys_VAR_noref_3,4.12,3.85,356
281,User_VAR_500_1,4.29,2.0,356
281,User_VAR_500_2,4.29,4.0,356
281,User_VAR_500_3,4.29,3.0,356
281,Sys_VAR_noref_1,4.35,2.85,356
281,Sys_VAR_noref_2,3.85,2.15,356
281,Sys_VAR_noref_3,4.65,3.85,356
284,User_VAR_500_1,5.0,3.0,356
284,User_VAR_500_2,5.0,5.0,356
284,User_VAR_500_3,5.0,3.0,356
284,Sys_VAR_noref_1,4.68,3.15,356
284,Sys_VAR_noref_2,4.85,4.62,356
284,Sys_VAR_noref_3,4.68,2.15,356
287,User_VAR_500_1,5.0,5.0,356
287,User_VAR_500_2,5.0,5.0,356
287,User_VAR_500_3,5.0,4.0,356
287,Sys_VAR_noref_1,4.35,3.85,356
287,Sys_VAR_noref_2,4.62,3.15,356
287,Sys_VAR_noref_3,4.85,3.2,356
289,User_VAR_500_1,5.0,3.0,356
289,User_VAR_500_2,5.0,4.0,356
289,User_VAR_500_3,5.0,3.0,356
289,Sys_VAR_noref_1,4.65,4.92,356
289,Sys_VAR_noref_2,4.65,4.12,356
289,Sys_VAR_noref_3,4.12,2.85,356
291,User_VAR_500_1,5.0,4.0,365
291,User_VAR_500_2,5.0,2.0,365
291,User_VAR_500_3,5.0,2.0,365
291,Sys_VAR_noref_1,4.85,4.2,365
291,Sys_VAR_noref_2,4.85,4.72,365
291,Sys_VAR_noref_3,4.85,4.2,365
294,User_VAR_500_1,5.0,2.0,365
294,User_VAR_500_2,5.0,4.0,365
294,User_VAR_500_3,5.0,4.0,365
294,Sys_VAR_noref_1,4.85,3.65,365
294,Sys_VAR_noref_2,4.12,2.85,365
294,Sys_VAR_noref_3,4.25,3.15,365
295,User_VAR_500_1,5.0,3.0,365
295,User_VAR_500_2,5.0,4.0,365
295,User_VAR_500_3,5.0,3.0,365
295,Sys_VAR_noref_1,4.12,2.85,365
295,Sys_VAR_noref_2,4.85,4.9,365
295,Sys_VAR_noref_3,4.12,3.85,365
296,User_VAR_500_1,5.0,3.0,365
296,User_VAR_500_2,5.0,3.0,365
296,User_VAR_500_3,5.0,3.0,365
296,Sys_VAR_noref_1,4.65,2.85,365
296,Sys_VAR_noref_2,4.12,2.85,365
296,Sys_VAR_noref_3,4.12,2.85,365
298,User_VAR_500_1,4.0,2.0,365
298,User_VAR_500_2,4.0,3.0,365
298,User_VAR_500_3,4.0,3.0,365
298,Sys_VAR_noref_1,3.42,2.18,365
298,Sys_VAR_noref_2,4.12,3.85,365
298,Sys_VAR_noref_3,4.12,3.85,365
301,User_VAR_500_1,5.0,4.0,370
301,User_VAR_500_2,5.0,3.0,370
301,User_VAR_500_3,5.0,3.0,370
301,Sys_VAR_noref_1,4.65,3.8,370
301,Sys_VAR_noref_2,4.65,3.85,370
301,Sys_VAR_noref_3,4.65,2.85,370
302,User_VAR_500_1,5.0,3.0,370
302,User_VAR_500_2,5.0,4.0,370
302,User_VAR_500_3,5.0,5.0,370
302,Sys_VAR_noref_1,4.92,4.75,370
302,Sys_VAR_noref_2,4.65,3.2,370
302,Sys_VAR_noref_3,4.65,2.75,370
303,User_VAR_500_1,4.0,2.0,370
303,User_VAR_500_2,3.0,3.0,370
303,User_VAR_500_3,4.0,2.0,370
303,Sys_VAR_noref_1,3.85,2.15,370
303,Sys_VAR_noref_2,3.42,1.85,370
303,Sys_VAR_noref_3,3.65,2.85,370
307,User_VAR_500_1,5.0,2.0,370
307,User_VAR_500_2,5.0,4.0,370
307,User_VAR_500_3,5.0,3.0,370
307,Sys_VAR_noref_1,2.85,1.35,370
307,Sys_VAR_noref_2,3.65,2.15,370
307,Sys_VAR_noref_3,4.12,3.65,370
308,User_VAR_500_1,5.0,5.0,370
308,User_VAR_500_2,5.0,2.0,370
308,User_VAR_500_3,5.0,5.0,370
308,Sys_VAR_noref_1,4.92,4.85,370
308,Sys_VAR_noref_2,4.95,4.98,370
308,Sys_VAR_noref_3,4.92,4.95,370
310,User_VAR_500_1,1.67,3.0,389
310,User_VAR_500_2,2.22,2.0,389
310,User_VAR_500_3,1.67,2.0,389
310,Sys_VAR_noref_1,1.15,1.85,389
310,Sys_VAR_noref_2,0.85,2.9,389
310,Sys_VAR_noref_3,0.42,1.85,389
312,User_VAR_500_1,2.14,4.0,389
312,User_VAR_500_2,1.11,3.0,389
312,User_VAR_500_3,1.11,3.0,389
312,Sys_VAR_noref_1,1.85,1.65,389
312,Sys_VAR_noref_2,1.25,2.8,389
312,Sys_VAR_noref_3,1.85,2.45,389
314,User_VAR_500_1,3.33,3.0,389
314,User_VAR_500_2,3.89,3.0,389
314,User_VAR_500_3,3.89,2.0,389
314,Sys_VAR_noref_1,2.15,1.85,389
314,Sys_VAR_noref_2,2.15,1.85,389
314,Sys_VAR_noref_3,2.85,3.1,389
318,User_VAR_500_1,1.67,3.0,389
318,User_VAR_500_2,1.67,2.0,389
318,User_VAR_500_3,1.67,2.0,389
318,Sys_VAR_noref_1,2.85,1.25,389
318,Sys_VAR_noref_2,1.85,1.65,389
318,Sys_VAR_noref_3,1.42,3.85,389
319,User_VAR_500_1,1.11,2.0,389
319,User_VAR_500_2,1.67,2.0,389
319,User_VAR_500_3,1.11,2.0,389
319,Sys_VAR_noref_1,1.25,2.85,389
319,Sys_VAR_noref_2,1.15,1.85,389
319,Sys_VAR_noref_3,1.15,1.85,389
320,User_VAR_500_1,3.0,4.0,392
320,User_VAR_500_2,3.33,4.0,392
320,User_VAR_500_3,3.33,4.0,392
320,Sys_VAR_noref_1,2.85,3.65,392
320,Sys_VAR_noref_2,1.85,3.2,392
320,Sys_VAR_noref_3,1.85,1.92,392
323,User_VAR_500_1,4.29,3.0,392
323,User_VAR_500_2,4.29,3.0,392
323,User_VAR_500_3,4.29,3.0,392
323,Sys_VAR_noref_1,4.65,3.85,392
323,Sys_VAR_noref_2,4.65,2.85,392
323,Sys_VAR_noref_3,4.65,1.85,392
326,User_VAR_500_1,5.0,4.0,392
326,User_VAR_500_2,5.0,2.0,392
326,User_VAR_500_3,5.0,2.0,392
326,Sys_VAR_noref_1,4.72,3.85,392
326,Sys_VAR_noref_2,4.85,3.2,392
326,Sys_VAR_noref_3,4.85,4.2,392
328,User_VAR_500_1,2.14,1.0,392
328,User_VAR_500_2,2.14,2.0,392
328,User_VAR_500_3,2.14,2.0,392
328,Sys_VAR_noref_1,3.15,1.2,392
328,Sys_VAR_noref_2,4.12,1.85,392
328,Sys_VAR_noref_3,3.82,1.15,392
329,User_VAR_500_1,5.0,4.0,392
329,User_VAR_500_2,5.0,4.0,392
329,User_VAR_500_3,5.0,4.0,392
329,Sys_VAR_noref_1,4.85,4.1,392
329,Sys_VAR_noref_2,4.85,4.6,392
329,Sys_VAR_noref_3,4.85,3.8,392
330,User_VAR_500_1,1.67,2.0,394
330,User_VAR_500_2,3.75,1.0,394
330,User_VAR_500_3,1.67,2.0,394
330,Sys_VAR_noref_1,2.15,1.85,394
330,Sys_VAR_noref_2,2.15,1.85,394
330,Sys_VAR_noref_3,2.15,1.85,394
333,User_VAR_500_1,5.0,5.0,394
333,User_VAR_500_2,5.0,5.0,394
333,User_VAR_500_3,5.0,5.0,394
333,Sys_VAR_noref_1,4.85,3.2,394
333,Sys_VAR_noref_2,4.72,2.85,394
333,Sys_VAR_noref_3,4.92,4.85,394
334,User_VAR_500_1,3.57,2.0,394
334,User_VAR_500_2,5.0,2.0,394
334,User_VAR_500_3,5.0,2.0,394
334,Sys_VAR_noref_1,4.15,1.85,394
334,Sys_VAR_noref_2,4.92,1.85,394
334,Sys_VAR_noref_3,3.45,1.82,394
338,User_VAR_500_1,5.0,4.0,394
338,User_VAR_500_2,5.0,4.0,394
338,User_VAR_500_3,5.0,4.0,394
338,Sys_VAR_noref_1,3.85,2.9,394
338,Sys_VAR_noref_2,4.72,3.85,394
338,Sys_VAR_noref_3,4.72,3.85,394
339,User_VAR_500_1,4.17,3.0,394
339,User_VAR_500_2,4.17,5.0,394
339,User_VAR_500_3,5.0,2.0,394
339,Sys_VAR_noref_1,4.12,3.85,394
339,Sys_VAR_noref_2,4.85,1.2,394
339,Sys_VAR_noref_3,3.42,1.85,394
341,User_VAR_500_1,5.0,3.0,396
341,User_VAR_500_2,5.0,4.0,396
341,User_VAR_500_3,5.0,3.0,396
341,Sys_VAR_noref_1,4.72,3.85,396
341,Sys_VAR_noref_2,4.85,4.1,396
341,Sys_VAR_noref_3,4.85,4.62,396
344,User_VAR_500_1,3.57,3.0,396
344,User_VAR_500_2,3.57,3.0,396
344,User_VAR_500_3,4.17,4.0,396
344,Sys_VAR_noref_1,4.65,1.85,396
344,Sys_VAR_noref_2,4.72,3.85,396
344,Sys_VAR_noref_3,4.85,3.72,396
346,User_VAR_500_1,5.0,4.0,396
346,User_VAR_500_2,5.0,4.0,396
346,User_VAR_500_3,5.0,4.0,396
346,Sys_VAR_noref_1,4.72,3.85,396
346,Sys_VAR_noref_2,4.72,1.85,396
346,Sys_VAR_noref_3,4.72,3.85,396
347,User_VAR_500_1,5.0,5.0,396
347,User_VAR_500_2,5.0,4.0,396
347,User_VAR_500_3,5.0,4.0,396
347,Sys_VAR_noref_1,4.35,3.65,396
347,Sys_VAR_noref_2,4.72,3.85,396
347,Sys_VAR_noref_3,4.85,4.2,396
349,User_VAR_500_1,5.0,4.0,396
349,User_VAR_500_2,5.0,4.0,396
349,User_VAR_500_3,5.0,4.0,396
349,Sys_VAR_noref_1,4.72,3.85,396
349,Sys_VAR_noref_2,4.85,3.82,396
349,Sys_VAR_noref_3,4.92,4.98,396
351,User_VAR_500_1,5.0,2.0,400
351,User_VAR_500_2,5.0,4.0,400
351,User_VAR_500_3,5.0,4.0,400
351,Sys_VAR_noref_1,4.85,3.2,400
351,Sys_VAR_noref_2,4.85,3.72,400
351,Sys_VAR_noref_3,3.85,2.15,400
352,User_VAR_500_1,5.0,3.0,400
352,User_VAR_500_2,4.44,3.0,400
352,User_VAR_500_3,4.44,2.0,400
352,Sys_VAR_noref_1,4.12,2.85,400
352,Sys_VAR_noref_2,4.65,2.85,400
352,Sys_VAR_noref_3,4.12,2.85,400
354,User_VAR_500_1,5.0,4.0,400
354,User_VAR_500_2,5.0,3.0,400
354,User_VAR_500_3,5.0,3.0,400
354,Sys_VAR_noref_1,3.85,2.15,400
354,Sys_VAR_noref_2,4.85,1.65,400
354,Sys_VAR_noref_3,3.85,1.65,400
357,User_VAR_500_1,3.0,2.0,400
357,User_VAR_500_2,5.0,2.0,400
357,User_VAR_500_3,3.0,2.0,400
357,Sys_VAR_noref_1,4.68,2.15,400
357,Sys_VAR_noref_2,4.12,2.85,400
357,Sys_VAR_noref_3,4.12,1.85,400
359,User_VAR_500_1,5.0,4.0,400
359,User_VAR_500_2,5.0,4.0,400
359,User_VAR_500_3,5.0,4.0,400
359,Sys_VAR_noref_1,3.85,1.92,400
359,Sys_VAR_noref_2,4.65,3.82,400
359,Sys_VAR_noref_3,4.65,1.85,400
361,User_VAR_500_1,3.12,2.0,405
361,User_VAR_500_2,3.75,2.0,405
361,User_VAR_500_3,3.75,2.0,405
361,Sys_VAR_noref_1,4.12,1.85,405
361,Sys_VAR_noref_2,4.15,2.85,405
361,Sys_VAR_noref_3,3.15,1.85,405
364,User_VAR_500_1,5.0,4.0,405
364,User_VAR_500_2,4.0,4.0,405
364,User_VAR_500_3,5.0,2.0,405
364,Sys_VAR_noref_1,4.12,2.35,405
364,Sys_VAR_noref_2,4.65,2.35,405
364,Sys_VAR_noref_3,4.65,2.85,405
366,User_VAR_500_1,5.0,2.0,405
366,User_VAR_500_2,5.0,2.0,405
366,User_VAR_500_3,5.0,2.0,405
366,Sys_VAR_noref_1,4.12,2.85,405
366,Sys_VAR_noref_2,3.85,2.15,405
366,Sys_VAR_noref_3,4.65,2.15,405
368,User_VAR_500_1,2.22,3.0,405
368,User_VAR_500_2,2.22,3.0,405
368,User_VAR_500_3,2.22,4.0,405
368,Sys_VAR_noref_1,3.85,2.9,405
368,Sys_VAR_noref_2,3.42,2.18,405
368,Sys_VAR_noref_3,2.85,1.65,405
369,User_VAR_500_1,5.0,4.0,405
369,User_VAR_500_2,5.0,5.0,405
369,User_VAR_500_3,5.0,4.0,405
369,Sys_VAR_noref_1,4.85,3.92,405
369,Sys_VAR_noref_2,4.72,4.65,405
369,Sys_VAR_noref_3,4.85,4.72,405
373,User_VAR_500_1,5.0,4.0,406
373,User_VAR_500_2,4.44,4.0,406
373,User_VAR_500_3,5.0,5.0,406
373,Sys_VAR_noref_1,4.12,3.85,406
373,Sys_VAR_noref_2,4.75,4.85,406
373,Sys_VAR_noref_3,4.92,4.85,406
374,User_VAR_500_1,4.44,3.0,406
374,User_VAR_500_2,4.44,3.0,406
374,User_VAR_500_3,4.44,3.0,406
374,Sys_VAR_noref_1,4.12,2.85,406
374,Sys_VAR_noref_2,4.65,1.85,406
374,Sys_VAR_noref_3,3.82,1.45,406
375,User_VAR_500_1,3.75,3.0,406
375,User_VAR_500_2,3.0,3.0,406
375,User_VAR_500_3,5.0,2.0,406
375,Sys_VAR_noref_1,3.45,1.85,406
375,Sys_VAR_noref_2,3.85,3.42,406
375,Sys_VAR_noref_3,2.85,1.65,406
376,User_VAR_500_1,2.22,2.0,406
376,User_VAR_500_2,5.0,2.0,406
376,User_VAR_500_3,2.86,4.0,406
376,Sys_VAR_noref_1,4.15,1.85,406
376,Sys_VAR_noref_2,4.35,2.15,406
376,Sys_VAR_noref_3,2.85,1.92,406
377,User_VAR_500_1,0.0,4.0,406
377,User_VAR_500_2,0.0,4.0,406
377,User_VAR_500_3,4.29,4.0,406
377,Sys_VAR_noref_1,4.65,3.85,406
377,Sys_VAR_noref_2,4.85,3.72,406
377,Sys_VAR_noref_3,4.65,3.85,406
380,User_VAR_500_1,5.0,3.0,413
380,User_VAR_500_2,5.0,3.0,413
380,User_VAR_500_3,5.0,3.0,413
380,Sys_VAR_noref_1,4.85,3.72,413
380,Sys_VAR_noref_2,4.12,2.85,413
380,Sys_VAR_noref_3,4.85,2.15,413
381,User_VAR_500_1,4.29,3.0,413
381,User_VAR_500_2,3.57,4.0,413
381,User_VAR_500_3,4.38,4.0,413
381,Sys_VAR_noref_1,4.65,3.85,413
381,Sys_VAR_noref_2,4.62,3.85,413
381,Sys_VAR_noref_3,4.15,3.85,413
385,User_VAR_500_1,3.33,2.0,413
385,User_VAR_500_2,3.33,3.0,413
385,User_VAR_500_3,3.89,2.0,413
385,Sys_VAR_noref_1,2.85,1.65,413
385,Sys_VAR_noref_2,3.45,2.8,413
385,Sys_VAR_noref_3,2.85,1.65,413
387,User_VAR_500_1,5.0,2.0,413
387,User_VAR_500_2,0.0,2.0,413
387,User_VAR_500_3,0.0,2.0,413
387,Sys_VAR_noref_1,4.12,1.85,413
387,Sys_VAR_noref_2,4.85,3.2,413
387,Sys_VAR_noref_3,4.62,2.85,413
388,User_VAR_500_1,4.38,3.0,413
388,User_VAR_500_2,3.75,3.0,413
388,User_VAR_500_3,3.75,3.0,413
388,Sys_VAR_noref_1,4.65,3.2,413
388,Sys_VAR_noref_2,4.85,4.72,413
388,Sys_VAR_noref_3,0.62,0.85,413
390,User_VAR_500_1,4.0,1.0,415
390,User_VAR_500_2,5.0,1.0,415
390,User_VAR_500_3,5.0,1.0,415
390,Sys_VAR_noref_1,3.85,1.25,415
390,Sys_VAR_noref_2,3.82,1.15,415
390,Sys_VAR_noref_3,3.85,1.2,415
391,User_VAR_500_1,5.0,3.0,415
391,User_VAR_500_2,3.89,3.0,415
391,User_VAR_500_3,3.89,3.0,415
391,Sys_VAR_noref_1,4.15,2.85,415
391,Sys_VAR_noref_2,4.15,2.85,415
391,Sys_VAR_noref_3,3.85,2.15,415
393,User_VAR_500_1,0.62,3.0,415
393,User_VAR_500_2,1.67,3.0,415
393,User_VAR_500_3,0.62,3.0,415
393,Sys_VAR_noref_1,1.85,1.92,415
393,Sys_VAR_noref_2,2.15,4.68,415
