image_id,source,alignment_score,artifact_score
95,User_IMFfdloss_3,2.5,3.0
96,Sys_IMFfdloss_ref_1,4.65,3.85
96,Sys_IMFfdloss_ref_2,4.65,4.92
96,User_IMFfdloss_1,5.0,4.0
96,User_IMFfdloss_2,5.0,4.0
96,User_IMFfdloss_3,5.0,4.0
97,Sys_IMFfdloss_ref_1,4.65,3.85
97,Sys_IMFfdloss_ref_2,4.85,3.8
97,User_IMFfdloss_1,5.0,3.0
97,User_IMFfdloss_2,5.0,4.0
97,User_IMFfdloss_3,5.0,4.0
98,Sys_IMFfdloss_ref_1,3.85,3.62
98,Sys_IMFfdloss_ref_2,3.85,2.65
98,User_IMFfdloss_1,4.44,3.0
98,User_IMFfdloss_2,4.44,3.0
98,User_IMFfdloss_3,4.44,4.0
99,Sys_IMFfdloss_ref_1,1.35,2.85
99,Sys_IMFfdloss_ref_2,1.25,4.85
99,User_IMFfdloss_1,2.14,5.0
99,User_IMFfdloss_2,2.86,5.0
99,User_IMFfdloss_3,1.43,3.0
100,Sys_IMFfdloss_ref_1,4.65,1.5
100,Sys_IMFfdloss_ref_2,4.12,1.5
100,User_IMFfdloss_1,5.0,3.0
100,User_IMFfdloss_2,4.38,4.0
100,User_IMFfdloss_3,5.0,2.0
101,Sys_IMFfdloss_ref_1,4.65,1.5
101,Sys_IMFfdloss_ref_2,4.15,1.5
101,User_IMFfdloss_1,5.0,2.0
101,User_IMFfdloss_2,5.0,3.0
101,User_IMFfdloss_3,5.0,2.0
102,Sys_IMFfdloss_ref_1,3.65,1.5
102,Sys_IMFfdloss_ref_2,2.15,1.5
102,User_IMFfdloss_1,3.89,3.0
102,User_IMFfdloss_2,3.89,3.0
102,User_IMFfdloss_3,3.89,2.0
103,Sys_IMFfdloss_ref_1,4.68,3.85
103,Sys_IMFfdloss_ref_2,4.12,2.0
103,User_IMFfdloss_1,2.78,3.0
103,User_IMFfdloss_2,4.38,4.0
103,User_IMFfdloss_3,3.12,3.0
104,Sys_IMFfdloss_ref_1,4.65,3.0
104,Sys_IMFfdloss_ref_2,4.62,3.0
104,User_IMFfdloss_1,4.17,4.0
104,User_IMFfdloss_2,4.17,4.0
104,User_IMFfdloss_3,4.17,4.0
105,Sys_IMFfdloss_ref_1,2.85,1.5
105,Sys_IMFfdloss_ref_2,2.15,1.5
105,User_IMFfdloss_1,2.5,2.0
105,User_IMFfdloss_2,2.5,2.0
105,User_IMFfdloss_3,2.5,3.0
106,Sys_IMFfdloss_ref_1,4.65,1.5
106,Sys_IMFfdloss_ref_2,4.65,1.5
106,User_IMFfdloss_1,5.0,3.0
106,User_IMFfdloss_2,5.0,3.0
106,User_IMFfdloss_3,5.0,2.0
107,Sys_IMFfdloss_ref_1,3.85,2.75
107,Sys_IMFfdloss_ref_2,4.12,2.85
107,User_IMFfdloss_1,4.38,4.0
107,User_IMFfdloss_2,4.38,3.0
107,User_IMFfdloss_3,4.38,3.0
108,Sys_IMFfdloss_ref_1,4.65,1.5
108,Sys_IMFfdloss_ref_2,3.85,1.5
108,User_IMFfdloss_1,5.0,3.0
108,User_IMFfdloss_2,5.0,3.0
108,User_IMFfdloss_3,4.38,2.0
109,Sys_IMFfdloss_ref_1,4.65,2.0
109,Sys_IMFfdloss_ref_2,4.85,2.0
109,User_IMFfdloss_1,5.0,5.0
109,User_IMFfdloss_2,5.0,2.0
109,User_IMFfdloss_3,5.0,4.0
110,Sys_IMFfdloss_ref_1,4.85,4.92
110,Sys_IMFfdloss_ref_2,4.82,4.65
110,User_IMFfdloss_1,5.0,5.0
110,User_IMFfdloss_2,5.0,5.0
110,User_IMFfdloss_3,5.0,5.0
111,Sys_IMFfdloss_ref_1,4.15,1.5
111,Sys_IMFfdloss_ref_2,4.15,1.5
111,User_IMFfdloss_1,3.57,4.0
111,User_IMFfdloss_2,3.57,3.0
111,User_IMFfdloss_3,3.57,2.0
112,Sys_IMFfdloss_ref_1,5.0,5.0
112,Sys_IMFfdloss_ref_2,4.98,4.95
112,User_IMFfdloss_1,5.0,5.0
112,User_IMFfdloss_2,5.0,5.0
112,User_IMFfdloss_3,5.0,5.0
113,Sys_IMFfdloss_ref_1,3.65,1.5
113,Sys_IMFfdloss_ref_2,4.92,1.5
113,User_IMFfdloss_1,4.29,2.0
113,User_IMFfdloss_2,4.29,3.0
113,User_IMFfdloss_3,5.0,4.0
114,Sys_IMFfdloss_ref_1,3.85,1.5
114,Sys_IMFfdloss_ref_2,4.85,1.5
114,User_IMFfdloss_1,2.5,5.0
114,User_IMFfdloss_2,5.0,4.0
114,User_IMFfdloss_3,2.5,5.0
115,Sys_IMFfdloss_ref_1,4.65,1.5
115,Sys_IMFfdloss_ref_2,4.92,1.5
115,User_IMFfdloss_1,5.0,4.0
115,User_IMFfdloss_2,5.0,4.0
115,User_IMFfdloss_3,5.0,4.0
116,Sys_IMFfdloss_ref_1,4.85,1.5
116,Sys_IMFfdloss_ref_2,4.85,1.5
116,User_IMFfdloss_1,2.5,4.0
116,User_IMFfdloss_2,3.33,4.0
116,User_IMFfdloss_3,2.0,2.0
117,Sys_IMFfdloss_ref_1,4.92,1.5
117,Sys_IMFfdloss_ref_2,4.82,1.5
117,User_IMFfdloss_1,5.0,5.0
117,User_IMFfdloss_2,5.0,5.0
117,User_IMFfdloss_3,5.0,5.0
118,Sys_IMFfdloss_ref_1,4.15,2.0
118,Sys_IMFfdloss_ref_2,4.82,2.0
118,User_IMFfdloss_1,5.0,3.0
118,User_IMFfdloss_2,5.0,3.0
118,User_IMFfdloss_3,5.0,4.0
119,Sys_IMFfdloss_ref_1,4.85,1.5
119,Sys_IMFfdloss_ref_2,4.92,1.5
119,User_IMFfdloss_1,5.0,3.0
119,User_IMFfdloss_2,5.0,2.0
119,User_IMFfdloss_3,5.0,2.0
120,Sys_IMFfdloss_ref_1,4.65,1.5
120,Sys_IMFfdloss_ref_2,4.15,1.5
120,User_IMFfdloss_1,5.0,2.0
120,User_IMFfdloss_2,5.0,5.0
120,User_IMFfdloss_3,5.0,2.0
121,Sys_IMFfdloss_ref_1,4.62,2.0
121,Sys_IMFfdloss_ref_2,4.85,2.0
121,User_IMFfdloss_1,5.0,3.0
121,User_IMFfdloss_2,5.0,2.0
121,User_IMFfdloss_3,5.0,5.0
122,Sys_IMFfdloss_ref_1,4.65,1.5
122,Sys_IMFfdloss_ref_2,4.65,1.5
122,User_IMFfdloss_1,5.0,2.0
122,User_IMFfdloss_2,5.0,2.0
122,User_IMFfdloss_3,5.0,3.0
123,Sys_IMFfdloss_ref_1,4.85,3.6
123,Sys_IMFfdloss_ref_2,4.85,3.92
123,Sys_IMFfdloss_ref_3,4.85,3.65
123,User_IMFfdloss_1,5.0,4.0
123,User_IMFfdloss_2,5.0,4.0
123,User_IMFfdloss_3,5.0,4.0
124,Sys_IMFfdloss_ref_1,4.62,2.0
124,Sys_IMFfdloss_ref_2,4.82,2.0
124,Sys_IMFfdloss_ref_3,4.12,2.0
124,User_IMFfdloss_1,5.0,3.0
124,User_IMFfdloss_2,5.0,2.0
124,User_IMFfdloss_3,5.0,5.0
125,Sys_IMFfdloss_ref_1,2.85,3.1
125,Sys_IMFfdloss_ref_2,2.85,3.2
125,Sys_IMFfdloss_ref_3,3.82,2.45
125,User_IMFfdloss_1,4.44,3.0
125,User_IMFfdloss_2,5.0,3.0
125,User_IMFfdloss_3,5.0,3.0
126,Sys_IMFfdloss_ref_1,4.65,1.5
126,Sys_IMFfdloss_ref_2,4.85,3.2
126,Sys_IMFfdloss_ref_3,4.35,3.65
126,User_IMFfdloss_1,5.0,3.0
126,User_IMFfdloss_2,5.0,2.0
126,User_IMFfdloss_3,5.0,3.0
127,Sys_IMFfdloss_ref_1,4.32,3.0
127,Sys_IMFfdloss_ref_2,4.35,3.0
127,Sys_IMFfdloss_ref_3,4.32,3.0
127,User_IMFfdloss_1,5.0,4.0
127,User_IMFfdloss_2,5.0,3.0
127,User_IMFfdloss_3,5.0,3.0
128,Sys_IMFfdloss_ref_1,4.98,4.95
128,Sys_IMFfdloss_ref_2,4.98,4.95
128,User_IMFfdloss_1,5.0,5.0
128,User_IMFfdloss_2,5.0,5.0
128,User_IMFfdloss_3,5.0,5.0
129,Sys_IMFfdloss_ref_1,4.85,4.92
129,Sys_IMFfdloss_ref_2,4.95,4.98
129,User_IMFfdloss_1,5.0,4.0
129,User_IMFfdloss_2,5.0,4.0
129,User_IMFfdloss_3,5.0,4.0
130,Sys_IMFfdloss_ref_1,4.62,3.85
130,Sys_IMFfdloss_ref_2,4.62,3.85
130,Sys_IMFfdloss_ref_3,3.85,2.15
130,User_IMFfdloss_1,5.0,4.0
130,User_IMFfdloss_2,5.0,4.0
130,User_IMFfdloss_3,5.0,2.0
131,Sys_IMFfdloss_ref_1,4.92,4.95
131,Sys_IMFfdloss_ref_2,4.92,4.95
131,Sys_IMFfdloss_ref_3,4.98,4.96
131,User_IMFfdloss_1,5.0,5.0
131,User_IMFfdloss_2,5.0,5.0
131,User_IMFfdloss_3,5.0,5.0
132,Sys_IMFfdloss_ref_1,3.85,3.6
132,Sys_IMFfdloss_ref_2,3.65,3.42
132,Sys_IMFfdloss_ref_3,4.65,4.2
132,User_IMFfdloss_1,5.0,4.0
132,User_IMFfdloss_2,5.0,4.0
132,User_IMFfdloss_3,4.29,4.0
133,Sys_IMFfdloss_ref_1,2.85,2.4
133,Sys_IMFfdloss_ref_2,2.85,2.4
133,Sys_IMFfdloss_ref_3,3.42,2.85
133,User_IMFfdloss_1,4.29,3.0
133,User_IMFfdloss_2,5.0,3.0
133,User_IMFfdloss_3,5.0,3.0
134,Sys_IMFfdloss_ref_1,4.35,2.85
134,Sys_IMFfdloss_ref_2,4.82,3.65
134,Sys_IMFfdloss_ref_3,4.82,3.65
134,User_IMFfdloss_1,5.0,4.0
134,User_IMFfdloss_2,5.0,4.0
134,User_IMFfdloss_3,5.0,4.0
135,Sys_IMFfdloss_ref_1,4.12,2.65
135,Sys_IMFfdloss_ref_2,4.65,3.85
135,Sys_IMFfdloss_ref_3,4.85,4.62
135,User_IMFfdloss_1,5.0,5.0
135,User_IMFfdloss_2,5.0,3.0
135,User_IMFfdloss_3,5.0,4.0
136,Sys_IMFfdloss_ref_1,4.98,4.95
136,Sys_IMFfdloss_ref_2,4.85,4.2
136,Sys_IMFfdloss_ref_3,5.0,5.0
136,User_IMFfdloss_1,5.0,5.0
136,User_IMFfdloss_2,5.0,5.0
136,User_IMFfdloss_3,5.0,5.0
137,Sys_IMFfdloss_ref_1,4.62,3.85
137,Sys_IMFfdloss_ref_2,4.65,3.85
137,Sys_IMFfdloss_ref_3,4.82,3.65
137,User_IMFfdloss_1,5.0,4.0
137,User_IMFfdloss_2,5.0,4.0
137,User_IMFfdloss_3,5.0,4.0
138,Sys_IMFfdloss_ref_1,4.92,4.85
138,Sys_IMFfdloss_ref_2,4.98,4.95
138,Sys_IMFfdloss_ref_3,4.92,4.85
138,User_IMFfdloss_1,5.0,5.0
138,User_IMFfdloss_2,5.0,5.0
138,User_IMFfdloss_3,5.0,5.0
139,Sys_IMFfdloss_ref_1,3.65,2.15
139,Sys_IMFfdloss_ref_2,3.65,2.15
139,Sys_IMFfdloss_ref_3,3.15,1.85
139,User_IMFfdloss_1,4.29,2.0
139,User_IMFfdloss_2,4.29,2.0
139,User_IMFfdloss_3,4.29,1.0
140,Sys_IMFfdloss_ref_1,4.65,3.85
140,Sys_IMFfdloss_ref_2,4.85,4.92
140,Sys_IMFfdloss_ref_3,4.65,2.85
140,User_IMFfdloss_1,5.0,5.0
140,User_IMFfdloss_2,5.0,3.0
140,User_IMFfdloss_3,5.0,4.0
141,Sys_IMFfdloss_ref_1,4.85,3.2
141,Sys_IMFfdloss_ref_2,4.85,3.65
141,Sys_IMFfdloss_ref_3,4.85,3.65
141,User_IMFfdloss_1,5.0,4.0
141,User_IMFfdloss_2,5.0,4.0
141,User_IMFfdloss_3,5.0,3.0
142,Sys_IMFfdloss_ref_1,3.85,4.12
142,Sys_IMFfdloss_ref_2,4.15,4.32
142,Sys_IMFfdloss_ref_3,4.85,3.65
142,User_IMFfdloss_1,5.0,4.0
142,User_IMFfdloss_2,4.38,4.0
142,User_IMFfdloss_3,4.38,4.0
143,Sys_IMFfdloss_ref_1,3.42,3.85
143,Sys_IMFfdloss_ref_2,3.45,2.8
143,Sys_IMFfdloss_ref_3,3.65,2.85
143,User_IMFfdloss_1,5.0,2.0
143,User_IMFfdloss_2,5.0,3.0
143,User_IMFfdloss_3,5.0,2.0
144,Sys_IMFfdloss_ref_1,4.12,3.68
144,Sys_IMFfdloss_ref_2,3.85,2.15
144,Sys_IMFfdloss_ref_3,3.65,2.85
144,User_IMFfdloss_1,5.0,2.0
144,User_IMFfdloss_2,5.0,4.0
144,User_IMFfdloss_3,5.0,4.0
145,Sys_IMFfdloss_ref_1,2.85,1.92
145,Sys_IMFfdloss_ref_2,1.85,2.1
145,Sys_IMFfdloss_ref_3,2.85,1.45
145,User_IMFfdloss_1,5.0,2.0
145,User_IMFfdloss_2,5.0,1.0
145,User_IMFfdloss_3,5.0,2.0
146,Sys_IMFfdloss_ref_1,1.85,2.1
146,Sys_IMFfdloss_ref_2,1.85,1.42
146,Sys_IMFfdloss_ref_3,1.85,1.42
146,User_IMFfdloss_1,3.12,1.0
146,User_IMFfdloss_2,3.12,2.0
146,User_IMFfdloss_3,3.12,2.0
147,Sys_IMFfdloss_ref_1,3.82,1.45
147,Sys_IMFfdloss_ref_2,2.85,2.4
147,Sys_IMFfdloss_ref_3,4.85,4.92
147,User_IMFfdloss_1,5.0,3.0
147,User_IMFfdloss_2,5.0,3.0
147,User_IMFfdloss_3,2.86,1.0
148,Sys_IMFfdloss_ref_1,3.85,2.65
148,Sys_IMFfdloss_ref_2,4.85,4.92
148,Sys_IMFfdloss_ref_3,2.15,1.85
148,User_IMFfdloss_1,4.38,3.0
148,User_IMFfdloss_2,1.88,2.0
148,User_IMFfdloss_3,4.38,2.0
149,Sys_IMFfdloss_ref_1,3.65,3.8
149,Sys_IMFfdloss_ref_2,3.42,2.68
149,Sys_IMFfdloss_ref_3,4.15,3.85
149,User_IMFfdloss_1,5.0,4.0
149,User_IMFfdloss_2,5.0,3.0
149,User_IMFfdloss_3,5.0,3.0
150,Sys_IMFfdloss_ref_1,4.12,1.5
150,Sys_IMFfdloss_ref_2,4.12,1.5
150,Sys_IMFfdloss_ref_3,3.42,1.5
150,User_IMFfdloss_1,2.86,3.0
150,User_IMFfdloss_2,2.86,3.0
150,User_IMFfdloss_3,2.86,3.0
151,Sys_IMFfdloss_ref_1,3.15,1.5
151,Sys_IMFfdloss_ref_2,4.12,1.5
151,Sys_IMFfdloss_ref_3,3.85,1.5
151,User_IMFfdloss_1,2.86,2.0
151,User_IMFfdloss_2,2.86,3.0
151,User_IMFfdloss_3,2.86,2.0
152,Sys_IMFfdloss_ref_1,4.12,2.0
152,Sys_IMFfdloss_ref_2,4.12,2.0
152,Sys_IMFfdloss_ref_3,4.12,2.0
152,User_IMFfdloss_1,4.29,4.0
152,User_IMFfdloss_2,4.29,4.0
152,User_IMFfdloss_3,4.29,3.0
153,Sys_IMFfdloss_ref_1,4.12,1.5
153,Sys_IMFfdloss_ref_2,4.85,1.5
153,Sys_IMFfdloss_ref_3,4.12,1.5
153,User_IMFfdloss_1,3.89,4.0
153,User_IMFfdloss_2,3.89,2.0
153,User_IMFfdloss_3,3.89,2.0
154,Sys_IMFfdloss_ref_1,3.65,1.5
154,Sys_IMFfdloss_ref_2,4.12,1.5
154,Sys_IMFfdloss_ref_3,3.85,1.5
154,User_IMFfdloss_1,3.75,3.0
154,User_IMFfdloss_2,3.75,3.0
154,User_IMFfdloss_3,3.75,3.0
155,Sys_IMFfdloss_ref_1,4.12,1.5
155,Sys_IMFfdloss_ref_2,4.12,1.5
155,Sys_IMFfdloss_ref_3,4.12,1.5
155,User_IMFfdloss_1,2.86,2.0
155,User_IMFfdloss_2,2.86,3.0
155,User_IMFfdloss_3,2.86,3.0
156,Sys_IMFfdloss_ref_1,3.45,2.85
156,Sys_IMFfdloss_ref_2,4.12,3.65
156,Sys_IMFfdloss_ref_3,3.85,3.2
156,User_IMFfdloss_1,4.0,3.0
156,User_IMFfdloss_2,4.0,3.0
156,User_IMFfdloss_3,4.0,4.0
157,Sys_IMFfdloss_ref_1,4.15,2.0
157,Sys_IMFfdloss_ref_2,3.42,2.0
157,Sys_IMFfdloss_ref_3,4.12,2.0
157,User_IMFfdloss_1,3.75,2.0
157,User_IMFfdloss_2,3.75,2.0
157,User_IMFfdloss_3,3.75,2.0
158,Sys_IMFfdloss_ref_1,4.15,3.62
158,Sys_IMFfdloss_ref_2,4.65,3.82
158,Sys_IMFfdloss_ref_3,4.12,3.65
158,User_IMFfdloss_1,4.17,4.0
158,User_IMFfdloss_2,4.17,4.0
158,User_IMFfdloss_3,4.17,3.0
159,Sys_IMFfdloss_ref_1,3.85,1.5
159,Sys_IMFfdloss_ref_2,4.35,1.5
159,Sys_IMFfdloss_ref_3,4.65,1.5
159,User_IMFfdloss_1,3.57,3.0
159,User_IMFfdloss_2,3.57,4.0
159,User_IMFfdloss_3,4.29,4.0
160,Sys_IMFfdloss_ref_1,4.15,1.5
160,Sys_IMFfdloss_ref_2,1.85,1.5
160,Sys_IMFfdloss_ref_3,4.15,1.5
160,User_IMFfdloss_1,5.0,2.0
160,User_IMFfdloss_2,5.0,3.0
160,User_IMFfdloss_3,5.0,2.0
161,Sys_IMFfdloss_ref_1,4.65,1.5
161,Sys_IMFfdloss_ref_2,4.65,1.5
161,Sys_IMFfdloss_ref_3,4.62,1.5
161,User_IMFfdloss_1,4.38,2.0
161,User_IMFfdloss_2,3.89,2.0
161,User_IMFfdloss_3,4.44,4.0
162,Sys_IMFfdloss_ref_1,4.12,1.5
162,Sys_IMFfdloss_ref_2,4.15,1.5
162,Sys_IMFfdloss_ref_3,4.65,1.5
162,User_IMFfdloss_1,5.0,2.0
162,User_IMFfdloss_2,4.44,4.0
162,User_IMFfdloss_3,5.0,2.0
163,Sys_IMFfdloss_ref_1,4.12,1.5
163,Sys_IMFfdloss_ref_2,4.12,1.5
163,Sys_IMFfdloss_ref_3,4.62,1.5
163,User_IMFfdloss_1,4.44,5.0
163,User_IMFfdloss_2,3.89,2.0
163,User_IMFfdloss_3,3.89,2.0
164,Sys_IMFfdloss_ref_1,4.65,3.85
164,Sys_IMFfdloss_ref_2,4.65,1.5
164,Sys_IMFfdloss_ref_3,4.85,3.62
164,User_IMFfdloss_1,5.0,3.0
164,User_IMFfdloss_2,5.0,4.0
164,User_IMFfdloss_3,0.0,4.0
165,Sys_IMFfdloss_ref_1,3.45,1.5
165,Sys_IMFfdloss_ref_2,3.42,1.5
165,Sys_IMFfdloss_ref_3,3.42,1.5
165,User_IMFfdloss_1,4.0,2.0
165,User_IMFfdloss_2,3.57,2.0
165,User_IMFfdloss_3,4.0,2.0
166,Sys_IMFfdloss_ref_1,4.85,4.92
166,Sys_IMFfdloss_ref_2,4.98,4.95
166,Sys_IMFfdloss_ref_3,4.85,4.92
166,User_IMFfdloss_1,4.38,5.0
166,User_IMFfdloss_2,4.38,4.0
166,User_IMFfdloss_3,5.0,5.0
167,Sys_IMFfdloss_ref_1,4.85,3.6
167,Sys_IMFfdloss_ref_2,4.95,4.98
167,Sys_IMFfdloss_ref_3,4.85,3.65
167,User_IMFfdloss_1,5.0,5.0
167,User_IMFfdloss_2,5.0,4.0
167,User_IMFfdloss_3,5.0,5.0
168,Sys_IMFfdloss_ref_1,4.85,3.75
168,Sys_IMFfdloss_ref_2,4.65,3.85
168,Sys_IMFfdloss_ref_3,4.85,3.8
168,User_IMFfdloss_1,5.0,4.0
168,User_IMFfdloss_2,5.0,4.0
168,User_IMFfdloss_3,5.0,4.0
169,Sys_IMFfdloss_ref_1,4.35,3.82
169,Sys_IMFfdloss_ref_2,4.65,3.85
169,Sys_IMFfdloss_ref_3,4.65,3.85
169,User_IMFfdloss_1,5.0,4.0
169,User_IMFfdloss_2,5.0,4.0
169,User_IMFfdloss_3,5.0,4.0
170,Sys_IMFfdloss_ref_1,4.82,3.95
170,Sys_IMFfdloss_ref_2,4.85,3.92
170,Sys_IMFfdloss_ref_3,4.85,3.92
170,User_IMFfdloss_1,5.0,4.0
170,User_IMFfdloss_2,5.0,4.0
170,User_IMFfdloss_3,5.0,5.0
171,Sys_IMFfdloss_ref_1,4.68,3.85
171,Sys_IMFfdloss_ref_2,4.65,3.85
171,Sys_IMFfdloss_ref_3,4.85,4.62
171,User_IMFfdloss_1,5.0,5.0
171,User_IMFfdloss_2,5.0,5.0
171,User_IMFfdloss_3,5.0,4.0
172,Sys_IMFfdloss_ref_1,4.15,3.85
172,Sys_IMFfdloss_ref_2,3.85,2.9
172,Sys_IMFfdloss_ref_3,4.85,4.6
172,User_IMFfdloss_1,5.0,4.0
172,User_IMFfdloss_2,5.0,4.0
172,User_IMFfdloss_3,5.0,3.0
173,Sys_IMFfdloss_ref_1,4.15,2.85
173,Sys_IMFfdloss_ref_2,4.65,2.85
173,Sys_IMFfdloss_ref_3,4.15,2.85
173,User_IMFfdloss_1,5.0,2.0
173,User_IMFfdloss_2,5.0,2.0
173,User_IMFfdloss_3,5.0,2.0
174,Sys_IMFfdloss_ref_1,4.82,3.65
174,Sys_IMFfdloss_ref_2,4.92,4.85
174,Sys_IMFfdloss_ref_3,4.82,4.65
174,User_IMFfdloss_1,5.0,5.0
174,User_IMFfdloss_2,5.0,4.0
174,User_IMFfdloss_3,5.0,4.0
175,Sys_IMFfdloss_ref_1,4.85,4.72
175,Sys_IMFfdloss_ref_2,4.85,3.62
175,Sys_IMFfdloss_ref_3,4.82,3.65
175,User_IMFfdloss_1,5.0,5.0
175,User_IMFfdloss_2,5.0,4.0
175,User_IMFfdloss_3,5.0,5.0
176,Sys_IMFfdloss_ref_1,1.85,2.1
176,Sys_IMFfdloss_ref_2,2.15,1.85
176,Sys_IMFfdloss_ref_3,2.85,2.1
176,User_IMFfdloss_1,3.0,2.0
176,User_IMFfdloss_2,5.0,2.0
176,User_IMFfdloss_3,5.0,2.0
177,Sys_IMFfdloss_ref_1,2.85,1.92
177,Sys_IMFfdloss_ref_2,4.85,3.82
177,Sys_IMFfdloss_ref_3,4.85,3.65
177,User_IMFfdloss_1,2.86,5.0
177,User_IMFfdloss_2,2.86,4.0
177,User_IMFfdloss_3,5.0,5.0
178,Sys_IMFfdloss_ref_1,2.85,2.4
178,Sys_IMFfdloss_ref_2,2.85,2.1
178,Sys_IMFfdloss_ref_3,2.15,1.85
178,User_IMFfdloss_1,1.25,3.0
178,User_IMFfdloss_2,1.25,2.0
178,User_IMFfdloss_3,1.25,2.0
179,Sys_IMFfdloss_ref_1,4.85,2.1
179,Sys_IMFfdloss_ref_2,4.82,2.15
179,Sys_IMFfdloss_ref_3,4.82,2.65
179,User_IMFfdloss_1,5.0,2.0
179,User_IMFfdloss_2,5.0,4.0
179,User_IMFfdloss_3,5.0,5.0
180,Sys_IMFfdloss_ref_1,4.62,1.5
180,Sys_IMFfdloss_ref_2,4.65,1.5
180,Sys_IMFfdloss_ref_3,4.12,1.5
180,User_IMFfdloss_1,3.75,3.0
180,User_IMFfdloss_2,3.75,4.0
180,User_IMFfdloss_3,3.75,2.0
181,Sys_IMFfdloss_ref_1,4.15,3.0
181,Sys_IMFfdloss_ref_2,4.82,3.0
181,Sys_IMFfdloss_ref_3,4.82,3.0
181,User_IMFfdloss_1,3.89,3.0
181,User_IMFfdloss_2,3.89,3.0
181,User_IMFfdloss_3,3.89,3.0
182,Sys_IMFfdloss_ref_1,4.65,3.82
182,Sys_IMFfdloss_ref_2,4.65,3.85
182,Sys_IMFfdloss_ref_3,4.65,3.85
182,User_IMFfdloss_1,5.0,4.0
182,User_IMFfdloss_2,5.0,4.0
182,User_IMFfdloss_3,5.0,4.0
183,Sys_IMFfdloss_ref_1,3.65,1.5
183,Sys_IMFfdloss_ref_2,4.12,1.5
183,Sys_IMFfdloss_ref_3,3.65,1.5
183,User_IMFfdloss_1,3.75,3.0
183,User_IMFfdloss_2,3.57,3.0
183,User_IMFfdloss_3,3.57,3.0
184,Sys_IMFfdloss_ref_1,4.62,2.85
184,Sys_IMFfdloss_ref_2,4.85,3.92
184,Sys_IMFfdloss_ref_3,4.62,2.85
184,User_IMFfdloss_1,5.0,4.0
184,User_IMFfdloss_2,5.0,3.0
184,User_IMFfdloss_3,5.0,2.0
185,Sys_IMFfdloss_ref_1,2.15,1.5
185,Sys_IMFfdloss_ref_2,2.85,1.5
185,Sys_IMFfdloss_ref_3,2.85,1.5
185,User_IMFfdloss_1,3.33,2.0
185,User_IMFfdloss_2,5.0,2.0
185,User_IMFfdloss_3,3.0,2.0
186,Sys_IMFfdloss_ref_1,3.65,1.5
186,Sys_IMFfdloss_ref_2,4.68,1.5
186,Sys_IMFfdloss_ref_3,3.85,1.5
186,User_IMFfdloss_1,3.75,2.0
186,User_IMFfdloss_2,3.75,1.0
186,User_IMFfdloss_3,4.38,2.0
187,Sys_IMFfdloss_ref_1,2.85,1.5
187,Sys_IMFfdloss_ref_2,2.85,1.5
187,Sys_IMFfdloss_ref_3,3.42,1.5
187,User_IMFfdloss_1,3.33,2.0
187,User_IMFfdloss_2,4.29,2.0
187,User_IMFfdloss_3,3.89,2.0
188,Sys_IMFfdloss_ref_1,2.85,1.5
188,Sys_IMFfdloss_ref_2,3.42,1.5
188,Sys_IMFfdloss_ref_3,2.85,1.5
188,User_IMFfdloss_1,4.29,2.0
188,User_IMFfdloss_2,5.0,3.0
188,User_IMFfdloss_3,5.0,2.0
189,Sys_IMFfdloss_ref_1,4.72,3.85
189,Sys_IMFfdloss_ref_2,4.72,3.85
189,Sys_IMFfdloss_ref_3,4.65,4.12
189,User_IMFfdloss_1,3.89,4.0
189,User_IMFfdloss_2,3.89,4.0
189,User_IMFfdloss_3,3.33,4.0
190,Sys_IMFfdloss_ref_1,4.82,3.0
190,Sys_IMFfdloss_ref_2,4.85,3.0
190,Sys_IMFfdloss_ref_3,4.62,3.0
190,User_IMFfdloss_1,5.0,3.0
190,User_IMFfdloss_2,5.0,5.0
190,User_IMFfdloss_3,5.0,5.0
191,Sys_IMFfdloss_ref_1,4.85,1.5
191,Sys_IMFfdloss_ref_2,4.82,1.5
191,Sys_IMFfdloss_ref_3,4.82,1.5
191,User_IMFfdloss_1,5.0,4.0
191,User_IMFfdloss_2,5.0,3.0
191,User_IMFfdloss_3,5.0,4.0
192,Sys_IMFfdloss_ref_1,4.82,1.5
192,Sys_IMFfdloss_ref_2,4.85,1.5
192,Sys_IMFfdloss_ref_3,4.85,1.5
192,User_IMFfdloss_1,5.0,2.0
192,User_IMFfdloss_2,5.0,2.0
192,User_IMFfdloss_3,5.0,2.0
193,Sys_IMFfdloss_ref_1,4.68,2.0
193,Sys_IMFfdloss_ref_2,4.68,2.0
193,Sys_IMFfdloss_ref_3,4.68,2.0
193,User_IMFfdloss_1,5.0,3.0
193,User_IMFfdloss_2,5.0,3.0
193,User_IMFfdloss_3,5.0,3.0
194,Sys_IMFfdloss_ref_1,4.12,1.5
194,Sys_IMFfdloss_ref_2,4.12,1.5
194,Sys_IMFfdloss_ref_3,3.82,1.5
194,User_IMFfdloss_1,5.0,2.0
194,User_IMFfdloss_2,5.0,2.0
194,User_IMFfdloss_3,5.0,2.0
195,Sys_IMFfdloss_ref_1,3.42,1.5
195,Sys_IMFfdloss_ref_2,3.42,1.5
195,Sys_IMFfdloss_ref_3,2.85,1.42
195,User_IMFfdloss_1,4.0,2.0
195,User_IMFfdloss_2,4.0,2.0
195,User_IMFfdloss_3,4.0,2.0
196,Sys_IMFfdloss_ref_1,3.42,1.5
