image_id,source,alignment_score,artifact_score
113,User_VAR_1,2.5,4.0
113,User_VAR_2,2.5,4.0
113,User_VAR_3,2.5,3.0
114,Sys_VAR_ref_1,4.65,1.5
114,Sys_VAR_ref_2,4.85,1.5
114,Sys_VAR_ref_3,2.85,4.15
114,User_VAR_1,1.67,4.0
114,User_VAR_2,2.5,4.0
114,User_VAR_3,1.67,4.0
115,Sys_VAR_ref_1,4.85,1.5
115,Sys_VAR_ref_2,4.12,1.5
115,Sys_VAR_ref_3,4.82,1.5
115,User_VAR_1,5.0,2.0
115,User_VAR_2,5.0,2.0
115,User_VAR_3,5.0,2.0
116,Sys_VAR_ref_1,4.98,4.95
116,Sys_VAR_ref_2,4.98,4.95
116,Sys_VAR_ref_3,4.98,4.95
116,User_VAR_1,5.0,5.0
116,User_VAR_2,5.0,5.0
116,User_VAR_3,5.0,5.0
117,Sys_VAR_ref_1,4.65,3.85
117,Sys_VAR_ref_2,4.65,3.85
117,Sys_VAR_ref_3,4.65,3.82
117,User_VAR_1,5.0,4.0
117,User_VAR_2,5.0,4.0
117,User_VAR_3,5.0,4.0
118,Sys_VAR_ref_1,4.82,3.65
118,Sys_VAR_ref_2,4.82,3.65
118,Sys_VAR_ref_3,4.85,4.92
118,User_VAR_1,5.0,5.0
118,User_VAR_2,5.0,5.0
118,User_VAR_3,5.0,3.0
119,Sys_VAR_ref_1,4.65,1.5
119,Sys_VAR_ref_2,4.15,1.5
119,Sys_VAR_ref_3,3.45,1.5
119,User_VAR_1,3.33,3.0
119,User_VAR_2,3.33,3.0
119,User_VAR_3,3.33,3.0
120,Sys_VAR_ref_1,4.85,4.92
120,Sys_VAR_ref_2,4.85,3.2
120,Sys_VAR_ref_3,4.85,3.75
120,User_VAR_1,5.0,5.0
120,User_VAR_2,5.0,4.0
120,User_VAR_3,5.0,4.0
121,Sys_VAR_ref_1,4.65,2.85
121,Sys_VAR_ref_2,4.12,2.85
121,Sys_VAR_ref_3,4.65,3.85
121,User_VAR_1,5.0,5.0
121,User_VAR_2,5.0,4.0
121,User_VAR_3,5.0,4.0
122,Sys_VAR_ref_1,4.68,2.0
122,Sys_VAR_ref_2,4.12,2.0
122,Sys_VAR_ref_3,4.65,2.0
122,User_VAR_1,5.0,3.0
122,User_VAR_2,5.0,3.0
122,User_VAR_3,5.0,3.0
123,Sys_VAR_ref_1,4.12,2.85
123,Sys_VAR_ref_2,4.85,3.0
123,Sys_VAR_ref_3,4.62,3.0
123,User_VAR_1,5.0,3.0
123,User_VAR_2,5.0,3.0
123,User_VAR_3,5.0,3.0
124,Sys_VAR_ref_1,4.85,3.75
124,Sys_VAR_ref_2,4.92,4.85
124,Sys_VAR_ref_3,4.85,3.65
124,User_VAR_1,5.0,5.0
124,User_VAR_2,5.0,5.0
124,User_VAR_3,5.0,5.0
125,Sys_VAR_ref_1,4.92,4.85
125,Sys_VAR_ref_2,4.92,4.85
125,Sys_VAR_ref_3,4.92,4.85
125,User_VAR_1,5.0,5.0
125,User_VAR_2,5.0,4.0
125,User_VAR_3,5.0,4.0
126,Sys_VAR_ref_1,3.65,1.5
126,Sys_VAR_ref_2,4.65,1.5
126,Sys_VAR_ref_3,4.85,4.92
126,User_VAR_1,5.0,2.0
126,User_VAR_2,5.0,3.0
126,User_VAR_3,5.0,3.0
127,Sys_VAR_ref_1,4.85,3.65
127,Sys_VAR_ref_2,4.85,3.65
127,Sys_VAR_ref_3,4.85,3.72
127,User_VAR_1,5.0,4.0
127,User_VAR_2,5.0,4.0
127,User_VAR_3,5.0,4.0
128,Sys_VAR_ref_1,4.85,3.65
128,Sys_VAR_ref_2,4.92,4.65
128,Sys_VAR_ref_3,4.85,3.65
128,User_VAR_1,5.0,4.0
128,User_VAR_2,5.0,4.0
128,User_VAR_3,5.0,4.0
129,Sys_VAR_ref_1,4.85,1.5
129,Sys_VAR_ref_2,4.65,1.5
129,Sys_VAR_ref_3,4.85,4.92
129,User_VAR_1,5.0,5.0
129,User_VAR_2,5.0,4.0
129,User_VAR_3,5.0,4.0
130,Sys_VAR_ref_1,4.92,4.85
130,Sys_VAR_ref_2,4.12,3.65
130,Sys_VAR_ref_3,4.68,3.42
130,User_VAR_1,5.0,5.0
130,User_VAR_2,5.0,5.0
130,User_VAR_3,5.0,5.0
131,Sys_VAR_ref_1,4.62,2.85
131,Sys_VAR_ref_2,4.82,3.15
131,Sys_VAR_ref_3,4.62,2.85
131,User_VAR_1,5.0,4.0
131,User_VAR_2,5.0,4.0
131,User_VAR_3,5.0,4.0
132,Sys_VAR_ref_1,4.65,3.85
132,Sys_VAR_ref_2,4.85,4.6
132,Sys_VAR_ref_3,4.65,2.85
132,User_VAR_1,5.0,4.0
132,User_VAR_2,5.0,4.0
132,User_VAR_3,5.0,5.0
133,Sys_VAR_ref_1,4.68,3.42
133,Sys_VAR_ref_2,4.85,4.12
133,Sys_VAR_ref_3,4.85,3.65
133,User_VAR_1,5.0,4.0
133,User_VAR_2,5.0,4.0
133,User_VAR_3,5.0,4.0
134,Sys_VAR_ref_1,4.98,4.96
134,Sys_VAR_ref_2,4.92,4.95
134,Sys_VAR_ref_3,4.92,4.88
134,User_VAR_1,5.0,5.0
134,User_VAR_2,5.0,5.0
134,User_VAR_3,5.0,5.0
135,Sys_VAR_ref_1,4.15,3.6
135,Sys_VAR_ref_2,4.85,3.65
135,Sys_VAR_ref_3,4.85,4.15
135,User_VAR_1,5.0,4.0
135,User_VAR_2,5.0,4.0
135,User_VAR_3,4.29,4.0
136,Sys_VAR_ref_1,4.98,4.85
136,Sys_VAR_ref_2,4.98,4.95
136,Sys_VAR_ref_3,4.98,4.85
136,User_VAR_1,5.0,5.0
136,User_VAR_2,5.0,5.0
136,User_VAR_3,5.0,5.0
137,Sys_VAR_ref_1,4.85,2.65
137,Sys_VAR_ref_2,4.85,3.65
137,Sys_VAR_ref_3,4.65,2.85
137,User_VAR_1,5.0,3.0
137,User_VAR_2,5.0,2.0
137,User_VAR_3,5.0,2.0
138,Sys_VAR_ref_1,4.92,4.85
138,Sys_VAR_ref_2,4.98,4.95
138,Sys_VAR_ref_3,4.92,4.85
138,User_VAR_1,5.0,4.0
138,User_VAR_2,5.0,4.0
138,User_VAR_3,5.0,4.0
139,Sys_VAR_ref_1,4.98,4.85
139,Sys_VAR_ref_2,4.98,4.95
139,Sys_VAR_ref_3,4.92,4.85
139,User_VAR_1,5.0,5.0
139,User_VAR_2,5.0,5.0
139,User_VAR_3,5.0,5.0
140,Sys_VAR_ref_1,4.35,2.85
140,Sys_VAR_ref_2,4.12,2.85
140,Sys_VAR_ref_3,3.65,2.85
140,User_VAR_1,5.0,3.0
140,User_VAR_2,5.0,2.0
140,User_VAR_3,5.0,2.0
141,Sys_VAR_ref_1,1.85,1.42
141,Sys_VAR_ref_2,1.85,1.2
141,Sys_VAR_ref_3,2.85,1.42
141,User_VAR_1,4.17,2.0
141,User_VAR_2,3.33,2.0
141,User_VAR_3,4.0,2.0
142,Sys_VAR_ref_1,3.42,2.15
142,Sys_VAR_ref_2,3.85,2.65
142,Sys_VAR_ref_3,2.85,1.42
142,User_VAR_1,2.5,2.0
142,User_VAR_2,2.5,2.0
142,User_VAR_3,3.0,3.0
143,Sys_VAR_ref_1,0.12,0.85
143,Sys_VAR_ref_2,2.85,3.1
143,Sys_VAR_ref_3,3.85,2.65
143,User_VAR_1,5.0,3.0
143,User_VAR_2,5.0,3.0
143,User_VAR_3,0.0,3.0
144,Sys_VAR_ref_1,4.35,3.15
144,Sys_VAR_ref_2,4.12,2.85
144,Sys_VAR_ref_3,4.12,3.65
144,User_VAR_1,3.75,4.0
144,User_VAR_2,3.75,4.0
144,User_VAR_3,4.38,4.0
145,Sys_VAR_ref_1,3.85,2.65
145,Sys_VAR_ref_2,4.15,2.85
145,Sys_VAR_ref_3,3.85,2.65
145,User_VAR_1,3.33,2.0
145,User_VAR_2,3.12,2.0
145,User_VAR_3,3.12,3.0
146,Sys_VAR_ref_1,4.65,2.85
146,Sys_VAR_ref_2,2.15,1.2
146,Sys_VAR_ref_3,3.85,4.12
146,User_VAR_1,3.75,2.0
146,User_VAR_2,3.75,2.0
146,User_VAR_3,3.75,2.0
147,Sys_VAR_ref_1,3.85,2.65
147,Sys_VAR_ref_2,4.35,2.8
147,Sys_VAR_ref_3,2.85,1.42
147,User_VAR_1,2.5,2.0
147,User_VAR_2,5.0,4.0
147,User_VAR_3,5.0,4.0
148,Sys_VAR_ref_1,4.35,2.85
148,Sys_VAR_ref_2,4.82,3.65
148,Sys_VAR_ref_3,3.85,3.92
148,User_VAR_1,3.33,4.0
148,User_VAR_2,5.0,4.0
148,User_VAR_3,3.33,4.0
149,Sys_VAR_ref_1,1.85,1.45
149,Sys_VAR_ref_2,4.12,3.85
149,Sys_VAR_ref_3,4.35,3.82
149,User_VAR_1,4.29,4.0
149,User_VAR_2,1.67,2.0
149,User_VAR_3,4.38,2.0
150,Sys_VAR_ref_1,4.12,3.65
150,Sys_VAR_ref_2,4.12,3.65
150,Sys_VAR_ref_3,4.65,3.82
150,User_VAR_1,3.57,4.0
150,User_VAR_2,3.57,4.0
150,User_VAR_3,3.57,4.0
151,Sys_VAR_ref_1,4.12,2.85
151,Sys_VAR_ref_2,4.12,3.0
151,Sys_VAR_ref_3,4.12,2.85
151,User_VAR_1,3.57,3.0
151,User_VAR_2,3.57,3.0
151,User_VAR_3,3.57,4.0
152,Sys_VAR_ref_1,3.85,2.0
152,Sys_VAR_ref_2,4.12,2.0
152,Sys_VAR_ref_3,4.12,2.0
152,User_VAR_1,3.57,4.0
152,User_VAR_2,3.57,2.0
152,User_VAR_3,3.57,4.0
153,Sys_VAR_ref_1,3.85,1.5
153,Sys_VAR_ref_2,3.65,1.5
153,Sys_VAR_ref_3,4.65,1.5
153,User_VAR_1,3.33,2.0
153,User_VAR_2,3.33,2.0
153,User_VAR_3,3.33,3.0
154,Sys_VAR_ref_1,3.85,2.65
154,Sys_VAR_ref_2,4.85,3.6
154,Sys_VAR_ref_3,4.12,3.68
154,User_VAR_1,5.0,4.0
154,User_VAR_2,3.75,4.0
154,User_VAR_3,3.75,4.0
155,Sys_VAR_ref_1,4.65,3.85
155,Sys_VAR_ref_2,4.15,3.65
155,Sys_VAR_ref_3,4.12,1.5
155,User_VAR_1,5.0,4.0
155,User_VAR_2,3.33,4.0
155,User_VAR_3,5.0,4.0
156,Sys_VAR_ref_1,4.85,1.5
156,Sys_VAR_ref_2,4.85,1.5
156,Sys_VAR_ref_3,4.12,1.5
156,User_VAR_1,5.0,3.0
156,User_VAR_2,4.29,2.0
156,User_VAR_3,4.29,2.0
157,Sys_VAR_ref_1,4.12,1.5
157,Sys_VAR_ref_2,4.85,1.5
157,Sys_VAR_ref_3,3.65,1.5
157,User_VAR_1,0.0,2.0
157,User_VAR_2,3.57,2.0
157,User_VAR_3,3.57,3.0
158,Sys_VAR_ref_1,3.42,1.5
158,Sys_VAR_ref_2,3.85,1.5
158,Sys_VAR_ref_3,4.12,1.5
158,User_VAR_1,4.29,2.0
158,User_VAR_2,3.57,3.0
158,User_VAR_3,4.29,3.0
159,Sys_VAR_ref_1,3.42,1.5
159,Sys_VAR_ref_2,3.42,1.5
159,Sys_VAR_ref_3,3.85,1.5
159,User_VAR_1,3.33,2.0
159,User_VAR_2,2.78,2.0
159,User_VAR_3,3.33,2.0
160,Sys_VAR_ref_1,4.15,2.85
160,Sys_VAR_ref_2,4.68,3.42
160,Sys_VAR_ref_3,4.12,3.65
160,User_VAR_1,4.29,3.0
160,User_VAR_2,4.29,3.0
160,User_VAR_3,4.29,4.0
161,Sys_VAR_ref_1,4.65,2.0
161,Sys_VAR_ref_2,4.12,2.0
161,Sys_VAR_ref_3,4.12,2.0
161,User_VAR_1,4.29,4.0
161,User_VAR_2,4.29,4.0
161,User_VAR_3,4.29,4.0
162,Sys_VAR_ref_1,4.65,2.0
162,Sys_VAR_ref_2,4.12,2.0
162,Sys_VAR_ref_3,4.85,2.0
162,User_VAR_1,5.0,4.0
162,User_VAR_2,3.75,2.0
162,User_VAR_3,3.75,4.0
163,Sys_VAR_ref_1,4.12,1.5
163,Sys_VAR_ref_2,4.62,2.85
163,Sys_VAR_ref_3,4.82,3.65
163,User_VAR_1,5.0,3.0
163,User_VAR_2,5.0,3.0
163,User_VAR_3,5.0,3.0
164,Sys_VAR_ref_1,4.12,1.5
164,Sys_VAR_ref_2,4.65,1.5
164,Sys_VAR_ref_3,4.65,3.85
164,User_VAR_1,4.0,2.0
164,User_VAR_2,4.0,4.0
164,User_VAR_3,4.0,4.0
165,Sys_VAR_ref_1,2.85,1.5
165,Sys_VAR_ref_2,2.85,1.5
165,Sys_VAR_ref_3,2.85,1.5
165,User_VAR_1,3.89,2.0
165,User_VAR_2,3.89,3.0
165,User_VAR_3,3.89,2.0
166,Sys_VAR_ref_1,3.82,3.65
166,Sys_VAR_ref_2,2.85,3.62
166,Sys_VAR_ref_3,2.85,3.42
166,User_VAR_1,4.38,4.0
166,User_VAR_2,4.29,4.0
166,User_VAR_3,4.38,3.0
167,Sys_VAR_ref_1,4.72,1.5
167,Sys_VAR_ref_2,4.12,1.5
167,Sys_VAR_ref_3,4.12,1.5
167,User_VAR_1,4.44,2.0
167,User_VAR_2,5.0,3.0
167,User_VAR_3,5.0,3.0
168,Sys_VAR_ref_1,4.35,1.5
168,Sys_VAR_ref_2,4.15,1.5
168,Sys_VAR_ref_3,4.15,1.5
168,User_VAR_1,5.0,2.0
168,User_VAR_2,5.0,3.0
168,User_VAR_3,4.44,3.0
169,Sys_VAR_ref_1,4.85,3.65
169,Sys_VAR_ref_2,4.35,2.85
169,Sys_VAR_ref_3,4.65,3.85
169,User_VAR_1,5.0,5.0
169,User_VAR_2,5.0,4.0
169,User_VAR_3,5.0,5.0
170,Sys_VAR_ref_1,4.12,2.85
170,Sys_VAR_ref_2,4.85,3.65
170,Sys_VAR_ref_3,4.85,3.65
170,User_VAR_1,5.0,4.0
170,User_VAR_2,5.0,4.0
170,User_VAR_3,5.0,4.0
171,Sys_VAR_ref_1,4.85,3.72
171,Sys_VAR_ref_2,4.85,3.72
171,Sys_VAR_ref_3,4.85,3.72
171,User_VAR_1,5.0,2.0
171,User_VAR_2,5.0,2.0
171,User_VAR_3,5.0,4.0
172,Sys_VAR_ref_1,4.82,3.65
172,Sys_VAR_ref_2,4.82,3.65
172,Sys_VAR_ref_3,4.85,3.65
172,User_VAR_1,5.0,4.0
172,User_VAR_2,5.0,4.0
172,User_VAR_3,5.0,4.0
173,Sys_VAR_ref_1,4.85,3.65
173,Sys_VAR_ref_2,4.62,3.85
173,Sys_VAR_ref_3,4.85,3.65
173,User_VAR_1,5.0,4.0
173,User_VAR_2,5.0,4.0
173,User_VAR_3,5.0,4.0
174,Sys_VAR_ref_1,4.82,3.65
174,Sys_VAR_ref_2,4.15,2.85
174,Sys_VAR_ref_3,4.85,3.62
174,User_VAR_1,5.0,4.0
174,User_VAR_2,5.0,4.0
174,User_VAR_3,5.0,4.0
175,Sys_VAR_ref_1,4.85,4.62
175,Sys_VAR_ref_2,4.85,3.65
175,Sys_VAR_ref_3,4.65,3.15
175,User_VAR_1,5.0,4.0
175,User_VAR_2,5.0,4.0
175,User_VAR_3,5.0,4.0
176,Sys_VAR_ref_1,4.15,2.85
176,Sys_VAR_ref_2,3.85,2.15
176,Sys_VAR_ref_3,4.85,2.9
176,User_VAR_1,5.0,2.0
176,User_VAR_2,5.0,3.0
176,User_VAR_3,5.0,2.0
177,Sys_VAR_ref_1,4.12,3.68
177,Sys_VAR_ref_2,3.85,2.75
177,Sys_VAR_ref_3,3.85,2.65
177,User_VAR_1,5.0,3.0
177,User_VAR_2,5.0,2.0
177,User_VAR_3,5.0,3.0
178,Sys_VAR_ref_1,4.85,3.65
178,Sys_VAR_ref_2,4.85,3.65
178,Sys_VAR_ref_3,4.85,4.62
178,User_VAR_1,5.0,4.0
178,User_VAR_2,5.0,4.0
178,User_VAR_3,5.0,4.0
179,Sys_VAR_ref_1,2.85,1.92
179,Sys_VAR_ref_2,4.12,2.35
179,Sys_VAR_ref_3,4.85,2.3
179,User_VAR_1,5.0,3.0
179,User_VAR_2,2.5,2.0
179,User_VAR_3,2.5,2.0
180,Sys_VAR_ref_1,4.12,2.0
180,Sys_VAR_ref_2,4.12,2.0
180,Sys_VAR_ref_3,4.85,2.0
180,User_VAR_1,3.75,4.0
180,User_VAR_2,3.75,4.0
180,User_VAR_3,3.89,4.0
181,Sys_VAR_ref_1,4.12,2.0
181,Sys_VAR_ref_2,4.12,2.0
181,Sys_VAR_ref_3,4.62,2.0
181,User_VAR_1,3.89,3.0
181,User_VAR_2,3.89,3.0
181,User_VAR_3,3.57,3.0
182,Sys_VAR_ref_1,3.85,2.65
182,Sys_VAR_ref_2,4.12,1.5
182,Sys_VAR_ref_3,4.15,1.5
182,User_VAR_1,4.17,2.0
182,User_VAR_2,5.0,3.0
182,User_VAR_3,4.17,3.0
183,Sys_VAR_ref_1,4.12,1.5
183,Sys_VAR_ref_2,4.65,1.5
183,Sys_VAR_ref_3,4.12,1.5
183,User_VAR_1,5.0,2.0
183,User_VAR_2,5.0,3.0
183,User_VAR_3,5.0,4.0
184,Sys_VAR_ref_1,4.68,3.0
184,Sys_VAR_ref_2,4.68,3.0
184,Sys_VAR_ref_3,4.68,3.0
184,User_VAR_1,3.75,3.0
184,User_VAR_2,3.75,3.0
184,User_VAR_3,3.75,4.0
185,Sys_VAR_ref_1,4.12,1.5
185,Sys_VAR_ref_2,4.12,1.5
185,Sys_VAR_ref_3,4.12,1.5
185,User_VAR_1,3.75,2.0
185,User_VAR_2,3.89,2.0
185,User_VAR_3,3.89,2.0
186,Sys_VAR_ref_1,4.62,3.85
186,Sys_VAR_ref_2,4.12,3.85
186,Sys_VAR_ref_3,4.15,3.25
186,User_VAR_1,5.0,4.0
186,User_VAR_2,5.0,4.0
186,User_VAR_3,5.0,5.0
187,Sys_VAR_ref_1,3.42,2.0
187,Sys_VAR_ref_2,2.85,1.92
187,Sys_VAR_ref_3,4.35,2.0
187,User_VAR_1,4.38,2.0
187,User_VAR_2,3.12,3.0
187,User_VAR_3,1.67,2.0
188,Sys_VAR_ref_1,4.35,2.0
188,Sys_VAR_ref_2,4.35,2.0
188,Sys_VAR_ref_3,4.35,2.0
188,User_VAR_1,4.29,2.0
188,User_VAR_2,4.29,3.0
188,User_VAR_3,5.0,4.0
189,Sys_VAR_ref_1,4.15,1.5
189,Sys_VAR_ref_2,4.68,1.5
189,Sys_VAR_ref_3,4.12,1.5
189,User_VAR_1,5.0,2.0
189,User_VAR_2,5.0,2.0
189,User_VAR_3,5.0,3.0
190,Sys_VAR_ref_1,4.65,2.0
190,Sys_VAR_ref_2,4.68,2.0
190,Sys_VAR_ref_3,4.68,2.0
190,User_VAR_1,5.0,3.0
190,User_VAR_2,5.0,2.0
190,User_VAR_3,5.0,3.0
191,Sys_VAR_ref_1,4.65,2.0
191,Sys_VAR_ref_2,4.62,2.0
191,Sys_VAR_ref_3,4.62,2.0
191,User_VAR_1,5.0,3.0
191,User_VAR_2,5.0,2.0
191,User_VAR_3,5.0,3.0
192,Sys_VAR_ref_1,4.85,3.8
192,Sys_VAR_ref_2,4.85,3.65
192,Sys_VAR_ref_3,4.85,3.8
192,User_VAR_1,5.0,4.0
192,User_VAR_2,5.0,4.0
192,User_VAR_3,5.0,4.0
193,Sys_VAR_ref_1,4.82,1.5
193,Sys_VAR_ref_2,4.82,1.5
193,Sys_VAR_ref_3,4.82,1.5
193,User_VAR_1,5.0,2.0
193,User_VAR_2,5.0,2.0
193,User_VAR_3,5.0,4.0
194,Sys_VAR_ref_1,4.12,1.5
194,Sys_VAR_ref_2,4.82,1.5
194,Sys_VAR_ref_3,4.82,1.5
194,User_VAR_1,5.0,3.0
194,User_VAR_2,5.0,2.0
194,User_VAR_3,5.0,3.0
195,Sys_VAR_ref_1,4.62,3.45
195,Sys_VAR_ref_2,4.62,3.85
195,Sys_VAR_ref_3,4.35,3.85
195,User_VAR_1,5.0,4.0
195,User_VAR_2,5.0,4.0
195,User_VAR_3,5.0,4.0
196,Sys_VAR_ref_1,4.12,1.5
196,Sys_VAR_ref_3,4.12,1.5
196,User_VAR_1,5.0,3.0
196,User_VAR_2,5.0,4.0
196,User_VAR_3,5.0,4.0
197,Sys_VAR_ref_1,4.62,2.0
197,Sys_VAR_ref_2,4.68,2.0
197,Sys_VAR_ref_3,4.62,2.0
197,User_VAR_1,5.0,4.0
197,User_VAR_2,5.0,3.0
197,User_VAR_3,5.0,3.0
198,Sys_VAR_ref_1,4.65,1.5
198,Sys_VAR_ref_2,4.12,1.5
198,Sys_VAR_ref_3,4.35,1.5
198,User_VAR_1,5.0,2.0
198,User_VAR_2,5.0,3.0
198,User_VAR_3,5.0,4.0
199,Sys_VAR_ref_1,4.12,2.0
199,Sys_VAR_ref_2,4.15,2.0
199,Sys_VAR_ref_3,4.12,2.0
199,User_VAR_1,5.0,3.0
199,User_VAR_2,4.29,2.0
199,User_VAR_3,5.0,2.0
200,Sys_VAR_ref_1,3.65,2.0
200,Sys_VAR_ref_2,3.42,1.85
200,Sys_VAR_ref_3,2.85,2.0
200,User_VAR_1,4.29,3.0
200,User_VAR_2,4.29,2.0
200,User_VAR_3,4.29,1.0
201,Sys_VAR_ref_1,3.85,1.5
201,Sys_VAR_ref_2,3.85,1.5
201,Sys_VAR_ref_3,3.85,1.5
201,User_VAR_1,5.0,3.0
201,User_VAR_2,5.0,2.0
201,User_VAR_3,4.17,3.0
202,Sys_VAR_ref_1,3.42,1.5
202,Sys_VAR_ref_2,4.35,1.5
202,Sys_VAR_ref_3,3.45,1.5
202,User_VAR_1,5.0,2.0
202,User_VAR_2,4.29,2.0
202,User_VAR_3,4.29,2.0
203,Sys_VAR_ref_1,2.85,1.5
203,Sys_VAR_ref_2,2.85,1.5
203,Sys_VAR_ref_3,3.45,1.5
203,User_VAR_1,5.0,2.0
203,User_VAR_2,5.0,3.0
203,User_VAR_3,5.0,2.0
204,Sys_VAR_ref_1,4.82,3.65
204,Sys_VAR_ref_2,4.12,3.85
204,Sys_VAR_ref_3,4.15,3.85
204,User_VAR_1,5.0,4.0
204,User_VAR_2,5.0,4.0
204,User_VAR_3,5.0,4.0
205,Sys_VAR_ref_1,3.42,1.85
205,Sys_VAR_ref_2,4.35,2.0
205,Sys_VAR_ref_3,4.35,2.0
205,User_VAR_1,5.0,2.0
205,User_VAR_2,4.0,2.0
205,User_VAR_3,5.0,2.0
206,Sys_VAR_ref_1,3.42,2.85
206,Sys_VAR_ref_2,1.45,1.5
206,Sys_VAR_ref_3,3.42,1.5
206,User_VAR_1,2.5,2.0
206,User_VAR_2,2.5,3.0
206,User_VAR_3,2.5,3.0
207,Sys_VAR_ref_1,3.82,1.5
207,Sys_VAR_ref_2,3.85,1.5
207,Sys_VAR_ref_3,2.85,1.2
207,User_VAR_1,4.17,1.0
207,User_VAR_2,4.17,1.0
207,User_VAR_3,4.17,2.0
208,Sys_VAR_ref_1,4.12,1.5
208,Sys_VAR_ref_2,3.42,1.5
208,Sys_VAR_ref_3,4.12,1.5
208,User_VAR_1,5.0,2.0
208,User_VAR_2,5.0,4.0
208,User_VAR_3,5.0,4.0
209,Sys_VAR_ref_1,3.82,2.0
209,Sys_VAR_ref_2,3.82,2.0
209,Sys_VAR_ref_3,3.82,2.0
209,User_VAR_1,5.0,2.0
209,User_VAR_2,5.0,3.0
209,User_VAR_3,5.0,3.0
210,Sys_VAR_ref_1,3.65,1.5
210,Sys_VAR_ref_2,3.85,1.5
210,Sys_VAR_ref_3,3.85,1.5
210,User_VAR_1,5.0,4.0
210,User_VAR_2,5.0,2.0
210,User_VAR_3,4.0,4.0
211,Sys_VAR_ref_1,4.82,1.5
211,Sys_VAR_ref_2,4.15,1.5
211,Sys_VAR_ref_3,4.82,1.5
211,User_VAR_1,5.0,2.0
211,User_VAR_2,5.0,5.0
211,User_VAR_3,4.38,5.0
212,Sys_VAR_ref_1,4.12,1.5
212,Sys_VAR_ref_2,4.12,1.5
212,Sys_VAR_ref_3,4.85,4.92
212,User_VAR_1,5.0,4.0
212,User_VAR_2,4.0,3.0
212,User_VAR_3,5.0,2.0
213,Sys_VAR_ref_1,4.12,1.5
213,Sys_VAR_ref_2,4.12,1.5
213,Sys_VAR_ref_3,3.85,1.5
213,User_VAR_1,5.0,3.0
213,User_VAR_2,5.0,3.0
213,User_VAR_3,5.0,3.0
214,Sys_VAR_ref_1,4.12,1.5
214,Sys_VAR_ref_2,4.65,1.5
214,Sys_VAR_ref_3,4.65,1.5
214,User_VAR_1,5.0,2.0
214,User_VAR_2,5.0,4.0
214,User_VAR_3,5.0,4.0
215,Sys_VAR_ref_1,4.85,1.5
215,Sys_VAR_ref_2,4.65,1.5
215,Sys_VAR_ref_3,4.85,1.5
215,User_VAR_1,5.0,2.0
215,User_VAR_2,5.0,4.0
215,User_VAR_3,5.0,4.0
216,Sys_VAR_ref_1,4.85,1.5
216,Sys_VAR_ref_2,4.85,1.5
216,Sys_VAR_ref_3,4.72,1.5
216,User_VAR_1,5.0,2.0
216,User_VAR_2,5.0,4.0
216,User_VAR_3,5.0,3.0
217,Sys_VAR_ref_1,4.12,1.5
217,Sys_VAR_ref_2,4.65,1.5
217,Sys_VAR_ref_3,4.85,1.5
217,User_VAR_1,5.0,2.0
217,User_VAR_2,5.0,3.0
217,User_VAR_3,5.0,3.0
218,Sys_VAR_ref_1,1.85,0.92
218,Sys_VAR_ref_2,3.85,1.5
218,Sys_VAR_ref_3,3.85,1.5
218,User_VAR_1,5.0,2.0
218,User_VAR_2,5.0,3.0
218,User_VAR_3,5.0,2.0
219,Sys_VAR_ref_1,4.12,1.5
219,Sys_VAR_ref_2,3.85,1.25
219,Sys_VAR_ref_3,3.82,1.45
219,User_VAR_1,3.75,2.0
219,User_VAR_2,5.0,2.0
219,User_VAR_3,3.75,2.0
220,Sys_VAR_ref_1,4.85,3.62
220,Sys_VAR_ref_2,4.15,3.2
220,Sys_VAR_ref_3,4.92,3.85
220,User_VAR_1,4.38,4.0
220,User_VAR_2,5.0,4.0
220,User_VAR_3,5.0,5.0
221,Sys_VAR_ref_1,4.98,4.95
221,Sys_VAR_ref_2,4.98,4.95
221,Sys_VAR_ref_3,4.98,4.95
221,User_VAR_1,5.0,5.0
221,User_VAR_2,5.0,5.0
221,User_VAR_3,5.0,5.0
222,Sys_VAR_ref_1,2.85,1.2
222,Sys_VAR_ref_2,4.12,2.85
222,Sys_VAR_ref_3,3.65,2.85
222,User_VAR_1,3.75,3.0
222,User_VAR_2,3.75,3.0
222,User_VAR_3,3.75,3.0
223,Sys_VAR_ref_1,4.95,4.92
223,Sys_VAR_ref_2,5.0,5.0
223,Sys_VAR_ref_3,5.0,5.0
223,User_VAR_1,5.0,5.0
223,User_VAR_2,5.0,5.0
223,User_VAR_3,5.0,5.0
224,Sys_VAR_ref_1,2.85,1.2
224,Sys_VAR_ref_2,2.85,1.2
224,Sys_VAR_ref_3,2.85,1.2
224,User_VAR_1,2.5,1.0
224,User_VAR_2,2.5,1.0
224,User_VAR_3,0.0,1.0
225,Sys_VAR_ref_1,4.92,4.15
225,Sys_VAR_ref_2,3.45,2.85
225,Sys_VAR_ref_3,4.15,3.85
225,User_VAR_1,5.0,3.0
225,User_VAR_2,3.75,4.0
225,User_VAR_3,3.75,2.0
226,Sys_VAR_ref_1,2.85,1.2
226,Sys_VAR_ref_2,2.85,2.6
226,Sys_VAR_ref_3,2.15,1.85
226,User_VAR_1,0.0,1.0
226,User_VAR_2,0.0,1.0
226,User_VAR_3,0.0,2.0
227,Sys_VAR_ref_1,4.12,3.85
227,Sys_VAR_ref_2,5.0,5.0
