image_id,source,alignment_score,artifact_score,class_id,alignment_norm,artifact_norm,composite_product_perimage,composite_harmonic_perimage
278,User_DiT_1,4.0,4.0,535,0.8,0.8,0.6400000000000001,0.8000000000000002
278,User_DiT_2,4.17,3.0,535,0.834,0.6,0.5004,0.697907949790795
278,User_DiT_3,4.17,4.0,535,0.834,0.8,0.6672,0.8166462668298654
278,Sys_DiT_ref_class1000,1.85,3.2,55,0.37,0.64,0.2368,0.46891089108910894
279,User_DiT_1,4.29,2.0,535,0.858,0.4,0.3432,0.5456279809220985
279,User_DiT_2,3.12,3.0,535,0.624,0.6,0.3744,0.611764705882353
279,User_DiT_3,3.12,3.0,535,0.624,0.6,0.3744,0.611764705882353
279,Sys_DiT_ref_class1000,0.85,1.2,55,0.16999999999999998,0.24,0.040799999999999996,0.19902439024390242
280,User_DiT_1,0.0,2.0,554,0.0,0.4,0.0,0.0
280,User_DiT_2,0.0,2.0,554,0.0,0.4,0.0,0.0
280,User_DiT_3,0.0,2.0,554,0.0,0.4,0.0,0.0
280,Sys_DiT_ref_class1000,4.65,2.85,56,0.93,0.5700000000000001,0.5301000000000001,0.7068000000000002
281,User_DiT_1,0.0,4.0,554,0.0,0.8,0.0,0.0
281,User_DiT_2,0.0,2.0,554,0.0,0.4,0.0,0.0
281,User_DiT_3,0.0,4.0,554,0.0,0.8,0.0,0.0
281,Sys_DiT_ref_class1000,4.92,4.85,56,0.984,0.97,0.95448,0.976949846468782
282,User_DiT_1,0.0,2.0,554,0.0,0.4,0.0,0.0
282,User_DiT_2,0.0,2.0,554,0.0,0.4,0.0,0.0
282,User_DiT_3,0.0,3.0,554,0.0,0.6,0.0,0.0
282,Sys_DiT_ref_class1000,5.0,5.0,56,1.0,1.0,1.0,1.0
283,User_DiT_1,0.0,3.0,554,0.0,0.6,0.0,0.0
283,User_DiT_2,0.0,4.0,554,0.0,0.8,0.0,0.0
283,User_DiT_3,0.0,3.0,554,0.0,0.6,0.0,0.0
283,Sys_DiT_ref_class1000,4.85,4.12,56,0.97,0.8240000000000001,0.79928,0.8910590858416945
284,User_DiT_1,0.0,2.0,554,0.0,0.4,0.0,0.0
284,User_DiT_2,0.0,2.0,554,0.0,0.4,0.0,0.0
284,User_DiT_3,0.0,4.0,554,0.0,0.8,0.0,0.0
284,Sys_DiT_ref_class1000,3.42,3.65,56,0.6839999999999999,0.73,0.49931999999999993,0.7062517680339462
285,User_DiT_1,5.0,3.0,567,1.0,0.6,0.6,0.7499999999999999
285,User_DiT_2,5.0,3.0,567,1.0,0.6,0.6,0.7499999999999999
285,User_DiT_3,5.0,4.0,567,1.0,0.8,0.8,0.888888888888889
285,Sys_DiT_ref_class1000,3.45,2.85,57,0.6900000000000001,0.5700000000000001,0.3933000000000001,0.6242857142857143
286,User_DiT_1,4.38,3.0,567,0.876,0.6,0.5256,0.7121951219512195
286,User_DiT_2,5.0,4.0,567,1.0,0.8,0.8,0.888888888888889
286,User_DiT_3,5.0,3.0,567,1.0,0.6,0.6,0.7499999999999999
286,Sys_DiT_ref_class1000,3.42,3.15,57,0.6839999999999999,0.63,0.43091999999999997,0.655890410958904
287,User_DiT_1,4.29,3.0,567,0.858,0.6,0.5147999999999999,0.7061728395061727
287,User_DiT_2,5.0,3.0,567,1.0,0.6,0.6,0.7499999999999999
287,User_DiT_3,4.29,3.0,567,0.858,0.6,0.5147999999999999,0.7061728395061727
287,Sys_DiT_ref_class1000,3.85,3.2,57,0.77,0.64,0.4928,0.6990070921985815
288,User_DiT_1,5.0,3.0,567,1.0,0.6,0.6,0.7499999999999999
288,User_DiT_2,5.0,3.0,567,1.0,0.6,0.6,0.7499999999999999
288,User_DiT_3,5.0,4.0,567,1.0,0.8,0.8,0.888888888888889
288,Sys_DiT_ref_class1000,4.35,2.85,57,0.8699999999999999,0.5700000000000001,0.4959,0.6887500000000001
289,User_DiT_1,5.0,2.0,567,1.0,0.4,0.4,0.5714285714285715
289,User_DiT_2,1.88,2.0,567,0.376,0.4,0.1504,0.38762886597938145
289,User_DiT_3,4.29,2.0,567,0.858,0.4,0.3432,0.5456279809220985
289,Sys_DiT_ref_class1000,4.92,4.65,57,0.984,0.93,0.91512,0.9562382445141066
290,User_DiT_1,4.38,1.0,575,0.876,0.2,0.17520000000000002,0.32565055762081785
290,User_DiT_2,4.38,1.0,575,0.876,0.2,0.17520000000000002,0.32565055762081785
290,User_DiT_3,4.38,1.0,575,0.876,0.2,0.17520000000000002,0.32565055762081785
290,Sys_DiT_ref_class1000,4.35,3.62,58,0.8699999999999999,0.724,0.6298799999999999,0.7903136762860727
291,User_DiT_1,4.38,3.0,575,0.876,0.6,0.5256,0.7121951219512195
291,User_DiT_2,4.29,3.0,575,0.858,0.6,0.5147999999999999,0.7061728395061727
291,User_DiT_3,4.29,3.0,575,0.858,0.6,0.5147999999999999,0.7061728395061727
291,Sys_DiT_ref_class1000,3.45,3.85,58,0.6900000000000001,0.77,0.5313000000000001,0.7278082191780824
292,User_DiT_1,4.17,1.0,575,0.834,0.2,0.1668,0.3226305609284333
292,User_DiT_2,3.57,2.0,575,0.714,0.4,0.2856,0.5127468581687613
292,User_DiT_3,3.57,2.0,575,0.714,0.4,0.2856,0.5127468581687613
292,Sys_DiT_ref_class1000,4.68,3.85,58,0.9359999999999999,0.77,0.72072,0.8449237983587339
293,User_DiT_1,3.57,2.0,575,0.714,0.4,0.2856,0.5127468581687613
293,User_DiT_2,3.57,2.0,575,0.714,0.4,0.2856,0.5127468581687613
293,User_DiT_3,0.0,2.0,575,0.0,0.4,0.0,0.0
293,Sys_DiT_ref_class1000,3.85,3.62,58,0.77,0.724,0.55748,0.7462918340026774
294,User_DiT_1,4.17,2.0,575,0.834,0.4,0.3336,0.5406807131280389
294,User_DiT_2,5.0,2.0,575,1.0,0.4,0.4,0.5714285714285715
294,User_DiT_3,5.0,2.0,575,1.0,0.4,0.4,0.5714285714285715
294,Sys_DiT_ref_class1000,2.85,3.6,58,0.5700000000000001,0.72,0.41040000000000004,0.6362790697674419
295,User_DiT_1,0.0,1.0,585,0.0,0.2,0.0,0.0
295,User_DiT_2,0.0,1.0,585,0.0,0.2,0.0,0.0
295,User_DiT_3,0.0,1.0,585,0.0,0.2,0.0,0.0
295,Sys_DiT_ref_class1000,3.65,3.82,59,0.73,0.764,0.55772,0.7466131191432396
296,User_DiT_1,0.0,1.0,585,0.0,0.2,0.0,0.0
296,User_DiT_2,0.0,1.0,585,0.0,0.2,0.0,0.0
296,User_DiT_3,0.0,1.0,585,0.0,0.2,0.0,0.0
296,Sys_DiT_ref_class1000,4.35,2.85,59,0.8699999999999999,0.5700000000000001,0.4959,0.6887500000000001
297,User_DiT_1,5.0,2.0,585,1.0,0.4,0.4,0.5714285714285715
297,User_DiT_2,5.0,2.0,585,1.0,0.4,0.4,0.5714285714285715
297,User_DiT_3,5.0,2.0,585,1.0,0.4,0.4,0.5714285714285715
297,Sys_DiT_ref_class1000,4.85,3.75,59,0.97,0.75,0.7275,0.8459302325581396
298,User_DiT_1,0.0,2.0,585,0.0,0.4,0.0,0.0
298,User_DiT_2,5.0,3.0,585,1.0,0.6,0.6,0.7499999999999999
298,User_DiT_3,2.5,3.0,585,0.5,0.6,0.3,0.5454545454545454
298,Sys_DiT_ref_class1000,4.85,3.72,59,0.97,0.744,0.72168,0.842100350058343
299,User_DiT_1,4.17,3.0,585,0.834,0.6,0.5004,0.697907949790795
299,User_DiT_2,4.17,2.0,585,0.834,0.4,0.3336,0.5406807131280389
299,User_DiT_3,4.17,3.0,585,0.834,0.6,0.5004,0.697907949790795
299,Sys_DiT_ref_class1000,4.62,3.85,59,0.924,0.77,0.71148,0.8400000000000001
300,User_DiT_1,4.0,3.0,590,0.8,0.6,0.48,0.6857142857142857
300,User_DiT_2,4.0,4.0,590,0.8,0.8,0.6400000000000001,0.8000000000000002
300,User_DiT_3,4.0,4.0,590,0.8,0.8,0.6400000000000001,0.8000000000000002
300,Sys_DiT_ref_class1000,3.85,3.6,60,0.77,0.72,0.5544,0.7441610738255033
301,User_DiT_1,4.29,4.0,590,0.858,0.8,0.6864,0.8279855247285887
301,User_DiT_2,4.29,3.0,590,0.858,0.6,0.5147999999999999,0.7061728395061727
301,User_DiT_3,4.29,3.0,590,0.858,0.6,0.5147999999999999,0.7061728395061727
301,Sys_DiT_ref_class1000,4.12,2.85,60,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
302,User_DiT_1,4.0,2.0,590,0.8,0.4,0.32000000000000006,0.5333333333333333
302,User_DiT_2,4.0,2.0,590,0.8,0.4,0.32000000000000006,0.5333333333333333
302,User_DiT_3,4.0,2.0,590,0.8,0.4,0.32000000000000006,0.5333333333333333
302,Sys_DiT_ref_class1000,3.85,3.62,60,0.77,0.724,0.55748,0.7462918340026774
303,User_DiT_1,5.0,4.0,590,1.0,0.8,0.8,0.888888888888889
303,User_DiT_2,5.0,4.0,590,1.0,0.8,0.8,0.888888888888889
303,User_DiT_3,5.0,3.0,590,1.0,0.6,0.6,0.7499999999999999
303,Sys_DiT_ref_class1000,2.85,1.42,60,0.5700000000000001,0.284,0.16188,0.3791100702576112
304,User_DiT_1,3.57,2.0,590,0.714,0.4,0.2856,0.5127468581687613
304,User_DiT_2,4.29,2.0,590,0.858,0.4,0.3432,0.5456279809220985
304,User_DiT_3,4.29,2.0,590,0.858,0.4,0.3432,0.5456279809220985
304,Sys_DiT_ref_class1000,2.85,3.42,60,0.5700000000000001,0.6839999999999999,0.38988,0.6218181818181818
305,User_DiT_1,1.11,2.0,605,0.22200000000000003,0.4,0.08880000000000002,0.28553054662379423
305,User_DiT_2,1.11,3.0,605,0.22200000000000003,0.6,0.1332,0.32408759124087594
305,User_DiT_3,1.25,2.0,605,0.25,0.4,0.1,0.3076923076923077
305,Sys_DiT_ref_class1000,3.45,4.12,61,0.6900000000000001,0.8240000000000001,0.5685600000000001,0.7510700132100396
306,User_DiT_1,0.0,1.0,605,0.0,0.2,0.0,0.0
306,User_DiT_2,0.0,1.0,605,0.0,0.2,0.0,0.0
306,User_DiT_3,0.0,1.0,605,0.0,0.2,0.0,0.0
306,Sys_DiT_ref_class1000,4.62,3.85,61,0.924,0.77,0.71148,0.8400000000000001
307,User_DiT_1,2.5,1.0,605,0.5,0.2,0.1,0.28571428571428575
307,User_DiT_2,1.11,1.0,605,0.22200000000000003,0.2,0.04440000000000001,0.2104265402843602
307,User_DiT_3,2.5,2.0,605,0.5,0.4,0.2,0.4444444444444445
307,Sys_DiT_ref_class1000,4.98,4.99,61,0.9960000000000001,0.998,0.9940080000000001,0.9969989969909729
308,User_DiT_1,5.0,4.0,605,1.0,0.8,0.8,0.888888888888889
308,User_DiT_2,5.0,3.0,605,1.0,0.6,0.6,0.7499999999999999
308,User_DiT_3,5.0,4.0,605,1.0,0.8,0.8,0.888888888888889
308,Sys_DiT_ref_class1000,3.85,2.6,61,0.77,0.52,0.40040000000000003,0.6207751937984497
309,User_DiT_1,5.0,2.0,605,1.0,0.4,0.4,0.5714285714285715
309,User_DiT_2,5.0,2.0,605,1.0,0.4,0.4,0.5714285714285715
309,User_DiT_3,5.0,3.0,605,1.0,0.6,0.6,0.7499999999999999
309,Sys_DiT_ref_class1000,4.65,3.85,61,0.93,0.77,0.7161000000000001,0.8424705882352941
310,User_DiT_1,0.0,2.0,606,0.0,0.4,0.0,0.0
310,User_DiT_2,0.56,2.0,606,0.11200000000000002,0.4,0.044800000000000006,0.17500000000000002
310,User_DiT_3,0.0,2.0,606,0.0,0.4,0.0,0.0
310,Sys_DiT_ref_class1000,4.62,3.45,62,0.924,0.6900000000000001,0.6375600000000001,0.7900371747211897
311,User_DiT_1,5.0,2.0,606,1.0,0.4,0.4,0.5714285714285715
311,User_DiT_2,1.67,2.0,606,0.33399999999999996,0.4,0.1336,0.3640326975476839
311,User_DiT_3,5.0,2.0,606,1.0,0.4,0.4,0.5714285714285715
311,Sys_DiT_ref_class1000,3.82,1.15,62,0.764,0.22999999999999998,0.17572,0.3535613682092555
312,User_DiT_1,0.62,3.0,606,0.124,0.6,0.0744,0.20552486187845304
312,User_DiT_2,0.62,2.0,606,0.124,0.4,0.049600000000000005,0.18931297709923664
312,User_DiT_3,0.62,3.0,606,0.124,0.6,0.0744,0.20552486187845304
312,Sys_DiT_ref_class1000,4.92,4.95,62,0.984,0.99,0.97416,0.9869908814589666
313,User_DiT_1,4.44,4.0,606,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
313,User_DiT_2,4.44,3.0,606,0.8880000000000001,0.6,0.5328,0.7161290322580646
313,User_DiT_3,4.44,4.0,606,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
313,Sys_DiT_ref_class1000,3.85,3.62,62,0.77,0.724,0.55748,0.7462918340026774
314,User_DiT_1,4.17,3.0,606,0.834,0.6,0.5004,0.697907949790795
314,User_DiT_2,4.17,2.0,606,0.834,0.4,0.3336,0.5406807131280389
314,User_DiT_3,4.17,3.0,606,0.834,0.6,0.5004,0.697907949790795
314,Sys_DiT_ref_class1000,2.85,2.6,62,0.5700000000000001,0.52,0.29640000000000005,0.5438532110091744
315,User_DiT_1,0.62,2.0,626,0.124,0.4,0.049600000000000005,0.18931297709923664
315,User_DiT_2,0.62,2.0,626,0.124,0.4,0.049600000000000005,0.18931297709923664
315,User_DiT_3,0.62,2.0,626,0.124,0.4,0.049600000000000005,0.18931297709923664
315,Sys_DiT_ref_class1000,4.85,4.15,63,0.97,0.8300000000000001,0.8051,0.8945555555555555
316,User_DiT_1,5.0,3.0,626,1.0,0.6,0.6,0.7499999999999999
316,User_DiT_2,5.0,4.0,626,1.0,0.8,0.8,0.888888888888889
316,User_DiT_3,5.0,4.0,626,1.0,0.8,0.8,0.888888888888889
316,Sys_DiT_ref_class1000,4.65,3.82,63,0.93,0.764,0.71052,0.8388665879574971
317,User_DiT_1,4.0,3.0,626,0.8,0.6,0.48,0.6857142857142857
317,User_DiT_2,5.0,3.0,626,1.0,0.6,0.6,0.7499999999999999
317,User_DiT_3,5.0,3.0,626,1.0,0.6,0.6,0.7499999999999999
317,Sys_DiT_ref_class1000,4.85,4.12,63,0.97,0.8240000000000001,0.79928,0.8910590858416945
318,User_DiT_1,1.88,3.0,626,0.376,0.6,0.2256,0.46229508196721314
318,User_DiT_2,1.88,3.0,626,0.376,0.6,0.2256,0.46229508196721314
318,User_DiT_3,3.57,3.0,626,0.714,0.6,0.42839999999999995,0.6520547945205478
318,Sys_DiT_ref_class1000,4.95,4.85,63,0.99,0.97,0.9602999999999999,0.9798979591836734
319,User_DiT_1,5.0,3.0,626,1.0,0.6,0.6,0.7499999999999999
319,User_DiT_2,3.75,3.0,626,0.75,0.6,0.44999999999999996,0.6666666666666665
319,User_DiT_3,5.0,3.0,626,1.0,0.6,0.6,0.7499999999999999
319,Sys_DiT_ref_class1000,4.35,3.12,63,0.8699999999999999,0.624,0.5428799999999999,0.7267469879518073
320,User_DiT_1,4.38,4.0,632,0.876,0.8,0.7008000000000001,0.8362768496420048
320,User_DiT_2,4.38,3.0,632,0.876,0.6,0.5256,0.7121951219512195
320,User_DiT_3,4.38,4.0,632,0.876,0.8,0.7008000000000001,0.8362768496420048
320,Sys_DiT_ref_class1000,2.15,3.85,64,0.43,0.77,0.3311,0.5518333333333334
321,User_DiT_1,3.12,2.0,632,0.624,0.4,0.24960000000000002,0.48750000000000004
321,User_DiT_2,3.12,2.0,632,0.624,0.4,0.24960000000000002,0.48750000000000004
321,User_DiT_3,3.12,2.0,632,0.624,0.4,0.24960000000000002,0.48750000000000004
321,Sys_DiT_ref_class1000,1.25,3.85,64,0.25,0.77,0.1925,0.37745098039215685
322,User_DiT_1,1.88,2.0,632,0.376,0.4,0.1504,0.38762886597938145
322,User_DiT_2,0.0,2.0,632,0.0,0.4,0.0,0.0
322,User_DiT_3,0.0,2.0,632,0.0,0.4,0.0,0.0
322,Sys_DiT_ref_class1000,4.82,4.65,64,0.9640000000000001,0.93,0.8965200000000001,0.9466948257655755
323,User_DiT_1,5.0,1.0,632,1.0,0.2,0.2,0.33333333333333337
323,User_DiT_2,4.17,2.0,632,0.834,0.4,0.3336,0.5406807131280389
323,User_DiT_3,4.17,2.0,632,0.834,0.4,0.3336,0.5406807131280389
323,Sys_DiT_ref_class1000,3.42,2.85,64,0.6839999999999999,0.5700000000000001,0.38988,0.6218181818181818
324,User_DiT_1,4.29,3.0,632,0.858,0.6,0.5147999999999999,0.7061728395061727
324,User_DiT_2,4.29,4.0,632,0.858,0.8,0.6864,0.8279855247285887
324,User_DiT_3,4.29,4.0,632,0.858,0.8,0.6864,0.8279855247285887
324,Sys_DiT_ref_class1000,4.35,2.85,64,0.8699999999999999,0.5700000000000001,0.4959,0.6887500000000001
325,User_DiT_1,4.38,4.0,633,0.876,0.8,0.7008000000000001,0.8362768496420048
325,User_DiT_2,5.0,4.0,633,1.0,0.8,0.8,0.888888888888889
325,User_DiT_3,5.0,4.0,633,1.0,0.8,0.8,0.888888888888889
325,Sys_DiT_ref_class1000,4.72,3.85,65,0.944,0.77,0.72688,0.8481680280046674
326,User_DiT_1,2.78,4.0,633,0.5559999999999999,0.8,0.4448,0.656047197640118
326,User_DiT_2,2.78,4.0,633,0.5559999999999999,0.8,0.4448,0.656047197640118
326,User_DiT_3,2.78,4.0,633,0.5559999999999999,0.8,0.4448,0.656047197640118
326,Sys_DiT_ref_class1000,4.72,3.85,65,0.944,0.77,0.72688,0.8481680280046674
327,User_DiT_1,4.29,1.0,633,0.858,0.2,0.1716,0.3243856332703213
327,User_DiT_2,2.5,1.0,633,0.5,0.2,0.1,0.28571428571428575
327,User_DiT_3,2.5,2.0,633,0.5,0.4,0.2,0.4444444444444445
327,Sys_DiT_ref_class1000,1.85,2.9,65,0.37,0.58,0.21459999999999999,0.4517894736842105
328,User_DiT_1,4.38,4.0,633,0.876,0.8,0.7008000000000001,0.8362768496420048
328,User_DiT_2,4.38,4.0,633,0.876,0.8,0.7008000000000001,0.8362768496420048
328,User_DiT_3,4.38,4.0,633,0.876,0.8,0.7008000000000001,0.8362768496420048
328,Sys_DiT_ref_class1000,4.72,3.85,65,0.944,0.77,0.72688,0.8481680280046674
329,User_DiT_1,4.38,3.0,633,0.876,0.6,0.5256,0.7121951219512195
329,User_DiT_2,4.38,3.0,633,0.876,0.6,0.5256,0.7121951219512195
329,User_DiT_3,4.38,3.0,633,0.876,0.6,0.5256,0.7121951219512195
329,Sys_DiT_ref_class1000,4.12,3.68,65,0.8240000000000001,0.736,0.606464,0.7775179487179487
330,User_DiT_1,0.0,3.0,634,0.0,0.6,0.0,0.0
330,User_DiT_2,0.0,2.0,634,0.0,0.4,0.0,0.0
330,User_DiT_3,0.0,2.0,634,0.0,0.4,0.0,0.0
330,Sys_DiT_ref_class1000,4.85,4.72,66,0.97,0.944,0.9156799999999999,0.9568234064785789
331,User_DiT_1,2.78,2.0,634,0.5559999999999999,0.4,0.2224,0.46527196652719666
331,User_DiT_2,2.5,2.0,634,0.5,0.4,0.2,0.4444444444444445
331,User_DiT_3,2.78,3.0,634,0.5559999999999999,0.6,0.33359999999999995,0.5771626297577854
331,Sys_DiT_ref_class1000,4.85,4.75,66,0.97,0.95,0.9215,0.9598958333333334
332,User_DiT_1,2.5,4.0,634,0.5,0.8,0.4,0.6153846153846154
332,User_DiT_2,3.12,4.0,634,0.624,0.8,0.49920000000000003,0.7011235955056181
332,User_DiT_3,2.5,3.0,634,0.5,0.6,0.3,0.5454545454545454
332,Sys_DiT_ref_class1000,4.92,4.88,66,0.984,0.976,0.960384,0.9799836734693878
333,User_DiT_1,0.0,1.0,634,0.0,0.2,0.0,0.0
333,User_DiT_2,0.0,1.0,634,0.0,0.2,0.0,0.0
333,User_DiT_3,0.0,1.0,634,0.0,0.2,0.0,0.0
333,Sys_DiT_ref_class1000,4.65,3.82,66,0.93,0.764,0.71052,0.8388665879574971
334,User_DiT_1,0.0,4.0,634,0.0,0.8,0.0,0.0
334,User_DiT_2,0.0,3.0,634,0.0,0.6,0.0,0.0
334,User_DiT_3,0.56,4.0,634,0.11200000000000002,0.8,0.08960000000000001,0.19649122807017547
334,Sys_DiT_ref_class1000,2.85,1.2,66,0.5700000000000001,0.24,0.1368,0.3377777777777778
335,User_DiT_1,3.89,2.0,645,0.778,0.4,0.31120000000000003,0.5283531409168082
335,User_DiT_2,5.0,3.0,645,1.0,0.6,0.6,0.7499999999999999
335,User_DiT_3,5.0,3.0,645,1.0,0.6,0.6,0.7499999999999999
335,Sys_DiT_ref_class1000,1.25,3.85,67,0.25,0.77,0.1925,0.37745098039215685
336,User_DiT_1,4.38,2.0,645,0.876,0.4,0.35040000000000004,0.5492163009404389
336,User_DiT_2,4.38,2.0,645,0.876,0.4,0.35040000000000004,0.5492163009404389
336,User_DiT_3,4.38,2.0,645,0.876,0.4,0.35040000000000004,0.5492163009404389
336,Sys_DiT_ref_class1000,3.42,3.85,67,0.6839999999999999,0.77,0.5266799999999999,0.7244566712517193
337,User_DiT_1,5.0,3.0,645,1.0,0.6,0.6,0.7499999999999999
337,User_DiT_2,5.0,3.0,645,1.0,0.6,0.6,0.7499999999999999
337,User_DiT_3,5.0,2.0,645,1.0,0.4,0.4,0.5714285714285715
337,Sys_DiT_ref_class1000,3.85,3.42,67,0.77,0.6839999999999999,0.5266799999999999,0.7244566712517193
338,User_DiT_1,4.38,4.0,645,0.876,0.8,0.7008000000000001,0.8362768496420048
338,User_DiT_2,5.0,2.0,645,1.0,0.4,0.4,0.5714285714285715
338,User_DiT_3,4.44,2.0,645,0.8880000000000001,0.4,0.35520000000000007,0.5515527950310559
338,Sys_DiT_ref_class1000,3.42,2.85,67,0.6839999999999999,0.5700000000000001,0.38988,0.6218181818181818
339,User_DiT_1,5.0,2.0,645,1.0,0.4,0.4,0.5714285714285715
339,User_DiT_2,5.0,2.0,645,1.0,0.4,0.4,0.5714285714285715
339,User_DiT_3,0.0,2.0,645,0.0,0.4,0.0,0.0
339,Sys_DiT_ref_class1000,3.85,4.12,67,0.77,0.8240000000000001,0.63448,0.7960853199498118
340,User_DiT_1,0.0,3.0,654,0.0,0.6,0.0,0.0
340,User_DiT_2,5.0,4.0,654,1.0,0.8,0.8,0.888888888888889
340,User_DiT_3,5.0,4.0,654,1.0,0.8,0.8,0.888888888888889
340,Sys_DiT_ref_class1000,1.35,1.82,68,0.27,0.364,0.09828,0.3100315457413249
341,User_DiT_1,4.38,2.0,654,0.876,0.4,0.35040000000000004,0.5492163009404389
341,User_DiT_2,5.0,2.0,654,1.0,0.4,0.4,0.5714285714285715
341,User_DiT_3,4.38,2.0,654,0.876,0.4,0.35040000000000004,0.5492163009404389
341,Sys_DiT_ref_class1000,4.68,3.85,68,0.9359999999999999,0.77,0.72072,0.8449237983587339
342,User_DiT_1,5.0,5.0,654,1.0,1.0,1.0,1.0
342,User_DiT_2,5.0,4.0,654,1.0,0.8,0.8,0.888888888888889
342,User_DiT_3,5.0,5.0,654,1.0,1.0,1.0,1.0
342,Sys_DiT_ref_class1000,4.82,3.65,68,0.9640000000000001,0.73,0.70372,0.8308382526564345
343,User_DiT_1,5.0,3.0,654,1.0,0.6,0.6,0.7499999999999999
343,User_DiT_2,5.0,3.0,654,1.0,0.6,0.6,0.7499999999999999
343,User_DiT_3,4.38,4.0,654,0.876,0.8,0.7008000000000001,0.8362768496420048
343,Sys_DiT_ref_class1000,4.35,2.85,68,0.8699999999999999,0.5700000000000001,0.4959,0.6887500000000001
344,User_DiT_1,4.38,2.0,654,0.876,0.4,0.35040000000000004,0.5492163009404389
344,User_DiT_2,5.0,2.0,654,1.0,0.4,0.4,0.5714285714285715
344,User_DiT_3,5.0,2.0,654,1.0,0.4,0.4,0.5714285714285715
344,Sys_DiT_ref_class1000,4.85,4.62,68,0.97,0.924,0.89628,0.9464413938753959
345,User_DiT_1,3.12,4.0,679,0.624,0.8,0.49920000000000003,0.7011235955056181
345,User_DiT_2,3.12,4.0,679,0.624,0.8,0.49920000000000003,0.7011235955056181
345,User_DiT_3,3.12,4.0,679,0.624,0.8,0.49920000000000003,0.7011235955056181
345,Sys_DiT_ref_class1000,4.12,2.85,69,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
346,User_DiT_1,1.88,4.0,679,0.376,0.8,0.3008,0.5115646258503401
346,User_DiT_2,2.5,4.0,679,0.5,0.8,0.4,0.6153846153846154
346,User_DiT_3,2.5,4.0,679,0.5,0.8,0.4,0.6153846153846154
346,Sys_DiT_ref_class1000,4.92,4.98,69,0.984,0.9960000000000001,0.980064,0.9899636363636364
347,User_DiT_1,1.88,3.0,679,0.376,0.6,0.2256,0.46229508196721314
347,User_DiT_2,1.88,3.0,679,0.376,0.6,0.2256,0.46229508196721314
347,User_DiT_3,1.88,3.0,679,0.376,0.6,0.2256,0.46229508196721314
347,Sys_DiT_ref_class1000,2.85,3.6,69,0.5700000000000001,0.72,0.41040000000000004,0.6362790697674419
348,User_DiT_1,3.57,2.0,679,0.714,0.4,0.2856,0.5127468581687613
348,User_DiT_2,4.17,2.0,679,0.834,0.4,0.3336,0.5406807131280389
348,User_DiT_3,2.86,3.0,679,0.572,0.6,0.34319999999999995,0.5856655290102388
348,Sys_DiT_ref_class1000,4.85,3.8,69,0.97,0.76,0.7372,0.8522543352601156
349,User_DiT_1,1.88,1.0,679,0.376,0.2,0.0752,0.26111111111111107
349,User_DiT_2,1.88,1.0,679,0.376,0.2,0.0752,0.26111111111111107
349,User_DiT_3,3.75,2.0,679,0.75,0.4,0.30000000000000004,0.5217391304347827
349,Sys_DiT_ref_class1000,3.85,2.4,69,0.77,0.48,0.3696,0.59136
350,User_DiT_1,5.0,4.0,687,1.0,0.8,0.8,0.888888888888889
350,User_DiT_2,5.0,4.0,687,1.0,0.8,0.8,0.888888888888889
350,User_DiT_3,5.0,3.0,687,1.0,0.6,0.6,0.7499999999999999
350,Sys_DiT_ref_class1000,4.12,3.85,70,0.8240000000000001,0.77,0.63448,0.7960853199498118
351,User_DiT_1,5.0,5.0,687,1.0,1.0,1.0,1.0
351,User_DiT_2,5.0,3.0,687,1.0,0.6,0.6,0.7499999999999999
351,User_DiT_3,5.0,3.0,687,1.0,0.6,0.6,0.7499999999999999
351,Sys_DiT_ref_class1000,3.65,3.8,70,0.73,0.76,0.5548,0.7446979865771811
352,User_DiT_1,5.0,5.0,687,1.0,1.0,1.0,1.0
352,User_DiT_2,5.0,4.0,687,1.0,0.8,0.8,0.888888888888889
352,User_DiT_3,5.0,5.0,687,1.0,1.0,1.0,1.0
352,Sys_DiT_ref_class1000,4.15,3.65,70,0.8300000000000001,0.73,0.6059,0.7767948717948717
353,User_DiT_1,5.0,5.0,687,1.0,1.0,1.0,1.0
353,User_DiT_2,5.0,5.0,687,1.0,1.0,1.0,1.0
353,User_DiT_3,5.0,5.0,687,1.0,1.0,1.0,1.0
353,Sys_DiT_ref_class1000,4.15,3.85,70,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
354,User_DiT_1,5.0,4.0,687,1.0,0.8,0.8,0.888888888888889
354,User_DiT_2,5.0,4.0,687,1.0,0.8,0.8,0.888888888888889
354,User_DiT_3,5.0,4.0,687,1.0,0.8,0.8,0.888888888888889
354,Sys_DiT_ref_class1000,1.25,1.8,70,0.25,0.36,0.09,0.29508196721311475
355,User_DiT_1,4.38,2.0,730,0.876,0.4,0.35040000000000004,0.5492163009404389
355,User_DiT_2,3.89,2.0,730,0.778,0.4,0.31120000000000003,0.5283531409168082
355,User_DiT_3,3.89,1.0,730,0.778,0.2,0.15560000000000002,0.31820040899795504
355,Sys_DiT_ref_class1000,3.82,2.65,71,0.764,0.53,0.40492,0.6258423493044822
