source,class_id,alignment_norm,artifact_norm,composite_product,composite_harmonic
User_DiT_2,819,0.81,0.44,0.36,0.55
User_DiT_2,836,0.12,0.32,0.03,0.13
User_DiT_2,903,0.71,0.72,0.55,0.71
User_DiT_2,917,0.77,0.4,0.31,0.51
User_DiT_2,919,0.42,0.28,0.12,0.32
User_DiT_2,920,0.61,0.52,0.31,0.54
User_DiT_2,922,0.11,0.2,0.02,0.08
User_DiT_2,928,0.64,0.68,0.43,0.57
User_DiT_2,931,0.95,0.68,0.66,0.77
User_DiT_2,943,0.86,0.68,0.6,0.75
User_DiT_2,952,0.96,0.92,0.88,0.93
User_DiT_2,960,0.94,0.68,0.66,0.79
User_DiT_2,962,0.98,0.76,0.75,0.85
User_DiT_2,968,0.89,0.76,0.67,0.79
User_DiT_2,971,0.7,0.52,0.42,0.55
User_DiT_2,972,0.71,0.56,0.43,0.57
User_DiT_2,981,0.83,0.36,0.3,0.5
User_DiT_2,982,0.5,0.32,0.18,0.35
User_DiT_2,983,0.98,0.64,0.63,0.77
User_DiT_2,985,0.72,0.76,0.58,0.67
User_DiT_2,991,0.94,0.88,0.82,0.9
User_DiT_2,999,0.82,0.52,0.45,0.6
User_DiT_3,4,0.98,0.8,0.79,0.88
User_DiT_3,7,0.92,0.76,0.7,0.83
User_DiT_3,10,0.65,0.72,0.51,0.65
User_DiT_3,25,0.9,0.72,0.65,0.78
User_DiT_3,35,0.88,0.8,0.7,0.83
User_DiT_3,39,0.9,0.6,0.56,0.71
User_DiT_3,49,0.98,0.8,0.78,0.87
User_DiT_3,51,0.8,0.84,0.8,0.8
User_DiT_3,52,0.82,0.8,0.68,0.79
User_DiT_3,64,0.84,0.68,0.57,0.73
User_DiT_3,80,0.62,0.48,0.36,0.47
User_DiT_3,97,1.0,0.88,0.88,0.93
User_DiT_3,106,0.97,0.68,0.65,0.78
User_DiT_3,116,1.0,0.84,0.84,0.91
User_DiT_3,118,0.73,0.68,0.54,0.7
User_DiT_3,129,0.77,0.64,0.5,0.69
User_DiT_3,144,0.93,0.52,0.49,0.66
User_DiT_3,147,1.0,0.76,0.76,0.85
User_DiT_3,150,0.88,0.68,0.59,0.74
User_DiT_3,156,1.0,0.64,0.64,0.77
User_DiT_3,159,0.44,0.36,0.19,0.34
User_DiT_3,281,0.97,0.64,0.63,0.76
User_DiT_3,300,0.93,0.96,0.89,0.94
User_DiT_3,322,0.97,0.84,0.83,0.89
User_DiT_3,330,0.91,0.8,0.74,0.84
User_DiT_3,333,0.97,0.6,0.59,0.73
User_DiT_3,339,0.85,0.88,0.75,0.85
User_DiT_3,347,1.0,0.8,0.8,0.88
User_DiT_3,356,0.94,0.48,0.46,0.62
User_DiT_3,365,0.86,0.64,0.54,0.7
User_DiT_3,370,1.0,0.52,0.52,0.66
User_DiT_3,389,0.36,0.52,0.19,0.42
User_DiT_3,392,0.94,0.72,0.68,0.81
User_DiT_3,394,0.88,0.52,0.48,0.64
User_DiT_3,396,1.0,0.88,0.88,0.93
User_DiT_3,400,0.96,0.32,0.31,0.46
User_DiT_3,405,0.68,0.6,0.43,0.62
User_DiT_3,406,1.0,0.72,0.72,0.83
User_DiT_3,413,0.7,0.52,0.38,0.54
User_DiT_3,415,0.84,0.44,0.37,0.57
User_DiT_3,419,0.8,0.56,0.48,0.58
User_DiT_3,421,0.73,0.52,0.4,0.55
User_DiT_3,426,0.6,0.4,0.25,0.47
User_DiT_3,429,0.8,0.88,0.68,0.73
User_DiT_3,432,0.81,0.44,0.37,0.56
User_DiT_3,443,0.8,0.64,0.56,0.7
User_DiT_3,446,0.82,0.6,0.46,0.63
User_DiT_3,453,0.55,0.44,0.26,0.45
User_DiT_3,461,0.93,0.92,0.86,0.92
User_DiT_3,477,0.39,0.4,0.17,0.31
User_DiT_3,479,0.36,0.52,0.18,0.31
User_DiT_3,481,0.43,0.48,0.29,0.43
User_DiT_3,488,0.83,0.72,0.67,0.77
User_DiT_3,499,0.8,0.52,0.44,0.56
User_DiT_3,529,0.81,0.4,0.33,0.51
User_DiT_3,535,0.79,0.6,0.47,0.67
User_DiT_3,554,0.0,0.64,0.0,0.0
User_DiT_3,567,0.94,0.64,0.61,0.76
User_DiT_3,575,0.69,0.4,0.28,0.42
User_DiT_3,585,0.47,0.4,0.24,0.36
User_DiT_3,590,0.86,0.56,0.48,0.67
User_DiT_3,605,0.55,0.48,0.34,0.48
User_DiT_3,606,0.57,0.56,0.34,0.46
User_DiT_3,626,0.77,0.6,0.5,0.65
User_DiT_3,632,0.64,0.56,0.39,0.54
User_DiT_3,633,0.76,0.68,0.53,0.71
User_DiT_3,634,0.23,0.52,0.14,0.26
User_DiT_3,645,0.75,0.44,0.34,0.48
User_DiT_3,654,0.95,0.68,0.65,0.77
User_DiT_3,679,0.56,0.64,0.35,0.58
User_DiT_3,687,1.0,0.8,0.8,0.88
User_DiT_3,730,0.8,0.52,0.44,0.6
User_DiT_3,743,0.53,0.72,0.41,0.48
User_DiT_3,746,0.7,0.6,0.43,0.62
User_DiT_3,755,0.82,0.56,0.52,0.64
User_DiT_3,756,0.9,0.6,0.54,0.71
User_DiT_3,806,0.98,0.92,0.9,0.94
User_DiT_3,810,0.7,0.68,0.49,0.69
User_DiT_3,819,0.78,0.52,0.42,0.6
User_DiT_3,836,0.06,0.4,0.01,0.03
User_DiT_3,903,0.57,0.68,0.4,0.51
User_DiT_3,917,0.79,0.48,0.38,0.59
User_DiT_3,919,0.42,0.2,0.08,0.26
User_DiT_3,920,0.8,0.56,0.47,0.65
User_DiT_3,922,0.18,0.2,0.04,0.11
User_DiT_3,928,0.62,0.68,0.41,0.56
User_DiT_3,931,0.93,0.72,0.67,0.78
User_DiT_3,943,0.86,0.68,0.6,0.75
User_DiT_3,952,0.97,0.88,0.85,0.92
User_DiT_3,960,1.0,0.56,0.56,0.69
User_DiT_3,962,0.98,0.72,0.71,0.82
User_DiT_3,968,0.86,0.76,0.67,0.79
User_DiT_3,971,0.7,0.64,0.49,0.61
User_DiT_3,972,0.77,0.48,0.4,0.56
User_DiT_3,981,0.68,0.36,0.26,0.46
User_DiT_3,982,0.45,0.36,0.17,0.34
User_DiT_3,983,0.98,0.56,0.55,0.7
User_DiT_3,985,0.72,0.8,0.62,0.69
User_DiT_3,991,0.96,0.88,0.84,0.91
User_DiT_3,999,1.0,0.6,0.6,0.74
