image_id,source,alignment_score,artifact_score
113,Sys_IMF_ref_3,4.65,3.85
113,User_IMF_1,3.12,4.0
113,User_IMF_2,4.38,4.0
113,User_IMF_3,3.12,4.0
114,Sys_IMF_ref_1,4.92,4.85
114,Sys_IMF_ref_2,4.65,3.85
114,Sys_IMF_ref_3,4.65,3.82
114,User_IMF_1,5.0,4.0
114,User_IMF_2,5.0,4.0
114,User_IMF_3,4.38,5.0
115,Sys_IMF_ref_1,3.45,2.8
115,Sys_IMF_ref_2,4.82,3.65
115,Sys_IMF_ref_3,4.62,3.85
115,User_IMF_1,4.29,4.0
115,User_IMF_2,4.29,4.0
115,User_IMF_3,5.0,4.0
116,Sys_IMF_ref_1,4.85,3.72
116,Sys_IMF_ref_2,4.12,3.85
116,Sys_IMF_ref_3,4.85,3.6
116,User_IMF_1,5.0,5.0
116,User_IMF_2,4.29,4.0
116,User_IMF_3,4.29,4.0
117,Sys_IMF_ref_1,2.15,3.85
117,Sys_IMF_ref_2,2.85,3.65
117,Sys_IMF_ref_3,2.45,3.62
117,User_IMF_1,2.86,4.0
117,User_IMF_2,2.86,4.0
117,User_IMF_3,2.86,4.0
118,Sys_IMF_ref_1,4.62,2.85
118,Sys_IMF_ref_2,4.85,3.6
118,Sys_IMF_ref_3,4.72,3.85
118,User_IMF_1,5.0,4.0
118,User_IMF_2,5.0,5.0
118,User_IMF_3,5.0,4.0
119,Sys_IMF_ref_1,4.92,4.85
119,Sys_IMF_ref_2,4.95,4.98
119,Sys_IMF_ref_3,4.98,4.95
119,User_IMF_1,5.0,5.0
119,User_IMF_2,5.0,5.0
119,User_IMF_3,5.0,5.0
120,Sys_IMF_ref_1,2.85,2.1
120,Sys_IMF_ref_2,3.82,2.65
120,Sys_IMF_ref_3,3.85,1.2
120,User_IMF_1,4.29,1.0
120,User_IMF_2,4.29,2.0
120,User_IMF_3,4.29,3.0
121,Sys_IMF_ref_1,4.85,3.0
121,Sys_IMF_ref_2,4.12,3.0
121,Sys_IMF_ref_3,4.12,3.0
121,User_IMF_1,5.0,4.0
121,User_IMF_2,5.0,3.0
121,User_IMF_3,5.0,4.0
122,Sys_IMF_ref_1,3.65,3.82
122,Sys_IMF_ref_2,3.65,2.85
122,Sys_IMF_ref_3,3.82,2.15
122,User_IMF_1,3.75,4.0
122,User_IMF_2,3.75,4.0
122,User_IMF_3,3.75,4.0
123,Sys_IMF_ref_1,3.42,1.5
123,Sys_IMF_ref_2,2.15,1.5
123,Sys_IMF_ref_3,3.85,1.5
123,User_IMF_1,3.33,2.0
123,User_IMF_2,3.33,2.0
123,User_IMF_3,3.33,2.0
124,Sys_IMF_ref_1,3.42,3.0
124,Sys_IMF_ref_2,4.12,3.0
124,Sys_IMF_ref_3,4.12,3.0
124,User_IMF_1,4.0,4.0
124,User_IMF_2,4.0,4.0
124,User_IMF_3,5.0,4.0
125,Sys_IMF_ref_1,4.72,1.5
125,Sys_IMF_ref_2,4.72,1.5
125,Sys_IMF_ref_3,4.12,1.5
125,User_IMF_1,5.0,4.0
125,User_IMF_2,5.0,2.0
125,User_IMF_3,5.0,4.0
126,Sys_IMF_ref_1,1.85,1.2
126,Sys_IMF_ref_2,2.85,1.65
126,Sys_IMF_ref_3,3.82,2.65
126,User_IMF_1,3.33,1.0
126,User_IMF_2,5.0,1.0
126,User_IMF_3,3.33,1.0
127,Sys_IMF_ref_1,4.15,1.5
127,Sys_IMF_ref_2,4.12,1.5
127,Sys_IMF_ref_3,3.85,1.5
127,User_IMF_1,4.17,3.0
127,User_IMF_2,4.17,3.0
127,User_IMF_3,4.17,2.0
128,Sys_IMF_ref_1,4.72,1.5
128,Sys_IMF_ref_2,4.65,1.5
128,Sys_IMF_ref_3,4.35,1.5
128,User_IMF_1,5.0,2.0
128,User_IMF_2,5.0,4.0
128,User_IMF_3,5.0,2.0
129,Sys_IMF_ref_1,4.82,1.5
129,Sys_IMF_ref_2,4.12,1.5
129,Sys_IMF_ref_3,4.12,1.5
129,User_IMF_1,5.0,3.0
129,User_IMF_2,5.0,2.0
129,User_IMF_3,5.0,3.0
130,Sys_IMF_ref_1,3.85,1.5
130,Sys_IMF_ref_2,3.85,1.5
130,Sys_IMF_ref_3,3.85,1.5
130,User_IMF_1,3.57,4.0
130,User_IMF_2,4.29,1.0
130,User_IMF_3,3.57,2.0
131,Sys_IMF_ref_1,2.85,3.42
131,Sys_IMF_ref_2,2.85,3.65
131,Sys_IMF_ref_3,2.85,3.42
131,User_IMF_1,4.38,3.0
131,User_IMF_2,4.38,4.0
131,User_IMF_3,4.38,4.0
132,Sys_IMF_ref_1,3.82,2.65
132,Sys_IMF_ref_2,4.12,3.0
132,Sys_IMF_ref_3,4.65,3.0
132,User_IMF_1,5.0,3.0
132,User_IMF_2,5.0,4.0
132,User_IMF_3,5.0,3.0
133,Sys_IMF_ref_1,4.85,3.65
133,Sys_IMF_ref_2,3.85,3.6
133,Sys_IMF_ref_3,4.12,3.85
133,User_IMF_1,5.0,4.0
133,User_IMF_2,4.38,4.0
133,User_IMF_3,4.38,4.0
134,Sys_IMF_ref_1,2.15,1.85
134,Sys_IMF_ref_2,2.15,1.85
134,Sys_IMF_ref_3,1.85,1.2
134,User_IMF_1,0.0,2.0
134,User_IMF_2,3.75,1.0
134,User_IMF_3,3.75,1.0
135,Sys_IMF_ref_1,3.82,1.47
135,Sys_IMF_ref_2,2.85,1.92
135,Sys_IMF_ref_3,1.85,0.92
135,User_IMF_1,5.0,2.0
135,User_IMF_2,5.0,1.0
135,User_IMF_3,4.17,1.0
136,Sys_IMF_ref_1,4.65,1.5
136,Sys_IMF_ref_2,4.68,1.5
136,Sys_IMF_ref_3,4.62,1.5
136,User_IMF_1,4.5,3.0
136,User_IMF_2,4.5,4.0
136,User_IMF_3,5.0,3.0
137,Sys_IMF_ref_1,4.12,1.5
137,Sys_IMF_ref_2,4.82,1.5
137,Sys_IMF_ref_3,4.68,1.5
137,User_IMF_1,5.0,4.0
137,User_IMF_2,5.0,2.0
137,User_IMF_3,5.0,4.0
138,Sys_IMF_ref_1,4.92,4.95
138,Sys_IMF_ref_2,4.85,4.92
138,Sys_IMF_ref_3,4.92,4.95
138,User_IMF_1,5.0,5.0
138,User_IMF_2,5.0,5.0
138,User_IMF_3,5.0,5.0
139,Sys_IMF_ref_1,4.62,1.5
139,Sys_IMF_ref_2,4.12,1.5
139,Sys_IMF_ref_3,4.62,1.5
139,User_IMF_1,5.0,3.0
139,User_IMF_2,5.0,2.0
139,User_IMF_3,5.0,4.0
140,Sys_IMF_ref_1,4.65,2.85
140,Sys_IMF_ref_2,4.62,2.15
140,Sys_IMF_ref_3,4.65,2.85
140,User_IMF_1,5.0,3.0
140,User_IMF_2,5.0,4.0
140,User_IMF_3,5.0,3.0
141,Sys_IMF_ref_1,3.85,2.65
141,Sys_IMF_ref_2,4.65,3.85
141,Sys_IMF_ref_3,4.85,3.62
141,User_IMF_1,4.38,4.0
141,User_IMF_2,4.38,4.0
141,User_IMF_3,4.38,4.0
142,Sys_IMF_ref_1,3.85,1.5
142,Sys_IMF_ref_2,1.85,1.2
142,Sys_IMF_ref_3,1.85,1.2
142,User_IMF_1,5.0,1.0
142,User_IMF_2,1.25,2.0
142,User_IMF_3,1.25,1.0
143,Sys_IMF_ref_1,4.85,3.75
143,Sys_IMF_ref_2,4.82,1.5
143,Sys_IMF_ref_3,4.85,1.5
143,User_IMF_1,5.0,2.0
143,User_IMF_2,5.0,2.0
143,User_IMF_3,5.0,4.0
144,Sys_IMF_ref_1,4.65,3.85
144,Sys_IMF_ref_2,4.62,3.85
144,User_IMF_1,4.44,4.0
144,User_IMF_2,4.44,4.0
144,User_IMF_3,4.44,4.0
145,Sys_IMF_ref_1,4.85,1.5
145,Sys_IMF_ref_2,4.85,1.5
145,Sys_IMF_ref_3,4.85,1.5
145,User_IMF_1,3.75,2.0
145,User_IMF_2,3.75,4.0
145,User_IMF_3,3.75,5.0
146,Sys_IMF_ref_1,4.92,1.5
146,Sys_IMF_ref_2,4.92,1.5
146,Sys_IMF_ref_3,4.92,1.5
146,User_IMF_1,5.0,5.0
146,User_IMF_2,5.0,5.0
146,User_IMF_3,5.0,5.0
147,Sys_IMF_ref_1,4.68,1.5
147,Sys_IMF_ref_2,4.12,1.5
147,Sys_IMF_ref_3,3.82,1.5
147,User_IMF_1,3.33,3.0
147,User_IMF_2,3.33,4.0
147,User_IMF_3,4.17,2.0
148,Sys_IMF_ref_1,4.65,3.85
148,Sys_IMF_ref_2,4.68,3.85
148,Sys_IMF_ref_3,4.65,3.85
148,User_IMF_1,4.29,4.0
148,User_IMF_2,4.29,4.0
148,User_IMF_3,4.38,4.0
149,Sys_IMF_ref_1,4.65,2.0
149,Sys_IMF_ref_2,4.12,2.0
149,Sys_IMF_ref_3,4.12,2.0
149,User_IMF_1,4.29,4.0
149,User_IMF_2,4.17,2.0
149,User_IMF_3,4.29,2.0
150,Sys_IMF_ref_1,3.42,2.85
150,Sys_IMF_ref_2,4.68,2.85
150,Sys_IMF_ref_3,4.82,3.65
150,User_IMF_1,5.0,3.0
150,User_IMF_2,5.0,3.0
150,User_IMF_3,5.0,3.0
151,Sys_IMF_ref_1,3.42,1.5
151,Sys_IMF_ref_2,3.92,1.5
151,Sys_IMF_ref_3,3.82,1.5
151,User_IMF_1,4.29,2.0
151,User_IMF_2,4.29,2.0
151,User_IMF_3,4.17,3.0
152,Sys_IMF_ref_1,4.15,1.5
152,Sys_IMF_ref_2,4.72,1.5
152,Sys_IMF_ref_3,4.12,1.5
152,User_IMF_1,5.0,4.0
152,User_IMF_2,5.0,4.0
152,User_IMF_3,5.0,4.0
153,Sys_IMF_ref_1,4.65,1.5
153,Sys_IMF_ref_2,4.82,1.5
153,Sys_IMF_ref_3,4.12,1.5
153,User_IMF_1,5.0,2.0
153,User_IMF_2,5.0,3.0
153,User_IMF_3,5.0,2.0
154,Sys_IMF_ref_1,4.62,1.5
154,Sys_IMF_ref_2,4.65,1.5
154,Sys_IMF_ref_3,4.62,1.5
154,User_IMF_1,5.0,2.0
154,User_IMF_2,5.0,4.0
154,User_IMF_3,5.0,3.0
155,Sys_IMF_ref_1,2.85,1.42
155,Sys_IMF_ref_2,1.85,1.65
155,Sys_IMF_ref_3,1.85,2.0
155,User_IMF_1,1.67,1.0
155,User_IMF_2,2.78,1.0
155,User_IMF_3,1.67,1.0
156,Sys_IMF_ref_1,1.85,3.62
156,Sys_IMF_ref_2,1.15,3.85
156,User_IMF_1,1.11,4.0
156,User_IMF_2,1.11,3.0
156,User_IMF_3,1.67,2.0
157,Sys_IMF_ref_1,1.85,1.5
157,Sys_IMF_ref_2,1.15,2.85
157,Sys_IMF_ref_3,1.25,1.5
157,User_IMF_1,2.22,3.0
157,User_IMF_2,2.22,3.0
157,User_IMF_3,2.22,2.0
158,Sys_IMF_ref_2,1.35,1.5
158,Sys_IMF_ref_3,1.25,1.5
158,User_IMF_1,1.11,2.0
158,User_IMF_2,1.11,2.0
158,User_IMF_3,1.11,3.0
159,Sys_IMF_ref_2,3.42,2.85
159,Sys_IMF_ref_3,1.25,1.8
159,User_IMF_1,1.11,2.0
159,User_IMF_2,3.33,3.0
159,User_IMF_3,1.11,2.0
160,Sys_IMF_ref_1,4.15,2.85
160,Sys_IMF_ref_2,4.12,2.85
160,Sys_IMF_ref_3,4.15,3.85
160,User_IMF_1,5.0,3.0
160,User_IMF_2,5.0,4.0
160,User_IMF_3,5.0,3.0
161,Sys_IMF_ref_1,4.12,2.85
161,Sys_IMF_ref_2,4.85,3.2
161,Sys_IMF_ref_3,4.12,1.85
161,User_IMF_1,5.0,3.0
161,User_IMF_2,5.0,3.0
161,User_IMF_3,5.0,2.0
162,Sys_IMF_ref_1,4.82,3.65
162,Sys_IMF_ref_2,4.72,3.65
162,Sys_IMF_ref_3,4.72,3.85
162,User_IMF_1,5.0,4.0
162,User_IMF_2,5.0,4.0
162,User_IMF_3,5.0,4.0
163,Sys_IMF_ref_1,4.65,3.82
163,Sys_IMF_ref_2,4.15,3.65
163,Sys_IMF_ref_3,4.12,2.85
163,User_IMF_1,5.0,4.0
163,User_IMF_2,5.0,3.0
163,User_IMF_3,5.0,3.0
164,Sys_IMF_ref_1,4.12,2.85
164,Sys_IMF_ref_2,4.52,2.85
164,Sys_IMF_ref_3,3.85,1.92
164,User_IMF_1,5.0,2.0
164,User_IMF_2,5.0,3.0
164,User_IMF_3,5.0,3.0
165,Sys_IMF_ref_1,4.15,2.85
165,Sys_IMF_ref_2,4.12,2.85
165,Sys_IMF_ref_3,3.42,2.85
165,User_IMF_1,5.0,3.0
165,User_IMF_2,3.75,3.0
165,User_IMF_3,5.0,4.0
166,Sys_IMF_ref_1,4.85,3.65
166,Sys_IMF_ref_2,4.92,4.65
166,Sys_IMF_ref_3,4.92,3.85
166,User_IMF_1,5.0,4.0
166,User_IMF_2,5.0,5.0
166,User_IMF_3,5.0,4.0
167,Sys_IMF_ref_1,4.15,2.85
167,Sys_IMF_ref_2,4.15,2.85
167,Sys_IMF_ref_3,4.12,2.85
167,User_IMF_1,4.29,3.0
167,User_IMF_2,4.29,2.0
167,User_IMF_3,4.17,3.0
168,Sys_IMF_ref_1,1.85,1.2
168,Sys_IMF_ref_2,4.12,1.85
168,Sys_IMF_ref_3,4.35,2.85
168,User_IMF_1,4.29,2.0
168,User_IMF_2,3.57,1.0
168,User_IMF_3,3.57,3.0
169,Sys_IMF_ref_1,1.85,1.65
169,Sys_IMF_ref_2,4.12,2.85
169,Sys_IMF_ref_3,2.15,1.85
169,User_IMF_1,1.67,2.0
169,User_IMF_2,1.67,2.0
169,User_IMF_3,1.67,3.0
170,Sys_IMF_ref_1,4.12,2.85
170,Sys_IMF_ref_2,4.65,3.82
170,Sys_IMF_ref_3,4.65,3.82
170,User_IMF_1,5.0,3.0
170,User_IMF_2,5.0,4.0
170,User_IMF_3,5.0,4.0
171,Sys_IMF_ref_1,4.85,3.65
171,Sys_IMF_ref_2,4.35,2.65
171,Sys_IMF_ref_3,4.12,2.85
171,User_IMF_1,5.0,4.0
171,User_IMF_2,5.0,4.0
171,User_IMF_3,5.0,3.0
172,Sys_IMF_ref_1,4.72,3.85
172,Sys_IMF_ref_2,4.72,3.85
172,Sys_IMF_ref_3,4.85,4.92
172,User_IMF_1,5.0,5.0
172,User_IMF_2,5.0,5.0
172,User_IMF_3,5.0,5.0
173,Sys_IMF_ref_1,4.72,2.85
173,Sys_IMF_ref_2,4.82,2.15
173,Sys_IMF_ref_3,4.12,2.85
173,User_IMF_1,4.29,3.0
173,User_IMF_2,5.0,3.0
173,User_IMF_3,4.29,3.0
174,Sys_IMF_ref_1,4.85,3.65
174,Sys_IMF_ref_2,4.72,3.85
174,Sys_IMF_ref_3,4.72,3.65
174,User_IMF_1,5.0,4.0
174,User_IMF_2,5.0,4.0
174,User_IMF_3,5.0,4.0
175,Sys_IMF_ref_1,4.85,1.2
175,Sys_IMF_ref_2,4.12,1.5
175,Sys_IMF_ref_3,2.15,1.2
175,User_IMF_1,0.0,1.0
175,User_IMF_2,5.0,1.0
175,User_IMF_3,5.0,1.0
176,Sys_IMF_ref_1,4.65,1.5
176,Sys_IMF_ref_2,4.85,1.5
176,Sys_IMF_ref_3,5.0,5.0
176,User_IMF_1,5.0,4.0
176,User_IMF_2,5.0,4.0
176,User_IMF_3,5.0,4.0
177,Sys_IMF_ref_1,2.85,1.5
177,Sys_IMF_ref_2,4.15,1.5
177,Sys_IMF_ref_3,2.15,0.85
177,User_IMF_1,0.0,1.0
177,User_IMF_2,3.33,0.0
177,User_IMF_3,3.89,1.0
178,Sys_IMF_ref_1,3.42,1.85
178,Sys_IMF_ref_2,2.85,1.92
178,Sys_IMF_ref_3,2.85,1.65
178,User_IMF_1,3.33,2.0
178,User_IMF_2,3.33,2.0
178,User_IMF_3,3.33,4.0
179,Sys_IMF_ref_1,4.85,2.1
179,Sys_IMF_ref_2,4.85,3.72
179,Sys_IMF_ref_3,4.12,3.68
179,User_IMF_1,5.0,2.0
179,User_IMF_2,5.0,2.0
179,User_IMF_3,5.0,3.0
180,Sys_IMF_ref_1,2.85,1.95
180,Sys_IMF_ref_2,3.85,1.92
180,Sys_IMF_ref_3,2.85,2.4
180,User_IMF_1,5.0,2.0
180,User_IMF_2,5.0,1.0
180,User_IMF_3,2.78,3.0
181,Sys_IMF_ref_1,3.42,1.85
181,Sys_IMF_ref_2,3.15,1.85
181,Sys_IMF_ref_3,3.42,1.85
181,User_IMF_1,3.33,2.0
181,User_IMF_2,3.33,2.0
181,User_IMF_3,3.33,2.0
182,Sys_IMF_ref_1,2.35,2.8
182,Sys_IMF_ref_2,4.15,2.85
182,Sys_IMF_ref_3,2.85,2.4
182,User_IMF_1,4.44,3.0
182,User_IMF_2,4.44,2.0
182,User_IMF_3,4.44,3.0
183,Sys_IMF_ref_1,3.42,2.85
183,Sys_IMF_ref_2,3.45,2.8
183,Sys_IMF_ref_3,3.42,2.85
183,User_IMF_1,3.33,3.0
183,User_IMF_2,3.33,2.0
183,User_IMF_3,3.33,3.0
184,Sys_IMF_ref_1,1.85,2.4
184,Sys_IMF_ref_2,2.85,3.42
184,Sys_IMF_ref_3,1.85,2.1
184,User_IMF_1,2.22,3.0
184,User_IMF_2,1.67,2.0
184,User_IMF_3,2.22,2.0
185,Sys_IMF_ref_1,4.85,2.65
185,Sys_IMF_ref_2,4.12,2.65
185,Sys_IMF_ref_3,4.85,3.62
185,User_IMF_1,5.0,4.0
185,User_IMF_2,5.0,3.0
185,User_IMF_3,5.0,4.0
186,Sys_IMF_ref_1,4.65,2.85
186,Sys_IMF_ref_2,4.85,3.65
186,Sys_IMF_ref_3,4.65,3.85
186,User_IMF_1,4.44,3.0
186,User_IMF_2,4.44,4.0
186,User_IMF_3,4.44,3.0
187,Sys_IMF_ref_1,4.85,4.2
187,Sys_IMF_ref_2,4.85,3.62
187,Sys_IMF_ref_3,4.85,4.12
187,User_IMF_1,5.0,4.0
187,User_IMF_2,5.0,4.0
187,User_IMF_3,5.0,3.0
188,Sys_IMF_ref_1,4.85,2.65
188,Sys_IMF_ref_2,4.85,3.6
188,Sys_IMF_ref_3,4.85,3.62
188,User_IMF_1,5.0,3.0
188,User_IMF_2,5.0,4.0
188,User_IMF_3,5.0,4.0
189,Sys_IMF_ref_1,4.85,3.72
189,Sys_IMF_ref_2,4.12,2.85
189,Sys_IMF_ref_3,4.25,2.85
189,User_IMF_1,3.33,4.0
189,User_IMF_2,4.29,3.0
189,User_IMF_3,3.33,4.0
190,Sys_IMF_ref_1,4.15,3.85
190,Sys_IMF_ref_2,4.15,2.85
190,Sys_IMF_ref_3,2.15,1.85
190,User_IMF_1,3.89,2.0
190,User_IMF_2,3.89,3.0
190,User_IMF_3,2.78,3.0
191,Sys_IMF_ref_1,4.15,1.5
191,Sys_IMF_ref_2,4.65,1.5
191,Sys_IMF_ref_3,4.15,1.5
191,User_IMF_1,3.89,3.0
191,User_IMF_2,5.0,3.0
191,User_IMF_3,5.0,2.0
192,Sys_IMF_ref_1,1.25,1.8
192,Sys_IMF_ref_2,0.85,1.2
192,Sys_IMF_ref_3,1.25,0.85
192,User_IMF_1,0.56,1.0
192,User_IMF_2,0.56,4.0
192,User_IMF_3,0.56,1.0
193,Sys_IMF_ref_1,4.65,2.85
193,Sys_IMF_ref_2,4.85,4.72
193,Sys_IMF_ref_3,4.12,2.85
193,User_IMF_1,4.44,3.0
193,User_IMF_2,3.89,2.0
193,User_IMF_3,4.44,4.0
194,Sys_IMF_ref_1,1.85,2.4
194,Sys_IMF_ref_2,4.12,2.85
194,Sys_IMF_ref_3,3.65,2.85
194,User_IMF_1,3.89,3.0
194,User_IMF_2,3.89,2.0
194,User_IMF_3,2.78,3.0
195,Sys_IMF_ref_1,4.15,1.85
195,Sys_IMF_ref_2,4.65,2.85
195,Sys_IMF_ref_3,3.85,1.65
195,User_IMF_1,5.0,2.0
195,User_IMF_2,5.0,3.0
195,User_IMF_3,5.0,3.0
196,Sys_IMF_ref_1,4.15,2.85
196,Sys_IMF_ref_2,4.85,3.62
196,Sys_IMF_ref_3,4.85,2.15
196,User_IMF_1,5.0,4.0
196,User_IMF_2,5.0,4.0
196,User_IMF_3,5.0,2.0
197,Sys_IMF_ref_1,4.85,3.75
197,Sys_IMF_ref_2,4.12,3.85
197,Sys_IMF_ref_3,4.12,3.65
197,User_IMF_1,4.17,3.0
197,User_IMF_2,5.0,4.0
197,User_IMF_3,5.0,3.0
198,Sys_IMF_ref_1,2.85,3.1
198,Sys_IMF_ref_2,3.82,2.45
198,Sys_IMF_ref_3,3.82,2.15
198,User_IMF_1,4.29,2.0
198,User_IMF_2,4.29,2.0
198,User_IMF_3,4.17,2.0
199,Sys_IMF_ref_1,4.85,2.3
199,Sys_IMF_ref_2,4.85,3.75
199,Sys_IMF_ref_3,4.15,2.85
199,User_IMF_1,5.0,2.0
199,User_IMF_2,4.17,4.0
199,User_IMF_3,5.0,4.0
200,Sys_IMF_ref_1,3.85,2.75
200,Sys_IMF_ref_2,3.85,2.65
200,Sys_IMF_ref_3,3.85,1.5
200,User_IMF_1,4.38,2.0
200,User_IMF_2,5.0,2.0
200,User_IMF_3,5.0,2.0
201,Sys_IMF_ref_1,3.85,1.5
201,Sys_IMF_ref_2,4.12,3.65
201,Sys_IMF_ref_3,4.85,3.62
201,User_IMF_1,3.75,2.0
201,User_IMF_2,3.33,2.0
201,User_IMF_3,3.75,4.0
202,Sys_IMF_ref_1,0.0,0.85
202,Sys_IMF_ref_2,0.0,0.85
202,Sys_IMF_ref_3,0.0,0.85
202,User_IMF_1,0.0,1.0
202,User_IMF_2,0.0,1.0
202,User_IMF_3,0.0,1.0
203,Sys_IMF_ref_1,1.85,1.2
203,Sys_IMF_ref_2,1.25,1.85
203,Sys_IMF_ref_3,1.85,1.2
203,User_IMF_1,0.71,1.0
203,User_IMF_2,2.0,1.0
203,User_IMF_3,0.71,1.0
204,Sys_IMF_ref_1,4.85,3.72
204,Sys_IMF_ref_2,4.85,3.75
204,Sys_IMF_ref_3,4.65,3.85
204,User_IMF_1,5.0,4.0
204,User_IMF_2,4.29,4.0
204,User_IMF_3,4.29,4.0
205,Sys_IMF_ref_1,1.25,3.68
205,Sys_IMF_ref_2,1.85,3.62
205,Sys_IMF_ref_3,1.85,2.65
205,User_IMF_1,1.88,2.0
205,User_IMF_2,1.88,2.0
205,User_IMF_3,1.88,2.0
206,Sys_IMF_ref_1,0.15,1.85
206,Sys_IMF_ref_2,1.42,1.85
206,Sys_IMF_ref_3,2.85,3.42
206,User_IMF_1,2.5,1.0
206,User_IMF_2,0.0,4.0
206,User_IMF_3,0.0,3.0
207,Sys_IMF_ref_1,0.15,3.85
207,Sys_IMF_ref_2,3.45,2.85
207,Sys_IMF_ref_3,0.85,3.42
207,User_IMF_1,1.11,2.0
207,User_IMF_2,1.67,3.0
207,User_IMF_3,1.67,2.0
208,Sys_IMF_ref_1,2.85,1.5
208,Sys_IMF_ref_2,1.85,1.5
208,Sys_IMF_ref_3,1.25,1.5
208,User_IMF_1,2.78,4.0
208,User_IMF_2,3.89,1.0
208,User_IMF_3,1.67,2.0
209,Sys_IMF_ref_1,1.85,1.2
209,Sys_IMF_ref_2,1.85,1.5
209,Sys_IMF_ref_3,1.85,1.5
209,User_IMF_1,5.0,1.0
209,User_IMF_2,5.0,2.0
209,User_IMF_3,3.12,2.0
210,Sys_IMF_ref_1,2.85,1.92
210,Sys_IMF_ref_2,2.15,1.85
210,Sys_IMF_ref_3,2.85,1.45
210,User_IMF_1,3.12,2.0
210,User_IMF_2,3.12,2.0
210,User_IMF_3,3.12,2.0
211,Sys_IMF_ref_1,2.85,1.45
211,Sys_IMF_ref_2,3.45,2.85
211,Sys_IMF_ref_3,2.85,1.65
211,User_IMF_1,3.12,1.0
211,User_IMF_2,3.12,1.0
211,User_IMF_3,3.12,1.0
212,Sys_IMF_ref_1,2.85,1.65
212,Sys_IMF_ref_2,2.85,1.9
212,Sys_IMF_ref_3,2.85,1.92
212,User_IMF_1,2.5,2.0
212,User_IMF_2,2.5,3.0
212,User_IMF_3,2.5,2.0
213,Sys_IMF_ref_1,2.85,1.65
213,Sys_IMF_ref_2,2.85,1.65
213,Sys_IMF_ref_3,2.85,1.45
213,User_IMF_1,3.12,2.0
213,User_IMF_2,3.12,2.0
213,User_IMF_3,2.5,2.0
214,Sys_IMF_ref_1,2.15,2.8
214,Sys_IMF_ref_2,2.85,1.92
214,Sys_IMF_ref_3,2.85,1.65
214,User_IMF_1,3.12,2.0
214,User_IMF_2,3.12,4.0
214,User_IMF_3,3.12,4.0
215,Sys_IMF_ref_1,3.85,2.15
215,Sys_IMF_ref_2,1.25,0.85
215,Sys_IMF_ref_3,1.85,1.2
215,User_IMF_1,3.75,1.0
215,User_IMF_2,1.25,1.0
215,User_IMF_3,3.75,1.0
216,Sys_IMF_ref_1,2.85,1.92
216,Sys_IMF_ref_2,4.85,3.75
216,Sys_IMF_ref_3,4.85,2.9
216,User_IMF_1,3.75,4.0
216,User_IMF_2,5.0,2.0
216,User_IMF_3,5.0,4.0
217,Sys_IMF_ref_1,3.12,1.85
217,Sys_IMF_ref_2,4.82,1.15
217,Sys_IMF_ref_3,3.82,1.45
217,User_IMF_1,3.75,1.0
217,User_IMF_2,3.12,2.0
217,User_IMF_3,3.75,1.0
218,Sys_IMF_ref_1,0.15,1.2
218,Sys_IMF_ref_2,0.15,1.25
218,Sys_IMF_ref_3,0.12,1.35
218,User_IMF_1,0.62,1.0
218,User_IMF_2,0.0,1.0
218,User_IMF_3,0.62,1.0
219,Sys_IMF_ref_1,2.85,1.95
219,Sys_IMF_ref_2,3.85,1.92
219,Sys_IMF_ref_3,4.15,2.85
219,User_IMF_1,4.38,2.0
219,User_IMF_2,4.38,2.0
219,User_IMF_3,4.38,2.0
220,Sys_IMF_ref_1,4.15,1.5
220,Sys_IMF_ref_2,4.85,1.5
220,Sys_IMF_ref_3,4.85,1.5
220,User_IMF_1,5.0,2.0
220,User_IMF_2,5.0,2.0
220,User_IMF_3,5.0,2.0
221,Sys_IMF_ref_1,1.85,1.2
221,Sys_IMF_ref_2,4.15,2.85
221,Sys_IMF_ref_3,1.85,1.2
221,User_IMF_1,4.29,1.0
221,User_IMF_2,2.5,1.0
221,User_IMF_3,4.29,1.0
222,Sys_IMF_ref_1,3.45,2.1
222,Sys_IMF_ref_2,2.85,2.15
222,Sys_IMF_ref_3,3.42,2.85
222,User_IMF_1,5.0,2.0
222,User_IMF_2,5.0,2.0
222,User_IMF_3,5.0,4.0
223,Sys_IMF_ref_1,4.85,4.2
223,Sys_IMF_ref_2,4.85,4.92
223,Sys_IMF_ref_3,4.85,4.92
223,User_IMF_1,5.0,5.0
223,User_IMF_2,5.0,5.0
223,User_IMF_3,5.0,5.0
224,Sys_IMF_ref_1,4.82,1.15
224,Sys_IMF_ref_2,4.65,2.85
224,Sys_IMF_ref_3,4.85,2.65
224,User_IMF_1,5.0,3.0
224,User_IMF_2,5.0,3.0
224,User_IMF_3,5.0,3.0
225,Sys_IMF_ref_1,4.15,2.85
225,Sys_IMF_ref_2,4.25,2.85
225,Sys_IMF_ref_3,4.85,3.72
225,User_IMF_1,5.0,2.0
225,User_IMF_2,4.38,4.0
225,User_IMF_3,4.38,4.0
226,Sys_IMF_ref_1,4.65,3.85
226,Sys_IMF_ref_2,4.85,4.6
226,Sys_IMF_ref_3,4.85,3.65
226,User_IMF_1,5.0,4.0
226,User_IMF_2,5.0,4.0
226,User_IMF_3,5.0,4.0
227,Sys_IMF_ref_1,4.82,1.5
227,Sys_IMF_ref_2,4.85,1.65
227,Sys_IMF_ref_3,4.15,2.85
227,User_IMF_1,4.29,3.0
