image_id,source,alignment_score,artifact_score,class_id
181,Sys_IMFfdloss_ref_3,4.82,3.0,150
181,User_IMFfdloss_1,3.89,3.0,150
181,User_IMFfdloss_2,3.89,3.0,150
181,User_IMFfdloss_3,3.89,3.0,150
183,Sys_IMFfdloss_ref_1,3.65,1.5,150
183,Sys_IMFfdloss_ref_2,4.12,1.5,150
183,Sys_IMFfdloss_ref_3,3.65,1.5,150
183,User_IMFfdloss_1,3.75,3.0,150
183,User_IMFfdloss_2,3.57,3.0,150
183,User_IMFfdloss_3,3.57,3.0,150
185,Sys_IMFfdloss_ref_1,2.15,1.5,150
185,Sys_IMFfdloss_ref_2,2.85,1.5,150
185,Sys_IMFfdloss_ref_3,2.85,1.5,150
185,User_IMFfdloss_1,3.33,2.0,150
185,User_IMFfdloss_2,5.0,2.0,150
185,User_IMFfdloss_3,3.0,2.0,150
187,Sys_IMFfdloss_ref_1,2.85,1.5,150
187,Sys_IMFfdloss_ref_2,2.85,1.5,150
187,Sys_IMFfdloss_ref_3,3.42,1.5,150
187,User_IMFfdloss_1,3.33,2.0,150
187,User_IMFfdloss_2,4.29,2.0,150
187,User_IMFfdloss_3,3.89,2.0,150
189,Sys_IMFfdloss_ref_1,4.72,3.85,150
189,Sys_IMFfdloss_ref_2,4.72,3.85,150
189,Sys_IMFfdloss_ref_3,4.65,4.12,150
189,User_IMFfdloss_1,3.89,4.0,150
189,User_IMFfdloss_2,3.89,4.0,150
189,User_IMFfdloss_3,3.33,4.0,150
191,Sys_IMFfdloss_ref_1,4.85,1.5,156
191,Sys_IMFfdloss_ref_2,4.82,1.5,156
191,Sys_IMFfdloss_ref_3,4.82,1.5,156
191,User_IMFfdloss_1,5.0,4.0,156
191,User_IMFfdloss_2,5.0,3.0,156
191,User_IMFfdloss_3,5.0,4.0,156
192,Sys_IMFfdloss_ref_1,4.82,1.5,156
192,Sys_IMFfdloss_ref_2,4.85,1.5,156
192,Sys_IMFfdloss_ref_3,4.85,1.5,156
192,User_IMFfdloss_1,5.0,2.0,156
192,User_IMFfdloss_2,5.0,2.0,156
192,User_IMFfdloss_3,5.0,2.0,156
196,Sys_IMFfdloss_ref_1,3.42,1.5,156
196,Sys_IMFfdloss_ref_2,3.85,1.5,156
196,Sys_IMFfdloss_ref_3,4.12,1.5,156
196,User_IMFfdloss_1,5.0,3.0,156
196,User_IMFfdloss_2,5.0,2.0,156
196,User_IMFfdloss_3,5.0,3.0,156
197,Sys_IMFfdloss_ref_1,4.12,1.5,156
197,Sys_IMFfdloss_ref_2,4.12,1.5,156
197,Sys_IMFfdloss_ref_3,4.12,1.5,156
197,User_IMFfdloss_1,5.0,2.0,156
197,User_IMFfdloss_2,5.0,2.0,156
197,User_IMFfdloss_3,5.0,2.0,156
199,Sys_IMFfdloss_ref_1,4.65,1.5,156
199,Sys_IMFfdloss_ref_2,4.35,1.5,156
199,Sys_IMFfdloss_ref_3,3.85,1.5,156
199,User_IMFfdloss_1,5.0,3.0,156
199,User_IMFfdloss_2,5.0,2.0,156
199,User_IMFfdloss_3,5.0,2.0,156
202,Sys_IMFfdloss_ref_1,4.85,2.15,159
202,Sys_IMFfdloss_ref_2,4.85,4.75,159
202,Sys_IMFfdloss_ref_3,4.62,3.85,159
202,User_IMFfdloss_1,5.0,4.0,159
202,User_IMFfdloss_2,5.0,4.0,159
203,Sys_IMFfdloss_ref_1,4.62,3.0,159
203,Sys_IMFfdloss_ref_2,4.85,3.0,159
203,Sys_IMFfdloss_ref_3,4.35,2.85,159
203,User_IMFfdloss_1,5.0,4.0,159
203,User_IMFfdloss_2,5.0,4.0,159
203,User_IMFfdloss_3,5.0,4.0,159
204,Sys_IMFfdloss_ref_1,0.85,1.2,159
204,Sys_IMFfdloss_ref_2,1.85,1.2,159
204,Sys_IMFfdloss_ref_3,1.25,1.1,159
204,User_IMFfdloss_1,0.0,1.0,159
204,User_IMFfdloss_2,0.0,1.0,159
204,User_IMFfdloss_3,0.0,1.0,159
205,Sys_IMFfdloss_ref_1,4.12,2.85,159
205,Sys_IMFfdloss_ref_2,4.35,3.0,159
205,Sys_IMFfdloss_ref_3,3.85,2.15,159
205,User_IMFfdloss_1,5.0,4.0,159
205,User_IMFfdloss_2,5.0,3.0,159
205,User_IMFfdloss_3,5.0,2.0,159
207,Sys_IMFfdloss_ref_1,4.12,2.0,159
207,Sys_IMFfdloss_ref_2,3.85,2.0,159
207,Sys_IMFfdloss_ref_3,4.12,2.0,159
207,User_IMFfdloss_1,5.0,2.0,159
207,User_IMFfdloss_2,5.0,2.0,159
207,User_IMFfdloss_3,5.0,3.0,159
211,Sys_IMFfdloss_ref_1,4.65,1.5,281
211,Sys_IMFfdloss_ref_2,4.85,1.5,281
211,Sys_IMFfdloss_ref_3,4.85,1.5,281
211,User_IMFfdloss_1,5.0,2.0,281
211,User_IMFfdloss_2,5.0,2.0,281
211,User_IMFfdloss_3,5.0,4.0,281
215,Sys_IMFfdloss_ref_1,4.82,1.5,281
215,Sys_IMFfdloss_ref_2,4.65,1.5,281
215,Sys_IMFfdloss_ref_3,4.85,1.5,281
215,User_IMFfdloss_1,5.0,3.0,281
215,User_IMFfdloss_2,5.0,3.0,281
215,User_IMFfdloss_3,5.0,3.0,281
216,Sys_IMFfdloss_ref_1,4.12,2.85,281
216,Sys_IMFfdloss_ref_2,4.65,3.85,281
216,Sys_IMFfdloss_ref_3,4.12,3.65,281
216,User_IMFfdloss_1,5.0,3.0,281
216,User_IMFfdloss_2,4.17,3.0,281
216,User_IMFfdloss_3,4.17,3.0,281
218,Sys_IMFfdloss_ref_1,4.15,1.5,281
218,Sys_IMFfdloss_ref_2,4.85,1.5,281
218,Sys_IMFfdloss_ref_3,4.75,1.5,281
218,User_IMFfdloss_1,5.0,5.0,281
218,User_IMFfdloss_2,5.0,5.0,281
218,User_IMFfdloss_3,5.0,2.0,281
219,Sys_IMFfdloss_ref_1,4.85,1.5,281
219,Sys_IMFfdloss_ref_2,4.85,1.5,281
219,Sys_IMFfdloss_ref_3,4.85,1.5,281
219,User_IMFfdloss_1,5.0,2.0,281
219,User_IMFfdloss_2,5.0,3.0,281
219,User_IMFfdloss_3,5.0,3.0,281
220,Sys_IMFfdloss_ref_1,4.85,4.2,300
220,Sys_IMFfdloss_ref_2,4.92,4.15,300
220,Sys_IMFfdloss_ref_3,4.15,2.85,300
220,User_IMFfdloss_1,4.38,4.0,300
220,User_IMFfdloss_2,4.38,4.0,300
220,User_IMFfdloss_3,5.0,3.0,300
221,Sys_IMFfdloss_ref_1,4.65,2.85,300
221,Sys_IMFfdloss_ref_2,4.65,3.82,300
221,Sys_IMFfdloss_ref_3,4.65,3.82,300
221,User_IMFfdloss_1,4.38,4.0,300
221,User_IMFfdloss_2,4.38,4.0,300
221,User_IMFfdloss_3,4.38,4.0,300
226,Sys_IMFfdloss_ref_1,4.15,3.65,300
226,Sys_IMFfdloss_ref_2,4.15,3.85,300
226,Sys_IMFfdloss_ref_3,3.85,3.6,300
226,User_IMFfdloss_1,3.75,4.0,300
226,User_IMFfdloss_2,3.75,4.0,300
226,User_IMFfdloss_3,3.75,3.0,300
227,Sys_IMFfdloss_ref_1,5.0,5.0,300
227,Sys_IMFfdloss_ref_2,5.0,5.0,300
227,Sys_IMFfdloss_ref_3,5.0,5.0,300
227,User_IMFfdloss_1,5.0,5.0,300
227,User_IMFfdloss_2,5.0,5.0,300
227,User_IMFfdloss_3,5.0,5.0,300
228,Sys_IMFfdloss_ref_1,4.85,4.92,300
228,Sys_IMFfdloss_ref_2,2.85,4.12,300
228,Sys_IMFfdloss_ref_3,3.85,4.92,300
228,User_IMFfdloss_1,5.0,5.0,300
228,User_IMFfdloss_2,5.0,5.0,300
228,User_IMFfdloss_3,5.0,5.0,300
231,Sys_IMFfdloss_ref_1,4.92,4.95,322
231,Sys_IMFfdloss_ref_2,4.65,3.85,322
231,Sys_IMFfdloss_ref_3,4.92,4.85,322
231,User_IMFfdloss_1,5.0,5.0,322
231,User_IMFfdloss_2,5.0,3.0,322
231,User_IMFfdloss_3,5.0,5.0,322
232,Sys_IMFfdloss_ref_1,4.15,3.85,322
232,Sys_IMFfdloss_ref_2,3.85,2.8,322
232,Sys_IMFfdloss_ref_3,3.45,4.12,322
232,User_IMFfdloss_1,4.29,3.0,322
232,User_IMFfdloss_2,3.57,3.0,322
232,User_IMFfdloss_3,3.57,3.0,322
235,Sys_IMFfdloss_ref_1,4.15,2.85,322
235,Sys_IMFfdloss_ref_2,4.65,3.85,322
235,Sys_IMFfdloss_ref_3,4.85,3.62,322
235,User_IMFfdloss_1,5.0,4.0,322
235,User_IMFfdloss_2,4.29,4.0,322
235,User_IMFfdloss_3,5.0,3.0,322
236,Sys_IMFfdloss_ref_1,3.65,3.8,322
236,Sys_IMFfdloss_ref_2,2.15,3.85,322
236,Sys_IMFfdloss_ref_3,2.15,2.85,322
236,User_IMFfdloss_1,3.57,4.0,322
236,User_IMFfdloss_2,3.57,4.0,322
236,User_IMFfdloss_3,3.57,4.0,322
238,Sys_IMFfdloss_ref_1,2.15,3.85,322
238,Sys_IMFfdloss_ref_2,1.85,3.62,322
238,Sys_IMFfdloss_ref_3,2.15,3.85,322
238,User_IMFfdloss_1,2.86,4.0,322
238,User_IMFfdloss_2,2.86,4.0,322
238,User_IMFfdloss_3,2.86,4.0,322
241,Sys_IMFfdloss_ref_1,2.85,1.5,330
241,Sys_IMFfdloss_ref_2,3.42,1.5,330
241,Sys_IMFfdloss_ref_3,2.85,1.5,330
241,User_IMFfdloss_1,3.33,2.0,330
241,User_IMFfdloss_2,3.33,2.0,330
241,User_IMFfdloss_3,3.33,2.0,330
243,Sys_IMFfdloss_ref_1,4.15,3.85,330
243,Sys_IMFfdloss_ref_2,4.12,3.85,330
243,Sys_IMFfdloss_ref_3,3.85,2.75,330
243,User_IMFfdloss_1,4.29,3.0,330
243,User_IMFfdloss_2,4.29,4.0,330
243,User_IMFfdloss_3,4.29,3.0,330
244,Sys_IMFfdloss_ref_1,3.42,1.85,330
244,Sys_IMFfdloss_ref_2,3.42,2.15,330
244,Sys_IMFfdloss_ref_3,3.42,3.0,330
244,User_IMFfdloss_1,3.75,5.0,330
244,User_IMFfdloss_2,3.33,4.0,330
244,User_IMFfdloss_3,3.75,5.0,330
246,Sys_IMFfdloss_ref_1,3.42,2.85,330
246,Sys_IMFfdloss_ref_2,3.42,2.85,330
246,Sys_IMFfdloss_ref_3,2.85,3.15,330
246,User_IMFfdloss_1,3.75,4.0,330
246,User_IMFfdloss_2,3.75,3.0,330
246,User_IMFfdloss_3,3.75,4.0,330
249,Sys_IMFfdloss_ref_1,4.15,3.0,330
249,Sys_IMFfdloss_ref_2,3.82,3.0,330
249,Sys_IMFfdloss_ref_3,3.42,3.0,330
249,User_IMFfdloss_1,4.17,4.0,330
249,User_IMFfdloss_2,3.33,4.0,330
249,User_IMFfdloss_3,3.33,3.0,330
250,Sys_IMFfdloss_ref_1,3.82,1.5,333
250,Sys_IMFfdloss_ref_2,4.12,1.5,333
250,Sys_IMFfdloss_ref_3,4.12,1.5,333
250,User_IMFfdloss_1,4.17,3.0,333
250,User_IMFfdloss_2,4.17,3.0,333
250,User_IMFfdloss_3,4.17,3.0,333
254,Sys_IMFfdloss_ref_1,4.15,2.85,333
254,Sys_IMFfdloss_ref_2,4.15,1.5,333
254,Sys_IMFfdloss_ref_3,4.65,3.85,333
254,User_IMFfdloss_1,5.0,4.0,333
254,User_IMFfdloss_2,5.0,4.0,333
254,User_IMFfdloss_3,5.0,2.0,333
257,Sys_IMFfdloss_ref_1,3.85,1.5,333
257,Sys_IMFfdloss_ref_2,4.82,1.5,333
257,Sys_IMFfdloss_ref_3,4.12,1.5,333
257,User_IMFfdloss_1,5.0,3.0,333
257,User_IMFfdloss_2,4.17,3.0,333
257,User_IMFfdloss_3,5.0,2.0,333
258,Sys_IMFfdloss_ref_1,4.35,1.5,333
258,Sys_IMFfdloss_ref_2,4.65,1.5,333
258,Sys_IMFfdloss_ref_3,4.15,1.5,333
258,User_IMFfdloss_1,5.0,3.0,333
258,User_IMFfdloss_2,5.0,4.0,333
258,User_IMFfdloss_3,5.0,2.0,333
259,Sys_IMFfdloss_ref_1,4.15,2.0,333
259,Sys_IMFfdloss_ref_2,4.12,2.0,333
259,Sys_IMFfdloss_ref_3,4.15,2.0,333
259,User_IMFfdloss_1,4.17,3.0,333
259,User_IMFfdloss_2,4.17,2.0,333
259,User_IMFfdloss_3,4.17,3.0,333
261,Sys_IMFfdloss_ref_1,3.45,2.85,339
261,Sys_IMFfdloss_ref_2,1.85,1.2,339
261,Sys_IMFfdloss_ref_3,2.15,1.85,339
261,User_IMFfdloss_1,2.14,2.0,339
261,User_IMFfdloss_2,3.12,3.0,339
261,User_IMFfdloss_3,3.12,2.0,339
264,Sys_IMFfdloss_ref_1,4.85,3.2,339
264,Sys_IMFfdloss_ref_2,4.85,3.65,339
264,Sys_IMFfdloss_ref_3,2.85,3.6,339
264,User_IMFfdloss_1,4.38,4.0,339
264,User_IMFfdloss_2,5.0,4.0,339
264,User_IMFfdloss_3,5.0,4.0,339
265,Sys_IMFfdloss_ref_1,4.85,3.2,339
265,Sys_IMFfdloss_ref_2,4.12,2.85,339
265,Sys_IMFfdloss_ref_3,4.65,3.85,339
265,User_IMFfdloss_1,4.38,2.0,339
265,User_IMFfdloss_2,4.38,4.0,339
265,User_IMFfdloss_3,4.38,4.0,339
266,Sys_IMFfdloss_ref_1,4.12,2.85,339
266,Sys_IMFfdloss_ref_2,4.65,3.85,339
266,Sys_IMFfdloss_ref_3,4.65,3.85,339
266,User_IMFfdloss_1,5.0,4.0,339
266,User_IMFfdloss_2,5.0,4.0,339
266,User_IMFfdloss_3,5.0,4.0,339
268,Sys_IMFfdloss_ref_1,4.15,2.0,339
268,Sys_IMFfdloss_ref_2,4.12,2.0,339
268,Sys_IMFfdloss_ref_3,4.85,2.0,339
268,User_IMFfdloss_1,4.38,4.0,339
268,User_IMFfdloss_2,4.38,2.0,339
268,User_IMFfdloss_3,4.38,3.0,339
271,Sys_IMFfdloss_ref_1,3.15,1.5,347
271,Sys_IMFfdloss_ref_2,3.62,1.5,347
271,Sys_IMFfdloss_ref_3,4.12,1.5,347
271,User_IMFfdloss_1,4.38,3.0,347
271,User_IMFfdloss_2,4.44,3.0,347
271,User_IMFfdloss_3,4.38,3.0,347
273,Sys_IMFfdloss_ref_1,4.82,2.0,347
273,Sys_IMFfdloss_ref_2,4.82,2.0,347
273,Sys_IMFfdloss_ref_3,4.62,2.0,347
273,User_IMFfdloss_1,5.0,5.0,347
273,User_IMFfdloss_2,5.0,2.0,347
273,User_IMFfdloss_3,5.0,5.0,347
274,Sys_IMFfdloss_ref_1,5.0,5.0,347
274,Sys_IMFfdloss_ref_2,4.98,4.97,347
274,Sys_IMFfdloss_ref_3,5.0,5.0,347
274,User_IMFfdloss_1,5.0,5.0,347
274,User_IMFfdloss_2,5.0,5.0,347
274,User_IMFfdloss_3,5.0,5.0,347
275,Sys_IMFfdloss_ref_1,4.62,2.0,347
275,Sys_IMFfdloss_ref_2,4.85,2.0,347
275,Sys_IMFfdloss_ref_3,4.12,2.0,347
275,User_IMFfdloss_1,5.0,4.0,347
275,User_IMFfdloss_2,5.0,4.0,347
275,User_IMFfdloss_3,5.0,4.0,347
278,Sys_IMFfdloss_ref_1,4.82,3.65,347
278,Sys_IMFfdloss_ref_2,4.82,3.65,347
278,Sys_IMFfdloss_ref_3,4.92,4.85,347
278,User_IMFfdloss_1,5.0,5.0,347
278,User_IMFfdloss_2,5.0,4.0,347
278,User_IMFfdloss_3,5.0,5.0,347
280,Sys_IMFfdloss_ref_1,4.92,4.98,356
280,Sys_IMFfdloss_ref_2,4.15,4.32,356
280,Sys_IMFfdloss_ref_3,4.15,4.28,356
280,User_IMFfdloss_1,4.17,5.0,356
280,User_IMFfdloss_2,5.0,5.0,356
280,User_IMFfdloss_3,4.17,5.0,356
281,Sys_IMFfdloss_ref_1,4.62,3.0,356
281,Sys_IMFfdloss_ref_2,4.65,3.0,356
281,Sys_IMFfdloss_ref_3,4.85,3.0,356
281,User_IMFfdloss_1,5.0,3.0,356
281,User_IMFfdloss_2,4.44,4.0,356
281,User_IMFfdloss_3,5.0,5.0,356
284,Sys_IMFfdloss_ref_1,4.85,3.92,356
284,Sys_IMFfdloss_ref_2,4.12,3.85,356
284,Sys_IMFfdloss_ref_3,4.82,3.65,356
284,User_IMFfdloss_1,4.29,4.0,356
284,User_IMFfdloss_2,4.29,4.0,356
284,User_IMFfdloss_3,4.29,4.0,356
287,Sys_IMFfdloss_ref_1,2.15,1.5,356
287,Sys_IMFfdloss_ref_2,1.85,1.5,356
287,Sys_IMFfdloss_ref_3,2.85,1.5,356
287,User_IMFfdloss_1,2.5,2.0,356
287,User_IMFfdloss_2,2.0,2.0,356
287,User_IMFfdloss_3,2.5,2.0,356
289,Sys_IMFfdloss_ref_1,4.85,4.92,356
289,Sys_IMFfdloss_ref_2,4.85,3.6,356
289,Sys_IMFfdloss_ref_3,4.62,3.45,356
289,User_IMFfdloss_1,5.0,4.0,356
289,User_IMFfdloss_2,4.44,4.0,356
289,User_IMFfdloss_3,5.0,4.0,356
291,Sys_IMFfdloss_ref_1,4.62,2.85,365
291,Sys_IMFfdloss_ref_2,4.62,3.85,365
291,Sys_IMFfdloss_ref_3,4.12,3.65,365
291,User_IMFfdloss_1,5.0,3.0,365
291,User_IMFfdloss_2,5.0,3.0,365
291,User_IMFfdloss_3,5.0,3.0,365
294,Sys_IMFfdloss_ref_1,4.62,1.5,365
294,Sys_IMFfdloss_ref_2,4.12,1.5,365
294,Sys_IMFfdloss_ref_3,4.82,1.5,365
294,User_IMFfdloss_1,4.29,2.0,365
294,User_IMFfdloss_2,4.29,2.0,365
294,User_IMFfdloss_3,4.29,4.0,365
295,Sys_IMFfdloss_ref_1,4.65,3.0,365
295,Sys_IMFfdloss_ref_2,4.12,2.85,365
295,Sys_IMFfdloss_ref_3,4.65,3.0,365
295,User_IMFfdloss_1,5.0,3.0,365
295,User_IMFfdloss_2,5.0,4.0,365
295,User_IMFfdloss_3,4.38,3.0,365
296,Sys_IMFfdloss_ref_1,4.62,1.5,365
296,Sys_IMFfdloss_ref_2,4.65,1.5,365
296,Sys_IMFfdloss_ref_3,4.12,1.5,365
296,User_IMFfdloss_1,5.0,2.0,365
296,User_IMFfdloss_2,5.0,5.0,365
296,User_IMFfdloss_3,5.0,4.0,365
298,Sys_IMFfdloss_ref_1,4.15,1.5,365
298,Sys_IMFfdloss_ref_2,4.65,1.5,365
298,Sys_IMFfdloss_ref_3,4.65,1.5,365
298,User_IMFfdloss_1,4.0,2.0,365
298,User_IMFfdloss_2,4.0,4.0,365
298,User_IMFfdloss_3,4.0,2.0,365
301,Sys_IMFfdloss_ref_1,5.0,5.0,370
301,Sys_IMFfdloss_ref_2,4.82,1.5,370
301,Sys_IMFfdloss_ref_3,4.98,4.99,370
301,User_IMFfdloss_1,5.0,5.0,370
301,User_IMFfdloss_2,5.0,5.0,370
301,User_IMFfdloss_3,5.0,5.0,370
302,Sys_IMFfdloss_ref_1,4.62,3.85,370
302,Sys_IMFfdloss_ref_2,4.12,2.0,370
302,Sys_IMFfdloss_ref_3,4.12,2.0,370
302,User_IMFfdloss_1,5.0,4.0,370
302,User_IMFfdloss_2,5.0,4.0,370
302,User_IMFfdloss_3,5.0,4.0,370
303,Sys_IMFfdloss_ref_1,4.65,3.82,370
303,Sys_IMFfdloss_ref_2,4.92,3.85,370
303,Sys_IMFfdloss_ref_3,4.12,3.85,370
303,User_IMFfdloss_1,5.0,4.0,370
303,User_IMFfdloss_2,4.44,4.0,370
303,User_IMFfdloss_3,4.38,4.0,370
307,Sys_IMFfdloss_ref_1,4.98,4.85,370
307,Sys_IMFfdloss_ref_2,4.98,4.95,370
307,Sys_IMFfdloss_ref_3,4.98,4.95,370
307,User_IMFfdloss_1,5.0,5.0,370
307,User_IMFfdloss_2,5.0,5.0,370
307,User_IMFfdloss_3,5.0,3.0,370
308,Sys_IMFfdloss_ref_1,4.85,4.92,370
308,Sys_IMFfdloss_ref_2,4.85,1.5,370
308,Sys_IMFfdloss_ref_3,4.85,1.5,370
308,User_IMFfdloss_1,5.0,5.0,370
308,User_IMFfdloss_2,5.0,5.0,370
308,User_IMFfdloss_3,5.0,5.0,370
310,Sys_IMFfdloss_ref_1,1.45,2.85,389
310,Sys_IMFfdloss_ref_2,1.85,3.42,389
310,Sys_IMFfdloss_ref_3,1.15,2.85,389
310,User_IMFfdloss_1,1.67,3.0,389
310,User_IMFfdloss_2,1.11,3.0,389
310,User_IMFfdloss_3,1.67,3.0,389
312,Sys_IMFfdloss_ref_1,1.85,2.6,389
312,Sys_IMFfdloss_ref_2,1.85,2.4,389
312,Sys_IMFfdloss_ref_3,0.85,3.2,389
312,User_IMFfdloss_1,2.22,2.0,389
312,User_IMFfdloss_2,1.67,2.0,389
312,User_IMFfdloss_3,2.22,2.0,389
314,Sys_IMFfdloss_ref_1,1.85,1.5,389
314,Sys_IMFfdloss_ref_2,1.15,1.5,389
314,Sys_IMFfdloss_ref_3,1.85,1.5,389
314,User_IMFfdloss_1,1.67,2.0,389
314,User_IMFfdloss_2,1.11,2.0,389
314,User_IMFfdloss_3,1.67,2.0,389
318,Sys_IMFfdloss_ref_1,1.25,1.5,389
318,Sys_IMFfdloss_ref_2,1.25,1.5,389
318,Sys_IMFfdloss_ref_3,0.85,1.5,389
318,User_IMFfdloss_1,2.22,3.0,389
318,User_IMFfdloss_2,2.22,3.0,389
318,User_IMFfdloss_3,1.11,4.0,389
319,Sys_IMFfdloss_ref_1,1.85,3.42,389
319,Sys_IMFfdloss_ref_2,1.45,1.5,389
319,Sys_IMFfdloss_ref_3,1.85,4.12,389
319,User_IMFfdloss_1,2.22,3.0,389
319,User_IMFfdloss_2,1.88,3.0,389
319,User_IMFfdloss_3,2.22,2.0,389
320,Sys_IMFfdloss_ref_1,4.65,3.85,392
320,Sys_IMFfdloss_ref_2,4.85,3.75,392
320,Sys_IMFfdloss_ref_3,4.15,2.85,392
320,User_IMFfdloss_1,4.29,4.0,392
320,User_IMFfdloss_2,4.29,3.0,392
320,User_IMFfdloss_3,4.29,4.0,392
321,Sys_IMFfdloss_ref_1,1.25,2.85,392
321,Sys_IMFfdloss_ref_2,0.85,3.42,392
321,Sys_IMFfdloss_ref_3,1.25,3.8,392
321,User_IMFfdloss_1,3.57,4.0,392
321,User_IMFfdloss_2,3.57,4.0,392
321,User_IMFfdloss_3,3.57,3.0,392
322,Sys_IMFfdloss_ref_1,3.42,2.15,392
322,Sys_IMFfdloss_ref_2,3.15,2.85,392
322,Sys_IMFfdloss_ref_3,4.65,2.85,392
322,User_IMFfdloss_1,3.75,3.0,392
322,User_IMFfdloss_2,4.29,3.0,392
322,User_IMFfdloss_3,2.86,3.0,392
326,Sys_IMFfdloss_ref_1,4.35,2.85,392
326,Sys_IMFfdloss_ref_2,4.65,3.82,392
326,Sys_IMFfdloss_ref_3,3.45,2.85,392
326,User_IMFfdloss_1,4.29,4.0,392
326,User_IMFfdloss_2,2.14,3.0,392
326,User_IMFfdloss_3,4.29,4.0,392
327,Sys_IMFfdloss_ref_1,4.15,2.85,392
327,Sys_IMFfdloss_ref_2,4.65,2.85,392
327,Sys_IMFfdloss_ref_3,3.85,2.65,392
327,User_IMFfdloss_1,4.29,3.0,392
327,User_IMFfdloss_2,2.86,3.0,392
327,User_IMFfdloss_3,4.29,3.0,392
330,Sys_IMFfdloss_ref_1,4.12,2.85,394
330,Sys_IMFfdloss_ref_2,2.45,2.8,394
330,Sys_IMFfdloss_ref_3,3.65,2.85,394
330,User_IMFfdloss_1,4.0,4.0,394
330,User_IMFfdloss_2,4.0,3.0,394
330,User_IMFfdloss_3,2.5,3.0,394
333,Sys_IMFfdloss_ref_1,2.15,1.85,394
333,Sys_IMFfdloss_ref_2,1.85,2.1,394
333,Sys_IMFfdloss_ref_3,1.85,2.1,394
333,User_IMFfdloss_1,1.43,2.0,394
333,User_IMFfdloss_2,1.43,3.0,394
333,User_IMFfdloss_3,2.14,2.0,394
334,Sys_IMFfdloss_ref_1,4.85,2.15,394
334,Sys_IMFfdloss_ref_2,4.92,2.85,394
334,Sys_IMFfdloss_ref_3,4.85,2.65,394
334,User_IMFfdloss_1,5.0,2.0,394
334,User_IMFfdloss_2,5.0,2.0,394
334,User_IMFfdloss_3,5.0,2.0,394
338,Sys_IMFfdloss_ref_1,4.65,3.82,394
338,Sys_IMFfdloss_ref_2,3.85,2.9,394
338,Sys_IMFfdloss_ref_3,4.15,3.85,394
338,User_IMFfdloss_1,3.75,4.0,394
338,User_IMFfdloss_2,5.0,3.0,394
338,User_IMFfdloss_3,5.0,3.0,394
339,Sys_IMFfdloss_ref_1,4.15,2.85,394
339,Sys_IMFfdloss_ref_2,3.85,2.65,394
339,Sys_IMFfdloss_ref_3,4.12,1.5,394
339,User_IMFfdloss_1,3.0,3.0,394
339,User_IMFfdloss_2,4.17,4.0,394
339,User_IMFfdloss_3,5.0,4.0,394
341,Sys_IMFfdloss_ref_1,4.85,4.72,396
341,Sys_IMFfdloss_ref_2,4.85,3.65,396
341,Sys_IMFfdloss_ref_3,4.85,3.65,396
341,User_IMFfdloss_1,5.0,2.0,396
341,User_IMFfdloss_2,5.0,2.0,396
341,User_IMFfdloss_3,5.0,5.0,396
344,Sys_IMFfdloss_ref_1,1.85,1.2,396
344,Sys_IMFfdloss_ref_2,2.85,2.6,396
344,Sys_IMFfdloss_ref_3,1.85,1.4,396
344,User_IMFfdloss_1,1.43,3.0,396
344,User_IMFfdloss_2,1.43,1.0,396
344,User_IMFfdloss_3,2.5,3.0,396
346,Sys_IMFfdloss_ref_1,4.72,3.85,396
346,Sys_IMFfdloss_ref_2,4.85,4.6,396
346,Sys_IMFfdloss_ref_3,4.82,3.65,396
346,User_IMFfdloss_1,5.0,5.0,396
346,User_IMFfdloss_2,5.0,4.0,396
346,User_IMFfdloss_3,5.0,4.0,396
347,Sys_IMFfdloss_ref_1,2.85,3.6,396
347,Sys_IMFfdloss_ref_2,3.85,3.62,396
347,Sys_IMFfdloss_ref_3,3.82,3.65,396
347,User_IMFfdloss_1,5.0,4.0,396
347,User_IMFfdloss_2,4.29,3.0,396
347,User_IMFfdloss_3,4.29,4.0,396
349,Sys_IMFfdloss_ref_1,4.72,3.85,396
349,Sys_IMFfdloss_ref_2,4.72,3.85,396
349,Sys_IMFfdloss_ref_3,3.82,4.15,396
349,User_IMFfdloss_1,5.0,3.0,396
349,User_IMFfdloss_2,5.0,4.0,396
349,User_IMFfdloss_3,4.17,4.0,396
351,Sys_IMFfdloss_ref_1,4.85,4.92,400
351,Sys_IMFfdloss_ref_2,3.85,1.5,400
351,Sys_IMFfdloss_ref_3,4.85,3.65,400
351,User_IMFfdloss_1,4.38,4.0,400
351,User_IMFfdloss_2,5.0,3.0,400
351,User_IMFfdloss_3,3.75,3.0,400
352,Sys_IMFfdloss_ref_1,3.65,3.82,400
352,Sys_IMFfdloss_ref_2,4.92,1.5,400
352,Sys_IMFfdloss_ref_3,4.85,3.75,400
352,User_IMFfdloss_1,3.33,4.0,400
352,User_IMFfdloss_2,3.33,5.0,400
352,User_IMFfdloss_3,5.0,4.0,400
354,Sys_IMFfdloss_ref_1,1.85,1.5,400
354,Sys_IMFfdloss_ref_2,4.12,1.5,400
354,Sys_IMFfdloss_ref_3,4.85,1.5,400
354,User_IMFfdloss_1,2.22,2.0,400
354,User_IMFfdloss_2,2.22,2.0,400
354,User_IMFfdloss_3,2.22,1.0,400
357,Sys_IMFfdloss_ref_1,4.15,2.0,400
357,Sys_IMFfdloss_ref_2,4.85,2.0,400
