image_id,source,alignment_score,artifact_score,class_id,alignment_norm,artifact_norm,composite_product,composite_harmonic
136,User_DiT_2,5.0,3.0,347,1.0,0.6,0.6,0.7499999999999999
136,User_DiT_3,5.0,5.0,347,1.0,1.0,1.0,1.0
136,Sys_DiT_noref_1,5.0,5.0,347,1.0,1.0,1.0,1.0
136,Sys_DiT_noref_2,4.82,3.65,347,0.9640000000000001,0.73,0.70372,0.8308382526564345
136,Sys_DiT_noref_3,4.85,4.2,347,0.97,0.8400000000000001,0.8148000000000001,0.9003314917127072
137,User_DiT_1,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
137,User_DiT_2,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
137,User_DiT_3,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
137,Sys_DiT_noref_1,4.85,3.8,347,0.97,0.76,0.7372,0.8522543352601156
137,Sys_DiT_noref_2,4.82,3.65,347,0.9640000000000001,0.73,0.70372,0.8308382526564345
137,Sys_DiT_noref_3,4.15,3.85,347,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
138,User_DiT_1,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
138,User_DiT_2,5.0,3.0,347,1.0,0.6,0.6,0.7499999999999999
138,User_DiT_3,5.0,3.0,347,1.0,0.6,0.6,0.7499999999999999
138,Sys_DiT_noref_1,4.65,3.85,347,0.93,0.77,0.7161000000000001,0.8424705882352941
138,Sys_DiT_noref_2,4.12,2.68,347,0.8240000000000001,0.536,0.44166400000000006,0.6495058823529413
138,Sys_DiT_noref_3,4.65,3.85,347,0.93,0.77,0.7161000000000001,0.8424705882352941
139,User_DiT_1,5.0,2.0,347,1.0,0.4,0.4,0.5714285714285715
139,User_DiT_2,5.0,2.0,347,1.0,0.4,0.4,0.5714285714285715
139,User_DiT_3,5.0,3.0,347,1.0,0.6,0.6,0.7499999999999999
139,Sys_DiT_noref_1,3.85,2.65,347,0.77,0.53,0.4081,0.6278461538461538
139,Sys_DiT_noref_2,4.12,2.85,347,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
139,Sys_DiT_noref_3,4.12,2.85,347,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
140,User_DiT_1,4.38,2.0,356,0.876,0.4,0.35040000000000004,0.5492163009404389
140,User_DiT_2,4.38,2.0,356,0.876,0.4,0.35040000000000004,0.5492163009404389
140,User_DiT_3,4.44,2.0,356,0.8880000000000001,0.4,0.35520000000000007,0.5515527950310559
140,Sys_DiT_noref_1,2.85,3.42,356,0.5700000000000001,0.6839999999999999,0.38988,0.6218181818181818
140,Sys_DiT_noref_2,2.85,1.2,356,0.5700000000000001,0.24,0.1368,0.3377777777777778
140,Sys_DiT_noref_3,2.85,3.1,356,0.5700000000000001,0.62,0.35340000000000005,0.5939495798319329
141,User_DiT_1,4.17,3.0,356,0.834,0.6,0.5004,0.697907949790795
141,User_DiT_2,4.17,3.0,356,0.834,0.6,0.5004,0.697907949790795
141,User_DiT_3,4.17,2.0,356,0.834,0.4,0.3336,0.5406807131280389
141,Sys_DiT_noref_1,4.12,2.35,356,0.8240000000000001,0.47000000000000003,0.38728000000000007,0.5985780525502319
141,Sys_DiT_noref_2,4.12,3.85,356,0.8240000000000001,0.77,0.63448,0.7960853199498118
141,Sys_DiT_noref_3,3.12,1.85,356,0.624,0.37,0.23088,0.46454728370221327
142,User_DiT_1,5.0,3.0,356,1.0,0.6,0.6,0.7499999999999999
142,User_DiT_2,5.0,2.0,356,1.0,0.4,0.4,0.5714285714285715
142,User_DiT_3,5.0,2.0,356,1.0,0.4,0.4,0.5714285714285715
142,Sys_DiT_noref_1,3.85,2.15,356,0.77,0.43,0.3311,0.5518333333333334
142,Sys_DiT_noref_2,3.85,2.15,356,0.77,0.43,0.3311,0.5518333333333334
142,Sys_DiT_noref_3,3.85,2.15,356,0.77,0.43,0.3311,0.5518333333333334
143,User_DiT_1,4.17,2.0,356,0.834,0.4,0.3336,0.5406807131280389
143,User_DiT_2,5.0,2.0,356,1.0,0.4,0.4,0.5714285714285715
143,User_DiT_3,5.0,4.0,356,1.0,0.8,0.8,0.888888888888889
143,Sys_DiT_noref_1,4.82,4.65,356,0.9640000000000001,0.93,0.8965200000000001,0.9466948257655755
143,Sys_DiT_noref_2,4.62,3.85,356,0.924,0.77,0.71148,0.8400000000000001
143,Sys_DiT_noref_3,4.62,3.85,356,0.924,0.77,0.71148,0.8400000000000001
144,User_DiT_1,5.0,2.0,356,1.0,0.4,0.4,0.5714285714285715
144,User_DiT_2,5.0,2.0,356,1.0,0.4,0.4,0.5714285714285715
144,User_DiT_3,5.0,2.0,356,1.0,0.4,0.4,0.5714285714285715
144,Sys_DiT_noref_1,4.35,2.85,356,0.8699999999999999,0.5700000000000001,0.4959,0.6887500000000001
144,Sys_DiT_noref_2,4.82,4.65,356,0.9640000000000001,0.93,0.8965200000000001,0.9466948257655755
144,Sys_DiT_noref_3,4.12,2.85,356,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
145,User_DiT_1,3.57,5.0,365,0.714,1.0,0.714,0.8331388564760793
145,User_DiT_2,3.57,5.0,365,0.714,1.0,0.714,0.8331388564760793
145,User_DiT_3,3.57,5.0,365,0.714,1.0,0.714,0.8331388564760793
145,Sys_DiT_noref_1,4.12,2.85,365,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
145,Sys_DiT_noref_2,4.12,2.85,365,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
145,Sys_DiT_noref_3,4.68,3.72,365,0.9359999999999999,0.744,0.696384,0.8290285714285714
146,User_DiT_1,5.0,4.0,365,1.0,0.8,0.8,0.888888888888889
146,User_DiT_2,5.0,2.0,365,1.0,0.4,0.4,0.5714285714285715
146,User_DiT_3,5.0,2.0,365,1.0,0.4,0.4,0.5714285714285715
146,Sys_DiT_noref_1,4.85,4.72,365,0.97,0.944,0.9156799999999999,0.9568234064785789
146,Sys_DiT_noref_2,4.65,4.12,365,0.93,0.8240000000000001,0.7663200000000001,0.8737970353477766
146,Sys_DiT_noref_3,4.65,4.1,365,0.93,0.82,0.7626,0.8715428571428571
147,User_DiT_1,4.29,2.0,365,0.858,0.4,0.3432,0.5456279809220985
147,User_DiT_2,4.29,3.0,365,0.858,0.6,0.5147999999999999,0.7061728395061727
147,User_DiT_3,4.17,2.0,365,0.834,0.4,0.3336,0.5406807131280389
147,Sys_DiT_noref_1,4.85,3.75,365,0.97,0.75,0.7275,0.8459302325581396
147,Sys_DiT_noref_2,4.12,2.85,365,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
147,Sys_DiT_noref_3,3.42,1.85,365,0.6839999999999999,0.37,0.25307999999999997,0.4802277039848198
148,User_DiT_1,3.33,4.0,365,0.666,0.8,0.5328,0.7268758526603001
148,User_DiT_2,3.33,4.0,365,0.666,0.8,0.5328,0.7268758526603001
148,User_DiT_3,3.75,3.0,365,0.75,0.6,0.44999999999999996,0.6666666666666665
148,Sys_DiT_noref_1,4.85,4.2,365,0.97,0.8400000000000001,0.8148000000000001,0.9003314917127072
148,Sys_DiT_noref_2,3.85,2.65,365,0.77,0.53,0.4081,0.6278461538461538
148,Sys_DiT_noref_3,4.12,2.85,365,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
149,User_DiT_1,5.0,4.0,365,1.0,0.8,0.8,0.888888888888889
149,User_DiT_2,5.0,3.0,365,1.0,0.6,0.6,0.7499999999999999
149,User_DiT_3,5.0,4.0,365,1.0,0.8,0.8,0.888888888888889
149,Sys_DiT_noref_1,4.85,4.2,365,0.97,0.8400000000000001,0.8148000000000001,0.9003314917127072
149,Sys_DiT_noref_2,4.85,4.92,365,0.97,0.984,0.95448,0.976949846468782
149,Sys_DiT_noref_3,4.85,4.72,365,0.97,0.944,0.9156799999999999,0.9568234064785789
150,User_DiT_1,5.0,3.0,370,1.0,0.6,0.6,0.7499999999999999
150,User_DiT_2,5.0,2.0,370,1.0,0.4,0.4,0.5714285714285715
150,User_DiT_3,5.0,2.0,370,1.0,0.4,0.4,0.5714285714285715
150,Sys_DiT_noref_1,4.65,3.85,370,0.93,0.77,0.7161000000000001,0.8424705882352941
150,Sys_DiT_noref_2,4.12,2.85,370,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
150,Sys_DiT_noref_3,4.65,2.75,370,0.93,0.55,0.5115000000000001,0.6912162162162163
151,User_DiT_1,5.0,4.0,370,1.0,0.8,0.8,0.888888888888889
151,User_DiT_2,5.0,4.0,370,1.0,0.8,0.8,0.888888888888889
151,User_DiT_3,5.0,2.0,370,1.0,0.4,0.4,0.5714285714285715
151,Sys_DiT_noref_1,4.85,4.92,370,0.97,0.984,0.95448,0.976949846468782
151,Sys_DiT_noref_2,4.85,3.65,370,0.97,0.73,0.7081,0.8330588235294117
151,Sys_DiT_noref_3,4.85,3.2,370,0.97,0.64,0.6208,0.7711801242236026
152,User_DiT_1,4.17,2.0,370,0.834,0.4,0.3336,0.5406807131280389
152,User_DiT_2,4.17,2.0,370,0.834,0.4,0.3336,0.5406807131280389
152,User_DiT_3,5.0,2.0,370,1.0,0.4,0.4,0.5714285714285715
152,Sys_DiT_noref_1,4.63,2.85,370,0.9259999999999999,0.5700000000000001,0.5278200000000001,0.7056417112299466
152,Sys_DiT_noref_2,3.85,2.15,370,0.77,0.43,0.3311,0.5518333333333334
152,Sys_DiT_noref_3,4.35,2.85,370,0.8699999999999999,0.5700000000000001,0.4959,0.6887500000000001
153,User_DiT_1,5.0,5.0,370,1.0,1.0,1.0,1.0
153,User_DiT_2,5.0,5.0,370,1.0,1.0,1.0,1.0
153,User_DiT_3,5.0,5.0,370,1.0,1.0,1.0,1.0
153,Sys_DiT_noref_1,4.92,4.98,370,0.984,0.9960000000000001,0.980064,0.9899636363636364
153,Sys_DiT_noref_2,4.92,4.98,370,0.984,0.9960000000000001,0.980064,0.9899636363636364
153,Sys_DiT_noref_3,4.62,3.85,370,0.924,0.77,0.71148,0.8400000000000001
154,User_DiT_1,5.0,2.0,370,1.0,0.4,0.4,0.5714285714285715
154,User_DiT_2,5.0,2.0,370,1.0,0.4,0.4,0.5714285714285715
154,User_DiT_3,5.0,2.0,370,1.0,0.4,0.4,0.5714285714285715
154,Sys_DiT_noref_1,1.85,1.2,370,0.37,0.24,0.08879999999999999,0.2911475409836065
154,Sys_DiT_noref_2,2.15,1.85,370,0.43,0.37,0.1591,0.39774999999999994
154,Sys_DiT_noref_3,1.85,1.42,370,0.37,0.284,0.10507999999999999,0.3213455657492355
155,User_DiT_1,1.67,3.0,389,0.33399999999999996,0.6,0.20039999999999997,0.42912205567451817
155,User_DiT_2,2.78,2.0,389,0.5559999999999999,0.4,0.2224,0.46527196652719666
155,User_DiT_3,1.67,2.0,389,0.33399999999999996,0.4,0.1336,0.3640326975476839
155,Sys_DiT_noref_1,1.42,1.85,389,0.284,0.37,0.10507999999999999,0.3213455657492355
155,Sys_DiT_noref_2,1.25,3.65,389,0.25,0.73,0.1825,0.37244897959183676
155,Sys_DiT_noref_3,1.25,1.85,389,0.25,0.37,0.0925,0.29838709677419356
156,User_DiT_1,2.78,3.0,389,0.5559999999999999,0.6,0.33359999999999995,0.5771626297577854
156,User_DiT_2,1.67,3.0,389,0.33399999999999996,0.6,0.20039999999999997,0.42912205567451817
156,User_DiT_3,1.67,3.0,389,0.33399999999999996,0.6,0.20039999999999997,0.42912205567451817
156,Sys_DiT_noref_1,1.15,1.85,389,0.22999999999999998,0.37,0.0851,0.2836666666666667
156,Sys_DiT_noref_2,1.85,1.6,389,0.37,0.32,0.1184,0.34318840579710147
156,Sys_DiT_noref_3,1.25,2.85,389,0.25,0.5700000000000001,0.14250000000000002,0.34756097560975613
157,User_DiT_1,1.67,2.0,389,0.33399999999999996,0.4,0.1336,0.3640326975476839
157,User_DiT_2,1.67,4.0,389,0.33399999999999996,0.8,0.2672,0.47125220458553796
157,User_DiT_3,1.67,2.0,389,0.33399999999999996,0.4,0.1336,0.3640326975476839
157,Sys_DiT_noref_1,1.25,2.85,389,0.25,0.5700000000000001,0.14250000000000002,0.34756097560975613
157,Sys_DiT_noref_2,0.12,0.85,389,0.024,0.16999999999999998,0.004079999999999999,0.04206185567010309
157,Sys_DiT_noref_3,0.0,1.85,389,0.0,0.37,0.0,0.0
158,User_DiT_1,1.11,2.0,389,0.22200000000000003,0.4,0.08880000000000002,0.28553054662379423
158,User_DiT_2,1.11,3.0,389,0.22200000000000003,0.6,0.1332,0.32408759124087594
158,User_DiT_3,1.67,3.0,389,0.33399999999999996,0.6,0.20039999999999997,0.42912205567451817
158,Sys_DiT_noref_1,1.25,2.85,389,0.25,0.5700000000000001,0.14250000000000002,0.34756097560975613
158,Sys_DiT_noref_2,1.25,2.85,389,0.25,0.5700000000000001,0.14250000000000002,0.34756097560975613
158,Sys_DiT_noref_3,1.25,0.85,389,0.25,0.16999999999999998,0.042499999999999996,0.20238095238095238
159,User_DiT_1,2.78,1.0,389,0.5559999999999999,0.2,0.1112,0.29417989417989415
159,User_DiT_2,1.67,2.0,389,0.33399999999999996,0.4,0.1336,0.3640326975476839
159,User_DiT_3,2.22,3.0,389,0.44400000000000006,0.6,0.2664,0.5103448275862069
159,Sys_DiT_noref_1,1.42,2.85,389,0.284,0.5700000000000001,0.16188,0.3791100702576112
159,Sys_DiT_noref_2,1.85,2.15,389,0.37,0.43,0.1591,0.39774999999999994
159,Sys_DiT_noref_3,1.25,1.85,389,0.25,0.37,0.0925,0.29838709677419356
160,User_DiT_1,5.0,5.0,392,1.0,1.0,1.0,1.0
160,User_DiT_2,5.0,5.0,392,1.0,1.0,1.0,1.0
160,User_DiT_3,5.0,4.0,392,1.0,0.8,0.8,0.888888888888889
160,Sys_DiT_noref_1,4.85,3.65,392,0.97,0.73,0.7081,0.8330588235294117
160,Sys_DiT_noref_2,4.85,4.92,392,0.97,0.984,0.95448,0.976949846468782
160,Sys_DiT_noref_3,4.85,4.92,392,0.97,0.984,0.95448,0.976949846468782
161,User_DiT_1,5.0,3.0,392,1.0,0.6,0.6,0.7499999999999999
161,User_DiT_2,5.0,4.0,392,1.0,0.8,0.8,0.888888888888889
161,User_DiT_3,5.0,4.0,392,1.0,0.8,0.8,0.888888888888889
161,Sys_DiT_noref_1,4.82,3.65,392,0.9640000000000001,0.73,0.70372,0.8308382526564345
161,Sys_DiT_noref_2,4.85,3.72,392,0.97,0.744,0.72168,0.842100350058343
161,Sys_DiT_noref_3,4.85,3.2,392,0.97,0.64,0.6208,0.7711801242236026
162,User_DiT_1,3.57,4.0,392,0.714,0.8,0.5712,0.7545574636723911
162,User_DiT_2,3.57,2.0,392,0.714,0.4,0.2856,0.5127468581687613
162,User_DiT_3,4.29,3.0,392,0.858,0.6,0.5147999999999999,0.7061728395061727
162,Sys_DiT_noref_1,1.85,3.2,392,0.37,0.64,0.2368,0.46891089108910894
162,Sys_DiT_noref_2,1.85,3.62,392,0.37,0.724,0.26788,0.48972577696526515
162,Sys_DiT_noref_3,2.15,3.85,392,0.43,0.77,0.3311,0.5518333333333334
163,User_DiT_1,4.29,3.0,392,0.858,0.6,0.5147999999999999,0.7061728395061727
163,User_DiT_2,4.29,4.0,392,0.858,0.8,0.6864,0.8279855247285887
163,User_DiT_3,4.29,4.0,392,0.858,0.8,0.6864,0.8279855247285887
163,Sys_DiT_noref_1,4.15,3.85,392,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
163,Sys_DiT_noref_2,4.15,3.85,392,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
163,Sys_DiT_noref_3,3.42,2.15,392,0.6839999999999999,0.43,0.29412,0.5280430879712747
164,User_DiT_1,5.0,4.0,392,1.0,0.8,0.8,0.888888888888889
164,User_DiT_2,5.0,3.0,392,1.0,0.6,0.6,0.7499999999999999
164,User_DiT_3,5.0,3.0,392,1.0,0.6,0.6,0.7499999999999999
164,Sys_DiT_noref_1,4.72,3.85,392,0.944,0.77,0.72688,0.8481680280046674
164,Sys_DiT_noref_2,4.85,3.62,392,0.97,0.724,0.7022799999999999,0.8291381345926799
164,Sys_DiT_noref_3,4.85,2.72,392,0.97,0.544,0.52768,0.6970673712021137
165,User_DiT_1,5.0,2.0,394,1.0,0.4,0.4,0.5714285714285715
165,User_DiT_2,5.0,2.0,394,1.0,0.4,0.4,0.5714285714285715
165,User_DiT_3,5.0,2.0,394,1.0,0.4,0.4,0.5714285714285715
165,Sys_DiT_noref_1,2.15,1.82,394,0.43,0.364,0.15652,0.39425692695214104
165,Sys_DiT_noref_2,1.25,2.85,394,0.25,0.5700000000000001,0.14250000000000002,0.34756097560975613
165,Sys_DiT_noref_3,3.45,1.82,394,0.6900000000000001,0.364,0.25116,0.47658444022770396
166,User_DiT_1,5.0,4.0,394,1.0,0.8,0.8,0.888888888888889
166,User_DiT_2,5.0,3.0,394,1.0,0.6,0.6,0.7499999999999999
166,User_DiT_3,5.0,4.0,394,1.0,0.8,0.8,0.888888888888889
166,Sys_DiT_noref_1,4.65,3.85,394,0.93,0.77,0.7161000000000001,0.8424705882352941
166,Sys_DiT_noref_2,4.85,4.2,394,0.97,0.8400000000000001,0.8148000000000001,0.9003314917127072
166,Sys_DiT_noref_3,4.65,4.12,394,0.93,0.8240000000000001,0.7663200000000001,0.8737970353477766
167,User_DiT_1,5.0,4.0,394,1.0,0.8,0.8,0.888888888888889
167,User_DiT_2,5.0,4.0,394,1.0,0.8,0.8,0.888888888888889
167,User_DiT_3,4.0,3.0,394,0.8,0.6,0.48,0.6857142857142857
167,Sys_DiT_noref_1,3.85,2.65,394,0.77,0.53,0.4081,0.6278461538461538
167,Sys_DiT_noref_2,3.85,2.15,394,0.77,0.43,0.3311,0.5518333333333334
167,Sys_DiT_noref_3,2.85,1.42,394,0.5700000000000001,0.284,0.16188,0.3791100702576112
168,User_DiT_1,5.0,3.0,394,1.0,0.6,0.6,0.7499999999999999
168,User_DiT_2,5.0,3.0,394,1.0,0.6,0.6,0.7499999999999999
168,User_DiT_3,5.0,3.0,394,1.0,0.6,0.6,0.7499999999999999
168,Sys_DiT_noref_1,4.72,2.85,394,0.944,0.5700000000000001,0.53808,0.7108058124174372
168,Sys_DiT_noref_2,5.0,4.8,394,1.0,0.96,0.96,0.9795918367346939
168,Sys_DiT_noref_3,4.72,2.15,394,0.944,0.43,0.40591999999999995,0.5908588064046579
169,User_DiT_1,3.75,1.0,394,0.75,0.2,0.15000000000000002,0.31578947368421056
169,User_DiT_2,5.0,1.0,394,1.0,0.2,0.2,0.33333333333333337
169,User_DiT_3,3.0,1.0,394,0.6,0.2,0.12,0.3
169,Sys_DiT_noref_1,1.85,0.92,394,0.37,0.184,0.06808,0.24577617328519855
169,Sys_DiT_noref_2,2.15,1.2,394,0.43,0.24,0.1032,0.30805970149253736
169,Sys_DiT_noref_3,1.25,0.85,394,0.25,0.16999999999999998,0.042499999999999996,0.20238095238095238
170,User_DiT_1,5.0,4.0,396,1.0,0.8,0.8,0.888888888888889
170,User_DiT_2,5.0,4.0,396,1.0,0.8,0.8,0.888888888888889
170,User_DiT_3,5.0,5.0,396,1.0,1.0,1.0,1.0
170,Sys_DiT_noref_1,4.98,4.95,396,0.9960000000000001,0.99,0.9860400000000001,0.9929909365558913
170,Sys_DiT_noref_2,4.65,2.8,396,0.93,0.5599999999999999,0.5207999999999999,0.6990604026845637
170,Sys_DiT_noref_3,4.72,3.85,396,0.944,0.77,0.72688,0.8481680280046674
171,User_DiT_1,5.0,4.0,396,1.0,0.8,0.8,0.888888888888889
171,User_DiT_2,5.0,4.0,396,1.0,0.8,0.8,0.888888888888889
171,User_DiT_3,5.0,5.0,396,1.0,1.0,1.0,1.0
171,Sys_DiT_noref_1,4.85,3.92,396,0.97,0.784,0.76048,0.8671379703534778
171,Sys_DiT_noref_2,4.85,4.12,396,0.97,0.8240000000000001,0.79928,0.8910590858416945
171,Sys_DiT_noref_3,4.82,3.65,396,0.9640000000000001,0.73,0.70372,0.8308382526564345
172,User_DiT_1,4.29,4.0,396,0.858,0.8,0.6864,0.8279855247285887
172,User_DiT_2,5.0,4.0,396,1.0,0.8,0.8,0.888888888888889
172,User_DiT_3,5.0,4.0,396,1.0,0.8,0.8,0.888888888888889
172,Sys_DiT_noref_1,4.85,4.2,396,0.97,0.8400000000000001,0.8148000000000001,0.9003314917127072
172,Sys_DiT_noref_2,4.85,3.65,396,0.97,0.73,0.7081,0.8330588235294117
172,Sys_DiT_noref_3,4.85,4.2,396,0.97,0.8400000000000001,0.8148000000000001,0.9003314917127072
173,User_DiT_1,5.0,4.0,396,1.0,0.8,0.8,0.888888888888889
173,User_DiT_2,5.0,4.0,396,1.0,0.8,0.8,0.888888888888889
173,User_DiT_3,5.0,5.0,396,1.0,1.0,1.0,1.0
173,Sys_DiT_noref_1,4.82,4.65,396,0.9640000000000001,0.93,0.8965200000000001,0.9466948257655755
173,Sys_DiT_noref_2,4.72,3.85,396,0.944,0.77,0.72688,0.8481680280046674
173,Sys_DiT_noref_3,4.82,4.15,396,0.9640000000000001,0.8300000000000001,0.8001200000000002,0.891995540691193
174,User_DiT_1,5.0,4.0,396,1.0,0.8,0.8,0.888888888888889
174,User_DiT_2,5.0,4.0,396,1.0,0.8,0.8,0.888888888888889
174,User_DiT_3,5.0,3.0,396,1.0,0.6,0.6,0.7499999999999999
174,Sys_DiT_noref_1,4.72,3.85,396,0.944,0.77,0.72688,0.8481680280046674
174,Sys_DiT_noref_2,4.12,2.85,396,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
174,Sys_DiT_noref_3,4.85,4.6,396,0.97,0.9199999999999999,0.8923999999999999,0.9443386243386243
175,User_DiT_1,5.0,1.0,400,1.0,0.2,0.2,0.33333333333333337
175,User_DiT_2,5.0,1.0,400,1.0,0.2,0.2,0.33333333333333337
175,User_DiT_3,5.0,1.0,400,1.0,0.2,0.2,0.33333333333333337
175,Sys_DiT_noref_1,4.85,1.92,400,0.97,0.384,0.37248,0.5501920236336779
175,Sys_DiT_noref_2,4.85,2.95,400,0.97,0.5900000000000001,0.5723,0.7337179487179487
175,Sys_DiT_noref_3,4.85,1.2,400,0.97,0.24,0.23279999999999998,0.384793388429752
176,User_DiT_1,5.0,1.0,400,1.0,0.2,0.2,0.33333333333333337
176,User_DiT_2,5.0,2.0,400,1.0,0.4,0.4,0.5714285714285715
176,User_DiT_3,5.0,1.0,400,1.0,0.2,0.2,0.33333333333333337
176,Sys_DiT_noref_1,4.85,1.25,400,0.97,0.25,0.2425,0.3975409836065574
176,Sys_DiT_noref_2,4.85,2.1,400,0.97,0.42000000000000004,0.40740000000000004,0.5861870503597122
176,Sys_DiT_noref_3,4.85,1.15,400,0.97,0.22999999999999998,0.22309999999999997,0.3718333333333333
177,User_DiT_1,4.44,2.0,400,0.8880000000000001,0.4,0.35520000000000007,0.5515527950310559
177,User_DiT_2,5.0,1.0,400,1.0,0.2,0.2,0.33333333333333337
177,User_DiT_3,5.0,2.0,400,1.0,0.4,0.4,0.5714285714285715
177,Sys_DiT_noref_1,4.12,1.85,400,0.8240000000000001,0.37,0.30488000000000004,0.5106867671691793
177,Sys_DiT_noref_2,4.12,1.85,400,0.8240000000000001,0.37,0.30488000000000004,0.5106867671691793
177,Sys_DiT_noref_3,3.82,1.47,400,0.764,0.294,0.22461599999999998,0.4246049149338374
178,User_DiT_1,5.0,4.0,400,1.0,0.8,0.8,0.888888888888889
178,User_DiT_2,0.0,4.0,400,0.0,0.8,0.0,0.0
178,User_DiT_3,5.0,3.0,400,1.0,0.6,0.6,0.7499999999999999
178,Sys_DiT_noref_1,4.65,3.85,400,0.93,0.77,0.7161000000000001,0.8424705882352941
178,Sys_DiT_noref_2,4.85,3.2,400,0.97,0.64,0.6208,0.7711801242236026
178,Sys_DiT_noref_3,4.85,3.2,400,0.97,0.64,0.6208,0.7711801242236026
179,User_DiT_1,5.0,2.0,400,1.0,0.4,0.4,0.5714285714285715
179,User_DiT_2,5.0,1.0,400,1.0,0.2,0.2,0.33333333333333337
179,User_DiT_3,3.89,1.0,400,0.778,0.2,0.15560000000000002,0.31820040899795504
179,Sys_DiT_noref_1,2.85,1.2,400,0.5700000000000001,0.24,0.1368,0.3377777777777778
179,Sys_DiT_noref_2,4.85,1.25,400,0.97,0.25,0.2425,0.3975409836065574
179,Sys_DiT_noref_3,4.92,1.15,400,0.984,0.22999999999999998,0.22631999999999997,0.37285008237232287
180,User_DiT_1,0.0,3.0,405,0.0,0.6,0.0,0.0
180,User_DiT_2,3.89,4.0,405,0.778,0.8,0.6224000000000001,0.7888466413181242
180,User_DiT_3,4.44,3.0,405,0.8880000000000001,0.6,0.5328,0.7161290322580646
180,Sys_DiT_noref_1,4.92,3.85,405,0.984,0.77,0.75768,0.863945267958951
180,Sys_DiT_noref_2,4.92,3.85,405,0.984,0.77,0.75768,0.863945267958951
180,Sys_DiT_noref_3,4.12,2.35,405,0.8240000000000001,0.47000000000000003,0.38728000000000007,0.5985780525502319
181,User_DiT_1,4.44,4.0,405,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
181,User_DiT_2,4.44,4.0,405,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
181,User_DiT_3,4.44,4.0,405,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
181,Sys_DiT_noref_1,4.65,3.85,405,0.93,0.77,0.7161000000000001,0.8424705882352941
181,Sys_DiT_noref_2,4.65,3.85,405,0.93,0.77,0.7161000000000001,0.8424705882352941
181,Sys_DiT_noref_3,4.85,3.65,405,0.97,0.73,0.7081,0.8330588235294117
182,User_DiT_1,5.0,2.0,405,1.0,0.4,0.4,0.5714285714285715
182,User_DiT_2,5.0,4.0,405,1.0,0.8,0.8,0.888888888888889
182,User_DiT_3,3.57,4.0,405,0.714,0.8,0.5712,0.7545574636723911
182,Sys_DiT_noref_1,4.12,2.85,405,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
182,Sys_DiT_noref_2,2.85,1.42,405,0.5700000000000001,0.284,0.16188,0.3791100702576112
182,Sys_DiT_noref_3,3.85,2.15,405,0.77,0.43,0.3311,0.5518333333333334
183,User_DiT_1,2.78,2.0,405,0.5559999999999999,0.4,0.2224,0.46527196652719666
183,User_DiT_2,1.11,1.0,405,0.22200000000000003,0.2,0.04440000000000001,0.2104265402843602
183,User_DiT_3,1.11,2.0,405,0.22200000000000003,0.4,0.08880000000000002,0.28553054662379423
183,Sys_DiT_noref_1,2.85,1.42,405,0.5700000000000001,0.284,0.16188,0.3791100702576112
183,Sys_DiT_noref_2,2.85,1.92,405,0.5700000000000001,0.384,0.21888000000000002,0.4588679245283019
183,Sys_DiT_noref_3,1.85,1.2,405,0.37,0.24,0.08879999999999999,0.2911475409836065
184,User_DiT_1,4.44,2.0,405,0.8880000000000001,0.4,0.35520000000000007,0.5515527950310559
184,User_DiT_2,4.44,2.0,405,0.8880000000000001,0.4,0.35520000000000007,0.5515527950310559
184,User_DiT_3,3.33,2.0,405,0.666,0.4,0.2664,0.499812382739212
184,Sys_DiT_noref_1,3.15,1.2,405,0.63,0.24,0.1512,0.34758620689655173
184,Sys_DiT_noref_2,3.85,1.2,405,0.77,0.24,0.1848,0.36594059405940593
184,Sys_DiT_noref_3,2.85,1.2,405,0.5700000000000001,0.24,0.1368,0.3377777777777778
185,User_DiT_1,5.0,3.0,406,1.0,0.6,0.6,0.7499999999999999
185,User_DiT_2,5.0,4.0,406,1.0,0.8,0.8,0.888888888888889
185,User_DiT_3,5.0,4.0,406,1.0,0.8,0.8,0.888888888888889
185,Sys_DiT_noref_1,4.15,4.92,406,0.8300000000000001,0.984,0.8167200000000001,0.9004630650496142
