run,img_id,sys_alignment,sys_authenticity,cl_alignment,cl_authenticity,cl_total
Human_anno_1_vs_Sys,376,0.58,2.5,4.17,2.0,8.34
Human_anno_1_vs_Sys,377,4.38,2.8,4.38,3.0,13.14
Human_anno_1_vs_Sys,378,5.0,3.2,5.0,3.0,15.0
Human_anno_1_vs_Sys,379,3.33,2.8,3.33,3.0,9.99
Human_anno_1_vs_Sys,380,4.38,3.5,4.38,4.0,17.52
Human_anno_1_vs_Sys,381,4.38,2.8,5.0,3.0,15.0
Human_anno_1_vs_Sys,382,1.67,4.2,1.67,4.0,6.68
Human_anno_1_vs_Sys,383,3.75,1.5,3.75,2.0,7.5
Human_anno_1_vs_Sys,384,4.29,4.2,4.29,4.0,17.16
Human_anno_1_vs_Sys,385,3.75,3.5,3.75,4.0,15.0
Human_anno_1_vs_Sys,386,3.75,4.2,3.75,4.0,15.0
Human_anno_1_vs_Sys,387,2.25,3.8,3.12,4.0,12.48
Human_anno_1_vs_Sys,388,2.81,2.8,3.12,3.0,9.36
Human_anno_1_vs_Sys,389,2.38,4.2,4.38,4.0,17.52
Human_anno_1_vs_Sys,390,4.25,2.5,3.75,2.0,7.5
Human_anno_1_vs_Sys,391,4.29,2.5,4.29,2.0,8.58
Human_anno_1_vs_Sys,392,3.62,1.8,2.5,2.0,5.0
Human_anno_1_vs_Sys,393,4.44,4.2,4.44,4.0,17.76
Human_anno_1_vs_Sys,394,1.28,3.2,2.5,3.0,7.5
Human_anno_1_vs_Sys,395,3.33,4.2,3.33,4.0,13.32
Human_anno_1_vs_Sys,396,3.75,4.2,3.75,4.0,15.0
Human_anno_1_vs_Sys,397,4.44,3.5,4.44,4.0,17.76
Human_anno_1_vs_Sys,398,3.75,2.8,3.12,3.0,9.36
Human_anno_1_vs_Sys,399,3.36,3.2,3.57,3.0,10.71
Human_anno_1_vs_Sys,400,3.25,3.8,3.12,4.0,12.48
Human_anno_1_vs_Sys,401,4.0,3.2,4.0,3.0,12.0
Human_anno_1_vs_Sys,402,3.0,4.2,3.75,3.0,11.25
Human_anno_1_vs_Sys,403,2.9,3.2,3.0,3.0,9.0
Human_anno_1_vs_Sys,404,0.94,4.2,2.5,4.0,10.0
Human_anno_1_vs_Sys,405,3.75,3.2,3.75,3.0,11.25
Human_anno_1_vs_Sys,406,3.79,3.5,2.86,4.0,11.44
Human_anno_1_vs_Sys,407,3.33,2.0,3.33,2.0,6.66
Human_anno_1_vs_Sys,408,4.44,3.2,4.44,3.0,13.32
Human_anno_1_vs_Sys,409,3.89,2.5,2.86,2.0,5.72
Human_anno_1_vs_Sys,410,3.12,3.5,3.12,4.0,12.48
Human_anno_1_vs_Sys,411,3.31,5.0,4.38,4.0,17.52
Human_anno_1_vs_Sys,412,3.12,2.8,3.12,3.0,9.36
Human_anno_1_vs_Sys,413,2.03,3.5,1.88,4.0,7.52
Human_anno_1_vs_Sys,414,3.12,4.2,3.12,4.0,12.48
Human_anno_1_vs_Sys,415,4.29,2.5,4.29,2.0,8.58
Human_anno_1_vs_Sys,416,1.67,3.8,2.78,4.0,11.12
Human_anno_1_vs_Sys,417,2.14,2.8,2.14,3.0,6.42
Human_anno_1_vs_Sys,418,3.33,4.2,3.33,4.0,13.32
Human_anno_1_vs_Sys,419,3.75,3.5,3.75,4.0,15.0
Human_anno_1_vs_Sys,420,3.12,4.2,3.12,4.0,12.48
Human_anno_1_vs_Sys,421,2.86,3.5,2.86,4.0,11.44
Human_anno_1_vs_Sys,422,2.86,3.0,2.86,3.0,8.58
Human_anno_1_vs_Sys,423,2.94,4.2,3.89,4.0,15.56
Human_anno_1_vs_Sys,424,2.5,3.8,2.5,4.0,10.0
Human_anno_1_vs_Sys,425,1.31,2.8,1.88,3.0,5.64
Human_anno_1_vs_Sys,426,2.86,2.5,2.86,2.0,5.72
Human_anno_1_vs_Sys,427,4.29,3.2,4.29,3.0,12.87
Human_anno_1_vs_Sys,428,4.44,2.5,4.44,2.0,8.88
Human_anno_1_vs_Sys,429,3.94,4.2,3.75,4.0,15.0
Human_anno_1_vs_Sys,430,3.75,2.0,3.75,2.0,7.5
Human_anno_1_vs_Sys,431,1.22,2.5,2.22,4.0,8.88
Human_anno_1_vs_Sys,432,3.75,3.5,3.75,4.0,15.0
Human_anno_1_vs_Sys,433,4.44,3.8,4.44,4.0,17.76
Human_anno_1_vs_Sys,434,2.5,3.2,3.75,4.0,15.0
Human_anno_1_vs_Sys,435,5.0,4.2,5.0,4.0,20.0
Human_anno_1_vs_Sys,436,4.44,4.8,4.44,5.0,22.2
Human_anno_1_vs_Sys,437,4.69,2.1,4.38,2.0,8.76
Human_anno_1_vs_Sys,438,3.57,4.2,3.57,4.0,14.28
Human_anno_1_vs_Sys,439,2.5,2.5,3.5,2.0,7.0
Human_anno_1_vs_Sys,440,3.67,3.5,3.89,4.0,15.56
Human_anno_1_vs_Sys,441,4.5,3.8,4.5,4.0,18.0
Human_anno_1_vs_Sys,442,2.78,3.2,2.78,3.0,8.34
Human_anno_1_vs_Sys,443,2.62,4.2,3.75,4.0,15.0
Human_anno_1_vs_Sys,444,2.86,3.2,2.86,3.0,8.58
Human_anno_1_vs_Sys,445,2.5,3.2,2.5,3.0,7.5
Human_anno_1_vs_Sys,446,2.5,4.2,2.5,4.0,10.0
Human_anno_1_vs_Sys,447,2.78,4.2,2.78,5.0,13.9
Human_anno_1_vs_Sys,448,4.0,4.2,4.0,4.0,16.0
Human_anno_1_vs_Sys,449,3.44,3.2,3.12,2.0,6.24
Human_anno_1_vs_Sys,450,2.5,2.8,2.5,3.0,7.5
Human_anno_1_vs_Sys,451,3.03,3.0,3.12,3.0,9.36
Human_anno_1_vs_Sys,452,4.17,4.2,4.44,4.0,17.76
Human_anno_1_vs_Sys,453,2.81,2.8,3.12,3.0,9.36
Human_anno_1_vs_Sys,454,3.75,2.5,3.75,2.0,7.5
Human_anno_1_vs_Sys,455,3.89,3.5,3.89,4.0,15.56
Human_anno_1_vs_Sys,456,4.38,3.2,4.38,3.0,13.14
Human_anno_1_vs_Sys,457,4.79,4.5,4.38,4.0,17.52
Human_anno_1_vs_Sys,458,2.14,2.5,2.14,2.0,4.28
Human_anno_1_vs_Sys,459,2.78,4.8,2.78,5.0,13.9
Human_anno_1_vs_Sys,460,2.86,3.2,2.86,3.0,8.58
Human_anno_1_vs_Sys,461,2.67,3.2,4.44,3.0,13.32
Human_anno_1_vs_Sys,462,3.12,4.5,3.12,4.0,12.48
Human_anno_1_vs_Sys,463,4.38,3.2,4.38,2.0,8.76
Human_anno_1_vs_Sys,464,2.5,4.2,2.5,4.0,10.0
Human_anno_1_vs_Sys,465,3.12,2.8,3.12,3.0,9.36
Human_anno_1_vs_Sys,466,4.91,4.2,5.0,4.0,20.0
Human_anno_1_vs_Sys,467,4.44,2.8,4.44,3.0,13.32
Human_anno_1_vs_Sys,468,2.86,2.8,2.86,3.0,8.58
Human_anno_1_vs_Sys,469,2.86,4.2,2.86,4.0,11.44
Human_anno_1_vs_Sys,470,2.69,1.5,2.5,2.0,5.0
Human_anno_1_vs_Sys,471,3.75,4.2,3.75,4.0,15.0
Human_anno_1_vs_Sys,472,4.31,3.8,4.38,4.0,17.52
Human_anno_1_vs_Sys,473,2.86,4.2,2.86,4.0,11.44
Human_anno_1_vs_Sys,474,3.88,2.8,4.38,3.0,13.14
Human_anno_1_vs_Sys,475,4.25,3.2,4.38,3.0,13.14
Human_anno_1_vs_Sys,476,3.33,3.5,3.33,4.0,13.32
Human_anno_1_vs_Sys,477,4.16,3.2,5.0,3.0,15.0
Human_anno_1_vs_Sys,478,3.34,1.5,2.14,2.0,4.28
Human_anno_1_vs_Sys,479,3.89,3.8,3.89,4.0,15.56
Human_anno_1_vs_Sys,480,3.33,4.0,3.33,4.0,13.32
Human_anno_1_vs_Sys,481,2.07,2.3,2.14,2.0,4.28
Human_anno_1_vs_Sys,482,3.89,4.2,3.89,4.0,15.56
Human_anno_1_vs_Sys,483,3.12,3.2,3.12,3.0,9.36
Human_anno_1_vs_Sys,484,3.11,4.2,4.44,4.0,17.76
Human_anno_1_vs_Sys,485,2.78,2.1,2.78,2.0,5.56
Human_anno_1_vs_Sys,486,3.69,3.5,4.38,4.0,17.52
Human_anno_1_vs_Sys,487,2.22,2.0,2.22,2.0,4.44
Human_anno_1_vs_Sys,488,4.38,2.5,4.38,0.0,0.0
Human_anno_1_vs_Sys,489,4.67,3.8,5.0,4.0,20.0
Human_anno_1_vs_Sys,490,3.89,4.2,3.89,4.0,15.56
Human_anno_1_vs_Sys,491,3.89,4.9,3.89,5.0,19.45
Human_anno_1_vs_Sys,492,3.06,4.2,3.33,4.0,13.32
Human_anno_1_vs_Sys,493,4.29,3.2,3.57,4.0,14.28
Human_anno_1_vs_Sys,494,3.14,2.5,3.57,2.0,7.14
Human_anno_1_vs_Sys,495,2.5,3.8,2.5,4.0,10.0
Human_anno_1_vs_Sys,496,1.28,3.0,1.11,2.0,2.22
Human_anno_1_vs_Sys,497,3.06,3.2,3.33,3.0,9.99
Human_anno_1_vs_Sys,498,3.56,2.5,3.75,2.0,7.5
Human_anno_1_vs_Sys,499,3.12,2.8,3.12,3.0,9.36
Human_anno_1_vs_Sys,500,3.33,4.2,3.33,4.0,13.32
Human_anno_1_vs_Sys,501,4.38,4.2,4.38,4.0,17.52
Human_anno_1_vs_Sys,502,3.33,2.5,3.33,2.0,6.66
Human_anno_1_vs_Sys,503,4.44,4.2,4.44,4.0,17.76
Human_anno_1_vs_Sys,504,1.61,4.2,1.67,4.0,6.68
Human_anno_1_vs_Sys,505,3.89,3.2,3.89,3.0,11.67
Human_anno_1_vs_Sys,506,3.56,2.5,4.44,2.0,8.88
Human_anno_1_vs_Sys,507,2.66,3.2,1.88,3.0,5.64
Human_anno_1_vs_Sys,508,5.0,3.5,5.0,4.0,20.0
Human_anno_1_vs_Sys,509,4.44,4.2,4.44,4.0,17.76
Human_anno_1_vs_Sys,510,3.89,4.0,0.0,4.0,0.0
Human_anno_1_vs_Sys,511,1.67,3.5,1.67,2.0,3.34
Human_anno_1_vs_Sys,512,3.15,2.8,3.5,3.0,10.5
Human_anno_1_vs_Sys,513,4.5,3.5,4.5,4.0,18.0
Human_anno_1_vs_Sys,514,3.33,2.0,3.33,2.0,6.66
Human_anno_1_vs_Sys,515,3.33,4.2,3.33,4.0,13.32
Human_anno_1_vs_Sys,516,1.11,4.2,1.11,4.0,4.44
Human_anno_1_vs_Sys,517,4.0,4.8,4.0,5.0,20.0
Human_anno_1_vs_Sys,518,2.06,2.1,2.22,2.0,4.44
Human_anno_1_vs_Sys,519,3.5,4.8,3.5,5.0,17.5
Human_anno_1_vs_Sys,520,3.33,5.0,3.33,4.0,13.32
Human_anno_1_vs_Sys,521,4.06,2.0,4.38,2.0,8.76
Human_anno_1_vs_Sys,522,3.33,2.5,3.89,2.0,7.78
Human_anno_1_vs_Sys,523,2.12,3.2,1.88,3.0,5.64
Human_anno_1_vs_Sys,524,2.5,4.2,2.5,4.0,10.0
Human_anno_1_vs_Sys,525,2.62,3.2,3.75,3.0,11.25
Human_anno_1_vs_Sys,526,5.0,4.2,5.0,4.0,20.0
Human_anno_1_vs_Sys,527,1.25,2.5,1.25,2.0,2.5
Human_anno_1_vs_Sys,528,3.5,4.2,3.5,4.0,14.0
Human_anno_1_vs_Sys,529,3.17,2.5,3.33,2.0,6.66
Human_anno_1_vs_Sys,530,4.12,4.2,3.12,4.0,12.48
Human_anno_1_vs_Sys,531,3.18,3.2,3.18,3.0,9.54
Human_anno_1_vs_Sys,532,3.89,3.8,3.89,4.0,15.56
Human_anno_1_vs_Sys,533,1.11,2.5,1.11,2.0,2.22
Human_anno_1_vs_Sys,534,1.88,3.2,1.88,4.0,7.52
Human_anno_1_vs_Sys,535,1.67,3.8,1.67,4.0,6.68
Human_anno_1_vs_Sys,536,0.44,4.8,1.88,4.0,7.52
Human_anno_1_vs_Sys,537,3.5,4.2,3.5,4.0,14.0
Human_anno_1_vs_Sys,538,3.5,4.2,3.5,4.0,14.0
Human_anno_1_vs_Sys,539,1.41,3.2,1.88,3.0,5.64
Human_anno_1_vs_Sys,540,4.63,3.2,3.89,3.0,11.67
Human_anno_1_vs_Sys,541,4.5,3.8,4.5,4.0,18.0
Human_anno_1_vs_Sys,542,3.33,2.5,3.33,2.0,6.66
Human_anno_1_vs_Sys,543,2.09,3.8,3.12,4.0,12.48
Human_anno_1_vs_Sys,544,4.0,3.8,4.0,4.0,16.0
Human_anno_1_vs_Sys,545,3.89,4.2,3.33,4.0,13.32
Human_anno_1_vs_Sys,546,3.72,2.8,3.12,3.0,9.36
Human_anno_1_vs_Sys,547,3.89,2.0,3.89,2.0,7.78
Human_anno_1_vs_Sys,548,3.33,4.3,3.33,4.0,13.32
Human_anno_1_vs_Sys,549,4.44,4.2,4.44,4.0,17.76
Human_anno_1_vs_Sys,550,2.56,3.8,3.12,4.0,12.48
Human_anno_1_vs_Sys,551,1.67,3.5,1.67,4.0,6.68
Human_anno_1_vs_Sys,552,4.06,4.2,3.75,4.0,15.0
Human_anno_1_vs_Sys,553,3.56,3.5,2.78,4.0,11.12
Human_anno_1_vs_Sys,554,4.44,3.0,4.44,3.0,13.32
Human_anno_1_vs_Sys,555,3.12,2.0,3.12,2.0,6.24
Human_anno_1_vs_Sys,556,3.89,2.8,3.89,3.0,11.67
Human_anno_1_vs_Sys,557,2.72,2.5,3.33,2.0,6.66
Human_anno_1_vs_Sys,558,2.5,4.2,2.5,4.0,10.0
Human_anno_1_vs_Sys,559,3.0,4.8,2.0,5.0,10.0
Human_anno_1_vs_Sys,560,0.39,3.8,2.22,4.0,8.88
Human_anno_1_vs_Sys,561,3.0,3.2,3.0,3.0,9.0
Human_anno_1_vs_Sys,562,4.5,4.2,4.5,4.0,18.0
Human_anno_1_vs_Sys,563,3.12,4.2,3.12,4.0,12.48
Human_anno_1_vs_Sys,564,0.94,2.1,1.11,3.0,3.33
Human_anno_1_vs_Sys,565,4.09,2.5,4.09,2.0,8.18
Human_anno_1_vs_Sys,566,2.5,2.5,3.12,2.0,6.24
Human_anno_1_vs_Sys,567,4.4,3.8,4.0,4.0,16.0
Human_anno_1_vs_Sys,568,3.89,2.8,3.89,2.0,7.78
Human_anno_1_vs_Sys,569,0.0,0.0,1.67,0.0,0.0
Human_anno_1_vs_Sys,570,4.44,2.5,4.44,2.0,8.88
Human_anno_1_vs_Sys,571,5.0,4.6,5.0,5.0,25.0
Human_anno_1_vs_Sys,572,0.0,0.0,3.89,4.0,15.56
Human_anno_1_vs_Sys,573,2.78,4.2,2.78,4.0,11.12
Human_anno_1_vs_Sys,574,4.44,2.5,4.44,2.0,8.88
Human_anno_1_vs_Sys,575,3.33,3.2,3.33,3.0,9.99
Human_anno_1_vs_Sys,576,3.89,2.0,3.89,2.0,7.78
Human_anno_1_vs_Sys,577,4.0,3.5,4.5,4.0,18.0
Human_anno_1_vs_Sys,578,5.0,2.0,5.0,2.0,10.0
Human_anno_1_vs_Sys,579,4.44,4.2,4.44,4.0,17.76
Human_anno_1_vs_Sys,580,2.78,4.2,2.78,4.0,11.12
Human_anno_1_vs_Sys,581,2.5,4.2,2.5,4.0,10.0
Human_anno_1_vs_Sys,582,2.81,2.5,3.12,2.0,6.24
Human_anno_1_vs_Sys,583,2.28,2.0,3.12,2.0,6.24
Human_anno_1_vs_Sys,584,1.88,4.2,1.88,4.0,7.52
Human_anno_1_vs_Sys,585,2.67,2.1,2.22,3.0,6.66
Human_anno_1_vs_Sys,586,1.25,1.5,1.25,2.0,2.5
Human_anno_1_vs_Sys,587,2.78,3.2,2.78,3.0,8.34
Human_anno_1_vs_Sys,588,1.17,3.2,3.33,4.0,13.32
Human_anno_1_vs_Sys,589,4.67,3.8,4.44,4.0,17.76
Human_anno_1_vs_Sys,590,4.15,3.2,3.33,4.0,13.32
Human_anno_1_vs_Sys,591,0.94,2.5,2.5,2.0,5.0
Human_anno_1_vs_Sys,592,4.44,2.5,4.44,2.0,8.88
Human_anno_1_vs_Sys,593,2.22,2.8,2.22,3.0,6.66
Human_anno_1_vs_Sys,594,3.85,2.0,4.0,2.0,8.0
Human_anno_1_vs_Sys,595,3.7,3.5,3.5,3.0,10.5
Human_anno_1_vs_Sys,596,3.5,4.2,3.5,2.0,7.0
Human_anno_1_vs_Sys,597,4.69,3.5,3.89,4.0,15.56
Human_anno_1_vs_Sys,598,2.5,2.8,2.5,3.0,7.5
Human_anno_1_vs_Sys,599,2.5,2.5,2.5,2.0,5.0
Human_anno_1_vs_Sys,600,3.0,2.0,3.0,2.0,6.0
Human_anno_1_vs_Sys,601,3.33,3.8,3.33,4.0,13.32
Human_anno_1_vs_Sys,602,2.78,2.5,2.78,2.0,5.56
Human_anno_1_vs_Sys,603,3.5,2.8,3.5,3.0,10.5
Human_anno_1_vs_Sys,604,3.4,3.2,3.0,4.0,12.0
Human_anno_1_vs_Sys,605,3.0,4.2,3.0,4.0,12.0
Human_anno_1_vs_Sys,606,3.0,4.8,3.0,5.0,15.0
Human_anno_1_vs_Sys,607,3.5,3.5,4.5,5.0,22.5
Human_anno_1_vs_Sys,608,2.19,2.3,2.5,2.0,5.0
Human_anno_1_vs_Sys,609,3.67,3.2,3.89,2.0,7.78
Human_anno_1_vs_Sys,610,1.75,4.2,2.5,4.0,10.0
Human_anno_1_vs_Sys,611,1.83,2.5,2.78,2.0,5.56
Human_anno_1_vs_Sys,612,2.78,4.2,2.78,4.0,11.12
Human_anno_1_vs_Sys,613,2.5,2.8,2.22,3.0,6.66
Human_anno_1_vs_Sys,614,1.2,3.2,3.5,3.0,10.5
Human_anno_1_vs_Sys,615,2.5,2.0,2.5,2.0,5.0
Human_anno_1_vs_Sys,616,4.5,3.2,4.5,3.0,13.5
Human_anno_1_vs_Sys,617,3.5,3.2,3.5,3.0,10.5
Human_anno_1_vs_Sys,618,2.0,3.2,2.0,3.0,6.0
Human_anno_1_vs_Sys,619,4.44,4.2,4.44,4.0,17.76
Human_anno_1_vs_Sys,620,3.5,3.5,3.5,4.0,14.0
Human_anno_1_vs_Sys,621,3.09,3.8,3.18,4.0,12.72
Human_anno_1_vs_Sys,622,2.13,3.8,1.67,4.0,6.68
Human_anno_1_vs_Sys,623,1.36,3.8,2.27,4.0,9.08
Human_anno_1_vs_Sys,624,2.78,3.8,2.78,2.0,5.56
Human_anno_1_vs_Sys,625,4.09,4.2,4.09,4.0,16.36
Human_anno_1_vs_Sys,626,3.22,3.2,2.78,3.0,8.34
Human_anno_1_vs_Sys,627,2.0,4.2,2.0,4.0,8.0
Human_anno_1_vs_Sys,628,4.5,4.2,4.0,4.0,16.0
Human_anno_1_vs_Sys,629,1.03,3.5,1.11,4.0,4.44
Human_anno_1_vs_Sys,630,3.0,3.0,3.0,3.0,9.0
Human_anno_1_vs_Sys,631,3.5,4.2,3.5,4.0,14.0
Human_anno_1_vs_Sys,632,2.5,3.2,4.5,3.0,13.5
Human_anno_1_vs_Sys,633,3.0,4.2,3.0,4.0,12.0
Human_anno_1_vs_Sys,634,3.0,2.8,3.0,3.0,9.0
Human_anno_1_vs_Sys,635,2.7,2.7,3.0,3.0,9.0
Human_anno_1_vs_Sys,636,3.9,3.8,4.0,3.0,12.0
Human_anno_1_vs_Sys,637,1.5,4.2,1.5,3.0,4.5
Human_anno_1_vs_Sys,638,3.33,3.2,2.78,3.0,8.34
Human_anno_1_vs_Sys,639,1.88,2.5,1.11,2.0,2.22
Human_anno_1_vs_Sys,640,1.61,3.2,1.67,4.0,6.68
Human_anno_1_vs_Sys,641,2.5,2.0,1.11,3.0,3.33
Human_anno_1_vs_Sys,642,3.0,3.2,3.0,4.0,12.0
Human_anno_1_vs_Sys,643,3.33,2.5,3.33,2.0,6.66
Human_anno_1_vs_Sys,644,3.5,2.5,3.5,2.0,7.0
Human_anno_1_vs_Sys,645,3.5,3.5,3.5,4.0,14.0
Human_anno_1_vs_Sys,646,5.0,4.6,5.0,5.0,25.0
Human_anno_1_vs_Sys,647,0.65,2.5,2.0,2.0,4.0
Human_anno_1_vs_Sys,648,2.22,3.5,2.22,2.0,4.44
Human_anno_1_vs_Sys,649,3.21,3.5,3.5,4.0,14.0
Human_anno_1_vs_Sys,650,2.91,2.5,3.18,2.0,6.36
Human_anno_1_vs_Sys,651,1.67,4.5,1.67,4.0,6.68
Human_anno_1_vs_Sys,652,2.62,2.5,2.22,2.0,4.44
Human_anno_1_vs_Sys,653,2.78,3.2,3.33,4.0,13.32
Human_anno_1_vs_Sys,654,4.0,3.8,4.0,4.0,16.0
Human_anno_1_vs_Sys,655,2.0,2.5,3.0,2.0,6.0
Human_anno_1_vs_Sys,656,1.5,2.8,1.5,3.0,4.5
Human_anno_1_vs_Sys,657,4.44,4.2,4.44,4.0,17.76
Human_anno_1_vs_Sys,658,4.5,4.7,4.5,5.0,22.5
Human_anno_1_vs_Sys,659,1.5,3.0,1.5,3.0,4.5
Human_anno_1_vs_Sys,660,3.91,2.5,4.55,2.0,9.1
Human_anno_1_vs_Sys,661,4.5,3.2,4.5,3.0,13.5
Human_anno_1_vs_Sys,662,2.68,4.2,1.67,4.0,6.68
Human_anno_1_vs_Sys,663,3.64,4.2,3.64,4.0,14.56
Human_anno_1_vs_Sys,664,3.29,4.2,3.5,4.0,14.0
Human_anno_1_vs_Sys,665,3.64,2.5,3.64,2.0,7.28
Human_anno_1_vs_Sys,666,2.78,5.0,2.78,5.0,13.9
Human_anno_1_vs_Sys,667,0.56,3.2,0.56,3.0,1.68
Human_anno_1_vs_Sys,668,4.5,4.2,4.5,4.0,18.0
Human_anno_1_vs_Sys,669,0.0,0.0,2.5,4.0,10.0
Human_anno_1_vs_Sys,670,2.22,2.5,2.22,2.0,4.44
Human_anno_1_vs_Sys,671,2.75,3.2,3.0,3.0,9.0
Human_anno_1_vs_Sys,672,3.5,2.1,3.0,2.0,6.0
Human_anno_1_vs_Sys,673,4.0,2.0,4.0,2.0,8.0
Human_anno_1_vs_Sys,674,2.22,3.2,2.22,3.0,6.66
Human_anno_1_vs_Sys,675,3.0,3.2,3.0,3.0,9.0
Human_anno_1_vs_Sys,676,4.09,2.1,3.5,2.0,7.0
Human_anno_1_vs_Sys,677,2.59,3.2,3.18,4.0,12.72
Human_anno_1_vs_Sys,678,3.5,2.5,3.5,4.0,14.0
Human_anno_1_vs_Sys,679,3.18,4.2,3.18,4.0,12.72
Human_anno_1_vs_Sys,680,3.18,4.2,3.18,4.0,12.72
Human_anno_1_vs_Sys,681,2.5,3.2,2.5,3.0,7.5
Human_anno_1_vs_Sys,682,4.9,4.2,5.0,4.0,20.0
Human_anno_1_vs_Sys,683,3.14,3.8,3.18,4.0,12.72
Human_anno_1_vs_Sys,684,2.78,2.5,2.78,4.0,11.12
Human_anno_1_vs_Sys,685,2.86,2.8,3.33,3.0,9.99
Human_anno_1_vs_Sys,686,3.64,4.2,3.64,4.0,14.56
Human_anno_1_vs_Sys,687,1.67,2.0,1.67,2.0,3.34
Human_anno_1_vs_Sys,688,2.92,3.2,2.5,3.0,7.5
Human_anno_1_vs_Sys,689,2.25,2.0,2.0,2.0,4.0
Human_anno_1_vs_Sys,690,2.5,2.0,2.5,2.0,5.0
Human_anno_1_vs_Sys,691,2.0,3.8,2.0,4.0,8.0
Human_anno_1_vs_Sys,692,2.73,2.5,2.73,2.0,5.46
Human_anno_1_vs_Sys,693,4.91,4.2,5.0,4.0,20.0
Human_anno_1_vs_Sys,694,3.89,4.2,3.89,4.0,15.56
Human_anno_1_vs_Sys,695,4.0,3.5,4.0,4.0,16.0
Human_anno_1_vs_Sys,696,4.0,4.2,4.5,5.0,22.5
Human_anno_1_vs_Sys,697,2.65,4.2,2.0,4.0,8.0
Human_anno_1_vs_Sys,698,3.22,2.8,2.78,2.0,5.56
Human_anno_1_vs_Sys,699,3.5,4.2,3.5,4.0,14.0
Human_anno_1_vs_Sys,700,3.5,2.8,3.5,3.0,10.5
Human_anno_1_vs_Sys,701,1.92,2.8,1.5,3.0,4.5
Human_anno_1_vs_Sys,702,3.18,4.2,3.18,4.0,12.72
Human_anno_1_vs_Sys,703,1.82,2.5,2.0,2.0,4.0
Human_anno_1_vs_Sys,704,0.75,2.0,0.5,2.0,1.0
Human_anno_1_vs_Sys,705,3.86,4.2,3.64,4.0,14.56
Human_anno_1_vs_Sys,706,2.52,2.5,2.0,2.0,4.0
Human_anno_1_vs_Sys,707,1.59,2.5,1.82,2.0,3.64
Human_anno_1_vs_Sys,708,2.5,3.8,2.5,4.0,10.0
Human_anno_1_vs_Sys,709,4.55,3.2,4.55,3.0,13.65
Human_anno_1_vs_Sys,710,3.18,2.5,3.18,2.0,6.36
Human_anno_1_vs_Sys,711,2.5,3.2,2.5,3.0,7.5
Human_anno_1_vs_Sys,712,1.32,2.5,1.36,4.0,5.44
Human_anno_1_vs_Sys,713,4.0,2.5,3.5,2.0,7.0
Human_anno_1_vs_Sys,714,1.5,4.2,1.5,4.0,6.0
Human_anno_1_vs_Sys,715,3.18,3.2,3.18,4.0,12.72
Human_anno_1_vs_Sys,716,2.58,3.2,2.27,4.0,9.08
Human_anno_1_vs_Sys,717,3.5,3.5,3.0,2.0,6.0
Human_anno_1_vs_Sys,718,2.27,2.8,2.5,3.0,7.5
Human_anno_1_vs_Sys,719,2.5,3.8,2.5,4.0,10.0
Human_anno_1_vs_Sys,720,4.25,4.2,4.0,4.0,16.0
Human_anno_1_vs_Sys,721,3.98,2.5,3.64,2.0,7.28
Human_anno_1_vs_Sys,722,3.0,2.8,3.0,3.0,9.0
Human_anno_1_vs_Sys,723,3.56,2.1,3.18,2.0,6.36
Human_anno_1_vs_Sys,724,3.0,3.8,3.0,4.0,12.0
Human_anno_1_vs_Sys,725,2.27,3.8,2.27,3.0,6.81
Human_anno_1_vs_Sys,726,2.37,1.5,2.5,2.0,5.0
Human_anno_1_vs_Sys,727,2.65,4.2,1.5,4.0,6.0
Human_anno_1_vs_Sys,728,1.0,2.5,0.0,2.0,0.0
Human_anno_1_vs_Sys,729,4.09,4.2,4.09,4.0,16.36
Human_anno_1_vs_Sys,730,2.0,4.2,2.0,4.0,8.0
Human_anno_1_vs_Sys,731,2.41,3.8,2.73,4.0,10.92
Human_anno_1_vs_Sys,732,2.27,3.0,2.27,3.0,6.81
Human_anno_1_vs_Sys,733,3.55,2.5,3.18,2.0,6.36
Human_anno_1_vs_Sys,734,2.3,2.8,2.5,3.0,7.5
Human_anno_1_vs_Sys,735,2.5,3.8,2.5,4.0,10.0
Human_anno_1_vs_Sys,736,2.23,2.5,2.0,2.0,4.0
Human_anno_1_vs_Sys,737,3.23,2.5,3.64,2.0,7.28
Human_anno_1_vs_Sys,738,3.64,4.85,3.64,5.0,18.2
Human_anno_1_vs_Sys,739,2.17,2.5,2.0,2.0,4.0
Human_anno_1_vs_Sys,740,1.0,4.2,1.0,4.0,4.0
Human_anno_1_vs_Sys,741,2.55,2.5,2.27,4.0,9.08
Human_anno_1_vs_Sys,742,1.3,4.2,1.5,4.0,6.0
Human_anno_1_vs_Sys,743,1.45,3.8,1.0,4.0,4.0
Human_anno_1_vs_Sys,744,3.64,4.2,3.64,4.0,14.56
Human_anno_1_vs_Sys,745,4.09,4.2,4.09,4.0,16.36
Human_anno_1_vs_Sys,746,3.35,2.5,3.0,2.0,6.0
Human_anno_1_vs_Sys,747,2.27,3.2,2.27,3.0,6.81
Human_anno_1_vs_Sys,748,2.0,3.5,2.0,2.0,4.0
Human_anno_1_vs_Sys,749,3.0,3.2,3.0,4.0,12.0
Human_anno_1_vs_Sys,750,2.88,3.2,3.0,3.0,9.0
Human_anno_1_vs_Sys,751,2.8,2.8,3.0,2.0,6.0
Human_anno_1_vs_Sys,752,1.38,2.5,1.5,2.0,3.0
