run,img_id,sys_alignment,sys_authenticity,cl_alignment,cl_authenticity,cl_total
output_sd3_m_800_1,409,2.86,2.5,2.86,2.0,5.72
output_sd3_m_800_1,410,3.12,3.0,3.12,3.0,9.36
output_sd3_m_800_1,411,3.75,3.2,4.38,3.0,13.14
output_sd3_m_800_1,412,3.12,3.2,3.12,3.0,9.36
output_sd3_m_800_1,413,3.12,2.8,3.12,3.0,9.36
output_sd3_m_800_1,414,3.19,2.5,2.5,2.0,5.0
output_sd3_m_800_1,415,4.29,2.8,4.29,3.0,12.87
output_sd3_m_800_1,416,3.89,2.5,3.89,2.0,7.78
output_sd3_m_800_1,417,2.86,3.2,2.86,3.0,8.58
output_sd3_m_800_1,418,3.47,3.2,3.33,3.0,9.99
output_sd3_m_800_1,419,2.75,1.5,3.75,2.0,7.5
output_sd3_m_800_1,420,1.88,3.5,1.88,4.0,7.52
output_sd3_m_800_1,421,3.57,4.2,3.57,4.0,14.28
output_sd3_m_800_1,422,4.29,2.5,4.29,2.0,8.58
output_sd3_m_800_1,423,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_1,424,3.12,3.8,3.12,4.0,12.48
output_sd3_m_800_1,425,2.5,3.2,2.5,3.0,7.5
output_sd3_m_800_1,426,2.86,2.0,2.86,2.0,5.72
output_sd3_m_800_1,427,4.14,4.2,3.57,4.0,14.28
output_sd3_m_800_1,428,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_1,429,3.75,2.5,3.75,2.0,7.5
output_sd3_m_800_1,430,2.5,1.5,2.5,2.0,5.0
output_sd3_m_800_1,431,2.78,4.2,2.78,4.0,11.12
output_sd3_m_800_1,432,2.5,3.8,2.5,4.0,10.0
output_sd3_m_800_1,433,3.89,4.0,3.89,4.0,15.56
output_sd3_m_800_1,434,4.38,3.5,4.38,4.0,17.52
output_sd3_m_800_1,435,3.89,4.2,3.89,4.0,15.56
output_sd3_m_800_1,436,5.0,3.2,5.0,3.0,15.0
output_sd3_m_800_1,437,2.5,2.0,2.5,2.0,5.0
output_sd3_m_800_1,438,3.57,3.2,3.57,3.0,10.71
output_sd3_m_800_1,439,2.0,3.5,2.0,4.0,8.0
output_sd3_m_800_1,440,3.39,3.2,3.33,3.0,9.99
output_sd3_m_800_1,441,4.25,3.8,4.0,4.0,16.0
output_sd3_m_800_1,442,2.22,2.8,2.22,3.0,6.66
output_sd3_m_800_1,443,3.75,3.8,3.75,4.0,15.0
output_sd3_m_800_1,444,2.86,3.0,2.86,3.0,8.58
output_sd3_m_800_1,445,4.17,2.8,3.75,3.0,11.25
output_sd3_m_800_1,446,3.56,3.2,3.12,3.0,9.36
output_sd3_m_800_1,447,3.89,3.8,3.33,4.0,13.32
output_sd3_m_800_1,448,1.4,2.3,2.0,2.0,4.0
output_sd3_m_800_1,449,2.5,3.2,2.5,3.0,7.5
output_sd3_m_800_1,450,3.12,3.0,3.12,3.0,9.36
output_sd3_m_800_1,451,3.75,4.2,3.75,4.0,15.0
output_sd3_m_800_1,452,1.67,5.0,1.67,5.0,8.35
output_sd3_m_800_1,453,3.44,2.0,3.75,2.0,7.5
output_sd3_m_800_1,454,3.12,2.0,3.12,2.0,6.24
output_sd3_m_800_1,455,3.89,2.8,3.89,3.0,11.67
output_sd3_m_800_1,456,3.75,2.8,3.75,3.0,11.25
output_sd3_m_800_1,457,3.75,2.0,3.12,2.0,6.24
output_sd3_m_800_1,458,2.86,3.5,2.86,4.0,11.44
output_sd3_m_800_1,459,4.17,4.2,3.89,4.0,15.56
output_sd3_m_800_1,460,1.93,2.5,2.86,2.0,5.72
output_sd3_m_800_1,461,4.33,2.5,4.44,2.0,8.88
output_sd3_m_800_1,462,3.75,4.2,3.75,4.0,15.0
output_sd3_m_800_1,463,3.75,4.2,3.75,4.0,15.0
output_sd3_m_800_1,464,1.88,4.2,1.88,4.0,7.52
output_sd3_m_800_1,465,1.88,2.5,1.25,2.0,2.5
output_sd3_m_800_1,466,4.38,3.5,4.38,4.0,17.52
output_sd3_m_800_1,467,4.44,2.0,4.44,2.0,8.88
output_sd3_m_800_1,468,3.61,2.5,2.14,2.0,4.28
output_sd3_m_800_1,469,2.86,2.5,2.86,2.0,5.72
output_sd3_m_800_1,470,3.12,2.8,3.12,3.0,9.36
output_sd3_m_800_1,471,3.12,3.8,3.12,4.0,12.48
output_sd3_m_800_1,472,1.88,4.6,1.88,5.0,9.4
output_sd3_m_800_1,473,3.57,4.0,3.57,4.0,14.28
output_sd3_m_800_1,474,3.75,2.8,3.75,3.0,11.25
output_sd3_m_800_1,475,3.75,2.5,3.75,2.0,7.5
output_sd3_m_800_1,476,3.61,3.8,3.89,4.0,15.56
output_sd3_m_800_1,477,2.81,4.8,3.75,5.0,18.75
output_sd3_m_800_1,478,2.89,2.5,1.43,2.0,2.86
output_sd3_m_800_1,479,4.73,2.5,3.89,2.0,7.78
output_sd3_m_800_1,480,3.89,2.5,3.89,2.0,7.78
output_sd3_m_800_1,481,1.5,3.2,2.14,3.0,6.42
output_sd3_m_800_1,482,3.89,4.5,3.89,4.0,15.56
output_sd3_m_800_1,483,3.75,3.8,3.75,4.0,15.0
output_sd3_m_800_1,484,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_1,485,2.22,4.2,2.22,4.0,8.88
output_sd3_m_800_1,486,4.5,4.2,4.38,4.0,17.52
output_sd3_m_800_1,487,4.35,4.2,3.89,4.0,15.56
output_sd3_m_800_1,488,3.75,2.3,3.75,2.0,7.5
output_sd3_m_800_1,489,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_1,490,2.78,2.5,2.78,2.0,5.56
output_sd3_m_800_1,491,4.44,4.5,4.44,4.0,17.76
output_sd3_m_800_1,492,3.89,3.2,3.89,3.0,11.67
output_sd3_m_800_1,493,2.14,2.1,2.14,2.0,4.28
output_sd3_m_800_1,494,1.21,2.3,1.43,2.0,2.86
output_sd3_m_800_1,495,2.19,2.5,1.88,2.0,3.76
output_sd3_m_800_1,496,3.33,2.0,3.33,2.0,6.66
output_sd3_m_800_1,497,3.89,2.5,3.89,2.0,7.78
output_sd3_m_800_1,498,1.5,3.5,1.88,4.0,7.52
output_sd3_m_800_1,499,3.75,2.8,3.75,3.0,11.25
output_sd3_m_800_1,500,2.78,3.5,2.78,4.0,11.12
output_sd3_m_800_1,501,3.12,4.0,3.12,4.0,12.48
output_sd3_m_800_1,502,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_1,503,5.0,4.8,5.0,5.0,25.0
output_sd3_m_800_1,504,2.42,2.5,2.78,2.0,5.56
output_sd3_m_800_1,505,1.22,2.5,1.67,2.0,3.34
output_sd3_m_800_1,506,2.41,2.0,2.22,2.0,4.44
output_sd3_m_800_1,507,0.62,2.5,0.62,2.0,1.24
output_sd3_m_800_1,508,3.0,2.5,3.0,2.0,6.0
output_sd3_m_800_1,509,2.44,3.8,2.78,4.0,11.12
output_sd3_m_800_1,510,3.89,2.5,3.89,2.0,7.78
output_sd3_m_800_1,511,2.22,2.5,2.22,2.0,4.44
output_sd3_m_800_1,512,4.4,2.2,4.0,2.0,8.0
output_sd3_m_800_1,513,4.5,4.2,4.5,4.0,18.0
output_sd3_m_800_1,514,3.25,2.5,3.33,2.0,6.66
output_sd3_m_800_1,515,4.44,3.2,3.89,3.0,11.67
output_sd3_m_800_1,516,3.22,2.5,2.78,2.0,5.56
output_sd3_m_800_1,517,4.15,3.8,3.5,4.0,14.0
output_sd3_m_800_1,518,2.78,2.5,2.78,2.0,5.56
output_sd3_m_800_1,519,2.5,3.8,2.5,4.0,10.0
output_sd3_m_800_1,520,3.33,3.2,3.33,3.0,9.99
output_sd3_m_800_1,521,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_1,522,2.17,2.5,2.22,2.0,4.44
output_sd3_m_800_1,523,2.06,3.2,1.88,3.0,5.64
output_sd3_m_800_1,524,4.0,4.5,4.0,4.0,16.0
output_sd3_m_800_1,525,3.12,2.0,3.12,2.0,6.24
output_sd3_m_800_1,526,2.5,4.6,2.5,5.0,12.5
output_sd3_m_800_1,527,1.88,1.5,1.88,2.0,3.76
output_sd3_m_800_1,528,3.5,3.2,3.5,3.0,10.5
output_sd3_m_800_1,529,4.17,2.5,3.89,2.0,7.78
output_sd3_m_800_1,530,4.06,3.8,3.75,4.0,15.0
output_sd3_m_800_1,531,3.64,3.7,3.64,4.0,14.56
output_sd3_m_800_1,532,2.78,3.2,2.78,3.0,8.34
output_sd3_m_800_1,533,1.58,2.5,1.67,2.0,3.34
output_sd3_m_800_1,534,4.3,3.2,2.5,3.0,7.5
output_sd3_m_800_1,535,3.89,4.2,3.89,4.0,15.56
output_sd3_m_800_1,536,1.88,3.5,1.88,4.0,7.52
output_sd3_m_800_1,537,3.5,4.2,3.5,4.0,14.0
output_sd3_m_800_1,538,2.75,4.2,3.0,4.0,12.0
output_sd3_m_800_1,539,3.75,4.2,3.75,4.0,15.0
output_sd3_m_800_1,540,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_1,541,4.5,3.8,4.5,4.0,18.0
output_sd3_m_800_1,542,2.78,1.5,2.78,2.0,5.56
output_sd3_m_800_1,543,3.62,2.0,3.75,2.0,7.5
output_sd3_m_800_1,544,3.75,4.2,3.5,4.0,14.0
output_sd3_m_800_1,545,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_1,546,2.5,2.0,3.12,2.0,6.24
output_sd3_m_800_1,547,2.97,1.5,2.78,2.0,5.56
output_sd3_m_800_1,548,3.33,4.2,3.33,4.0,13.32
output_sd3_m_800_1,549,3.89,4.2,3.89,4.0,15.56
output_sd3_m_800_1,550,1.25,2.5,1.88,2.0,3.76
output_sd3_m_800_1,551,2.17,4.2,1.67,4.0,6.68
output_sd3_m_800_1,552,2.5,4.2,2.5,4.0,10.0
output_sd3_m_800_1,553,4.26,4.2,3.89,4.0,15.56
output_sd3_m_800_1,554,2.78,4.2,2.78,4.0,11.12
output_sd3_m_800_1,555,2.5,1.5,2.5,2.0,5.0
output_sd3_m_800_1,556,3.89,2.5,3.89,2.0,7.78
output_sd3_m_800_1,557,3.33,2.5,3.89,2.0,7.78
output_sd3_m_800_1,558,5.0,4.2,5.0,4.0,20.0
output_sd3_m_800_1,559,3.0,3.5,3.0,4.0,12.0
output_sd3_m_800_1,560,2.54,2.8,1.67,3.0,5.01
output_sd3_m_800_1,561,2.75,3.2,3.5,3.0,10.5
output_sd3_m_800_1,562,4.0,4.2,4.0,4.0,16.0
output_sd3_m_800_1,563,3.12,2.8,3.12,3.0,9.36
output_sd3_m_800_1,564,2.72,4.5,2.78,4.0,11.12
output_sd3_m_800_1,565,2.75,2.5,3.64,2.0,7.28
output_sd3_m_800_1,566,3.12,2.3,3.12,2.0,6.24
output_sd3_m_800_1,567,4.5,3.5,4.5,4.0,18.0
output_sd3_m_800_1,568,4.26,2.5,3.89,2.0,7.78
output_sd3_m_800_1,569,2.94,2.1,3.89,2.0,7.78
output_sd3_m_800_1,570,3.61,3.5,3.33,4.0,13.32
output_sd3_m_800_1,571,4.15,4.2,3.33,4.0,13.32
output_sd3_m_800_1,572,2.5,3.2,2.22,3.0,6.66
output_sd3_m_800_1,573,5.0,2.5,5.0,2.0,10.0
output_sd3_m_800_1,574,0.0,0.0,3.89,0.0,0.0
output_sd3_m_800_1,575,4.06,3.5,3.89,4.0,15.56
output_sd3_m_800_1,576,4.44,3.0,4.44,3.0,13.32
output_sd3_m_800_1,577,4.05,2.5,4.5,2.0,9.0
output_sd3_m_800_1,578,2.78,2.5,4.44,2.0,8.88
output_sd3_m_800_1,579,3.89,2.5,3.33,2.0,6.66
output_sd3_m_800_1,580,3.33,3.0,3.33,3.0,9.99
output_sd3_m_800_1,581,4.3,3.0,4.5,3.0,13.5
output_sd3_m_800_1,582,1.56,3.0,1.25,3.0,3.75
output_sd3_m_800_1,583,2.58,2.0,3.75,2.0,7.5
output_sd3_m_800_1,584,3.12,3.8,3.12,4.0,12.48
output_sd3_m_800_1,585,1.67,4.0,1.11,4.0,4.44
output_sd3_m_800_1,586,2.38,1.5,2.5,2.0,5.0
output_sd3_m_800_1,587,2.89,2.5,2.78,2.0,5.56
output_sd3_m_800_1,588,2.22,2.5,2.22,2.0,4.44
output_sd3_m_800_1,589,3.33,3.8,3.33,4.0,13.32
output_sd3_m_800_1,590,3.89,2.0,3.89,2.0,7.78
output_sd3_m_800_1,591,1.88,3.2,1.88,3.0,5.64
output_sd3_m_800_1,592,3.78,2.5,3.89,2.0,7.78
output_sd3_m_800_1,593,2.5,3.2,2.22,3.0,6.66
output_sd3_m_800_1,594,4.5,4.2,4.5,4.0,18.0
output_sd3_m_800_1,595,2.5,3.5,2.5,4.0,10.0
output_sd3_m_800_1,596,2.15,4.2,2.0,4.0,8.0
output_sd3_m_800_1,597,3.89,3.5,3.89,4.0,15.56
output_sd3_m_800_1,598,3.44,3.8,3.12,4.0,12.48
output_sd3_m_800_1,599,1.25,2.5,2.5,2.0,5.0
output_sd3_m_800_1,600,2.5,4.2,2.5,4.0,10.0
output_sd3_m_800_1,601,0.72,2.3,1.11,2.0,2.22
output_sd3_m_800_1,602,3.33,1.5,3.33,2.0,6.66
output_sd3_m_800_1,603,1.75,4.2,1.5,4.0,6.0
output_sd3_m_800_1,604,3.35,2.5,3.0,2.0,6.0
output_sd3_m_800_1,605,2.5,3.5,2.5,4.0,10.0
output_sd3_m_800_1,606,3.5,3.2,3.5,3.0,10.5
output_sd3_m_800_1,607,2.25,3.8,2.0,4.0,8.0
output_sd3_m_800_1,608,2.5,1.5,2.5,2.0,5.0
output_sd3_m_800_1,609,4.17,2.0,3.89,2.0,7.78
output_sd3_m_800_1,610,3.0,3.2,3.5,3.0,10.5
output_sd3_m_800_1,611,0.5,2.0,0.56,2.0,1.12
output_sd3_m_800_1,612,2.78,3.2,2.78,3.0,8.34
output_sd3_m_800_1,613,2.78,3.2,2.78,3.0,8.34
output_sd3_m_800_1,614,2.5,4.8,2.5,5.0,12.5
output_sd3_m_800_1,615,1.85,3.8,2.0,4.0,8.0
output_sd3_m_800_1,616,4.0,2.5,4.0,2.0,8.0
output_sd3_m_800_1,617,3.0,4.0,3.0,4.0,12.0
output_sd3_m_800_1,618,2.0,2.0,2.0,2.0,4.0
output_sd3_m_800_1,619,2.78,4.2,2.78,4.0,11.12
output_sd3_m_800_1,620,4.0,3.2,4.0,3.0,12.0
output_sd3_m_800_1,621,0.91,1.0,0.91,1.0,0.91
output_sd3_m_800_1,622,1.11,3.5,1.11,4.0,4.44
output_sd3_m_800_1,623,4.09,2.5,4.09,2.0,8.18
output_sd3_m_800_1,624,3.7,2.5,2.22,2.0,4.44
output_sd3_m_800_1,625,3.27,2.8,3.18,3.0,9.54
output_sd3_m_800_1,626,2.28,4.3,3.33,4.0,13.32
output_sd3_m_800_1,627,2.5,4.2,2.5,4.0,10.0
output_sd3_m_800_1,628,2.5,4.2,2.5,4.0,10.0
output_sd3_m_800_1,629,0.87,2.5,0.56,2.0,1.12
output_sd3_m_800_1,630,4.0,4.2,4.0,4.0,16.0
output_sd3_m_800_1,631,4.0,2.5,4.0,2.0,8.0
output_sd3_m_800_1,632,4.12,3.2,4.5,3.0,13.5
output_sd3_m_800_1,633,4.4,3.8,4.5,4.0,18.0
output_sd3_m_800_1,634,4.0,4.2,4.0,4.0,16.0
output_sd3_m_800_1,635,3.5,3.2,3.5,3.0,10.5
output_sd3_m_800_1,636,4.0,3.8,4.0,4.0,16.0
output_sd3_m_800_1,637,1.5,1.5,1.5,2.0,3.0
output_sd3_m_800_1,638,3.89,1.85,3.89,2.0,7.78
output_sd3_m_800_1,639,1.89,3.2,1.67,3.0,5.01
output_sd3_m_800_1,640,3.17,2.0,3.33,2.0,6.66
output_sd3_m_800_1,641,1.44,3.5,2.22,4.0,8.88
output_sd3_m_800_1,642,3.75,2.8,3.5,3.0,10.5
output_sd3_m_800_1,643,1.28,2.1,1.67,2.0,3.34
output_sd3_m_800_1,644,3.0,4.2,3.0,4.0,12.0
output_sd3_m_800_1,645,3.5,4.5,3.5,4.0,14.0
output_sd3_m_800_1,646,3.5,4.2,3.5,4.0,14.0
output_sd3_m_800_1,647,2.5,2.0,2.5,2.0,5.0
output_sd3_m_800_1,648,0.78,4.2,1.11,4.0,4.44
output_sd3_m_800_1,649,3.0,2.0,3.0,2.0,6.0
output_sd3_m_800_1,650,3.64,3.2,3.64,3.0,10.92
output_sd3_m_800_1,651,1.11,3.5,1.11,4.0,4.44
output_sd3_m_800_1,652,2.46,3.2,2.22,3.0,6.66
output_sd3_m_800_1,653,2.97,2.0,1.67,2.0,3.34
output_sd3_m_800_1,654,3.0,3.2,3.0,3.0,9.0
output_sd3_m_800_1,655,2.5,3.8,2.5,4.0,10.0
output_sd3_m_800_1,656,2.5,3.5,2.5,4.0,10.0
output_sd3_m_800_1,657,2.78,3.2,2.78,3.0,8.34
output_sd3_m_800_1,658,3.0,5.0,3.0,5.0,15.0
output_sd3_m_800_1,659,2.75,3.8,2.5,4.0,10.0
output_sd3_m_800_1,660,1.82,2.0,3.64,2.0,7.28
output_sd3_m_800_1,661,2.2,2.0,2.0,2.0,4.0
output_sd3_m_800_1,662,2.78,3.2,2.78,3.0,8.34
output_sd3_m_800_1,663,2.64,3.2,4.09,3.0,12.27
output_sd3_m_800_1,664,3.2,3.2,3.5,3.0,10.5
output_sd3_m_800_1,665,2.27,3.5,2.27,4.0,9.08
output_sd3_m_800_1,666,4.21,3.2,3.33,3.0,9.99
output_sd3_m_800_1,667,3.56,2.5,3.33,2.0,6.66
output_sd3_m_800_1,668,4.33,4.2,3.5,4.0,14.0
output_sd3_m_800_1,669,3.5,4.2,3.5,4.0,14.0
output_sd3_m_800_1,670,2.33,2.5,3.33,2.0,6.66
output_sd3_m_800_1,671,3.6,3.8,3.5,4.0,14.0
output_sd3_m_800_1,672,3.5,3.2,3.5,3.0,10.5
output_sd3_m_800_1,673,3.0,3.8,3.0,4.0,12.0
output_sd3_m_800_1,674,3.74,3.2,3.33,3.0,9.99
output_sd3_m_800_1,675,3.5,3.2,3.5,3.0,10.5
output_sd3_m_800_1,676,2.1,2.5,3.5,2.0,7.0
output_sd3_m_800_1,677,3.18,3.5,3.18,4.0,12.72
output_sd3_m_800_1,678,4.75,3.8,4.5,4.0,18.0
output_sd3_m_800_1,679,3.64,3.5,3.64,4.0,14.56
output_sd3_m_800_1,680,4.09,4.0,4.09,4.0,16.36
output_sd3_m_800_1,681,1.8,3.2,2.0,3.0,6.0
output_sd3_m_800_1,682,1.0,3.2,1.0,3.0,3.0
output_sd3_m_800_1,683,3.18,3.2,3.18,3.0,9.54
output_sd3_m_800_1,684,2.22,1.5,2.22,2.0,4.44
output_sd3_m_800_1,685,2.67,3.8,2.78,4.0,11.12
output_sd3_m_800_1,686,4.55,4.2,4.55,4.0,18.2
output_sd3_m_800_1,687,2.78,2.5,2.78,2.0,5.56
output_sd3_m_800_1,688,2.9,3.2,3.5,3.0,10.5
output_sd3_m_800_1,689,3.5,3.8,3.5,4.0,14.0
output_sd3_m_800_1,690,2.5,4.2,2.5,4.0,10.0
output_sd3_m_800_1,691,3.55,4.8,2.5,5.0,12.5
output_sd3_m_800_1,692,1.91,4.2,1.82,4.0,7.28
output_sd3_m_800_1,693,4.09,4.2,4.09,4.0,16.36
output_sd3_m_800_1,694,3.42,3.5,2.22,4.0,8.88
output_sd3_m_800_1,695,1.5,2.8,1.5,3.0,4.5
output_sd3_m_800_1,696,3.9,4.2,4.0,4.0,16.0
output_sd3_m_800_1,697,3.0,4.2,3.0,4.0,12.0
output_sd3_m_800_1,698,2.77,2.5,2.78,2.0,5.56
output_sd3_m_800_1,699,3.5,2.5,4.0,2.0,8.0
output_sd3_m_800_1,700,3.0,3.2,3.0,3.0,9.0
output_sd3_m_800_1,701,2.5,3.2,2.5,3.0,7.5
output_sd3_m_800_1,702,3.64,4.2,3.64,4.0,14.56
output_sd3_m_800_1,703,2.5,3.8,2.5,4.0,10.0
output_sd3_m_800_1,704,0.75,2.5,1.0,2.0,2.0
output_sd3_m_800_1,705,2.27,3.8,2.27,4.0,9.08
output_sd3_m_800_1,706,2.0,2.0,2.0,2.0,4.0
output_sd3_m_800_1,707,2.73,3.8,2.73,4.0,10.92
output_sd3_m_800_1,708,3.39,3.8,3.0,4.0,12.0
output_sd3_m_800_1,709,3.73,3.5,3.64,4.0,14.56
output_sd3_m_800_1,710,3.41,2.5,2.73,2.0,5.46
output_sd3_m_800_1,711,2.9,4.2,3.0,4.0,12.0
output_sd3_m_800_1,712,1.27,4.8,0.91,5.0,4.55
output_sd3_m_800_1,713,2.5,3.8,2.5,4.0,10.0
output_sd3_m_800_1,714,3.5,3.0,3.5,3.0,10.5
output_sd3_m_800_1,715,3.18,4.2,3.18,4.0,12.72
output_sd3_m_800_1,716,3.32,2.5,2.73,2.0,5.46
output_sd3_m_800_1,717,3.0,2.0,3.0,2.0,6.0
output_sd3_m_800_1,718,2.8,2.2,2.0,2.0,4.0
output_sd3_m_800_1,719,3.0,2.8,3.0,3.0,9.0
output_sd3_m_800_1,720,3.0,4.2,3.0,4.0,12.0
output_sd3_m_800_1,721,0.41,2.5,0.91,2.0,1.82
output_sd3_m_800_1,722,2.5,3.2,2.5,3.0,7.5
output_sd3_m_800_1,723,2.5,3.8,2.27,4.0,9.08
output_sd3_m_800_1,724,1.5,4.2,2.5,4.0,10.0
output_sd3_m_800_1,725,2.27,2.0,2.73,2.0,5.46
output_sd3_m_800_1,726,1.95,2.8,3.0,3.0,9.0
output_sd3_m_800_1,727,4.38,4.2,3.5,4.0,14.0
output_sd3_m_800_1,728,0.65,2.5,0.5,2.0,1.0
output_sd3_m_800_1,729,1.82,4.2,1.82,4.0,7.28
output_sd3_m_800_1,730,2.42,2.5,2.0,2.0,4.0
output_sd3_m_800_1,731,1.59,3.2,1.36,3.0,4.08
output_sd3_m_800_1,732,1.82,4.2,1.82,4.0,7.28
output_sd3_m_800_1,733,3.2,3.5,3.18,4.0,12.72
output_sd3_m_800_1,734,3.25,3.0,3.0,3.0,9.0
output_sd3_m_800_1,735,2.7,2.3,3.5,2.0,7.0
output_sd3_m_800_1,736,1.5,2.0,1.5,2.0,3.0
output_sd3_m_800_1,737,1.18,2.5,1.36,2.0,2.72
output_sd3_m_800_1,738,1.36,4.2,1.36,4.0,5.44
output_sd3_m_800_1,739,1.75,2.5,2.0,2.0,4.0
output_sd3_m_800_1,740,2.0,3.2,2.0,3.0,6.0
output_sd3_m_800_1,741,2.0,2.3,3.18,2.0,6.36
output_sd3_m_800_1,742,2.25,3.8,1.5,4.0,6.0
output_sd3_m_800_1,743,2.5,4.2,2.5,4.0,10.0
output_sd3_m_800_1,744,2.95,4.2,3.18,4.0,12.72
output_sd3_m_800_1,745,4.09,4.2,4.09,4.0,16.36
output_sd3_m_800_1,746,3.5,2.8,3.5,3.0,10.5
output_sd3_m_800_1,747,2.73,2.5,2.73,2.0,5.46
output_sd3_m_800_1,748,2.0,2.0,2.0,2.0,4.0
output_sd3_m_800_1,749,1.5,3.2,1.5,3.0,4.5
output_sd3_m_800_1,750,3.0,3.2,3.0,3.0,9.0
output_sd3_m_800_1,751,2.5,2.8,2.5,3.0,7.5
output_sd3_m_800_1,752,0.97,5.0,1.0,5.0,5.0
output_sd3_m_800_1,753,2.4,4.2,2.0,4.0,8.0
output_sd3_m_800_1,754,3.5,3.2,3.5,3.0,10.5
output_sd3_m_800_1,755,2.5,2.0,3.0,2.0,6.0
output_sd3_m_800_1,756,3.5,2.0,3.5,2.0,7.0
output_sd3_m_800_1,757,3.64,4.2,3.64,4.0,14.56
output_sd3_m_800_1,758,2.6,2.5,3.0,2.0,6.0
output_sd3_m_800_1,759,2.73,2.8,2.73,3.0,8.19
output_sd3_m_800_1,760,4.0,4.2,3.64,4.0,14.56
output_sd3_m_800_1,761,3.41,3.2,3.64,3.0,10.92
output_sd3_m_800_1,762,4.09,1.5,4.09,2.0,8.18
output_sd3_m_800_1,763,3.02,2.5,2.0,2.0,4.0
output_sd3_m_800_1,764,3.64,2.0,3.64,2.0,7.28
output_sd3_m_800_1,765,2.64,3.5,3.18,4.0,12.72
output_sd3_m_800_1,766,3.41,2.5,3.64,2.0,7.28
output_sd3_m_800_1,767,1.0,3.5,2.0,4.0,8.0
output_sd3_m_800_1,768,3.64,2.5,3.64,2.0,7.28
output_sd3_m_800_1,769,3.64,2.0,3.64,2.0,7.28
output_sd3_m_800_1,770,2.73,3.8,2.73,4.0,10.92
output_sd3_m_800_1,771,1.89,2.5,3.5,2.0,7.0
output_sd3_m_800_1,772,4.45,3.2,4.09,3.0,12.27
output_sd3_m_800_1,773,3.0,4.2,3.0,4.0,12.0
output_sd3_m_800_1,774,1.5,4.2,1.5,4.0,6.0
output_sd3_m_800_1,775,2.0,4.2,2.0,4.0,8.0
output_sd3_m_800_1,776,4.0,2.5,4.0,2.0,8.0
output_sd3_m_800_1,777,2.5,3.5,2.0,4.0,8.0
output_sd3_m_800_1,778,1.7,3.2,2.0,3.0,6.0
output_sd3_m_800_1,779,4.5,2.5,4.5,2.0,9.0
output_sd3_m_800_1,780,2.96,3.2,2.5,3.0,7.5
output_sd3_m_800_1,781,4.09,4.2,4.09,4.0,16.36
output_sd3_m_800_1,782,3.02,3.5,3.0,4.0,12.0
output_sd3_m_800_1,783,3.5,2.8,3.5,3.0,10.5
output_sd3_m_800_1,784,3.19,3.2,2.5,3.0,7.5
output_sd3_m_800_1,785,3.18,3.5,3.18,4.0,12.72
output_sd3_m_800_1,786,2.5,2.0,2.5,2.0,5.0
output_sd3_m_800_1,787,2.0,3.2,2.0,3.0,6.0
output_sd3_m_800_1,788,1.18,2.0,2.5,2.0,5.0
output_sd3_m_800_1,789,4.45,4.2,4.09,4.0,16.36
output_sd3_m_800_1,790,4.5,4.2,4.5,4.0,18.0
output_sd3_m_800_1,791,2.0,3.5,2.0,4.0,8.0
output_sd3_m_800_1,792,2.73,4.3,2.73,4.0,10.92
output_sd3_m_800_1,793,3.0,4.2,3.0,4.0,12.0
output_sd3_m_800_1,794,0.91,2.5,0.91,2.0,1.82
output_sd3_m_800_1,795,2.8,2.0,3.0,2.0,6.0
output_sd3_m_800_1,796,2.73,2.0,2.73,2.0,5.46
output_sd3_m_800_1,797,3.5,2.0,3.5,2.0,7.0
output_sd3_m_800_1,798,2.25,3.2,2.0,3.0,6.0
output_sd3_m_800_1,799,2.0,3.2,2.0,3.0,6.0
output_sd3_m_800_2,0,5.0,4.0,5.0,4.0,20.0
output_sd3_m_800_2,1,4.33,3.2,5.0,3.0,15.0
output_sd3_m_800_2,2,5.0,4.3,5.0,4.0,20.0
output_sd3_m_800_2,3,5.0,4.6,5.0,5.0,25.0
output_sd3_m_800_2,4,2.5,4.2,2.5,4.0,10.0
output_sd3_m_800_2,10,5.0,2.0,5.0,2.0,10.0
output_sd3_m_800_2,11,2.17,3.8,3.33,4.0,13.32
output_sd3_m_800_2,12,5.0,5.0,5.0,5.0,25.0
output_sd3_m_800_2,13,5.0,3.8,5.0,4.0,20.0
output_sd3_m_800_2,14,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,15,5.0,4.8,5.0,5.0,25.0
output_sd3_m_800_2,16,4.75,3.8,5.0,4.0,20.0
output_sd3_m_800_2,17,5.0,3.2,5.0,3.0,15.0
output_sd3_m_800_2,18,5.0,4.8,5.0,5.0,25.0
output_sd3_m_800_2,19,5.0,5.0,5.0,5.0,25.0
output_sd3_m_800_2,20,5.0,3.5,5.0,4.0,20.0
output_sd3_m_800_2,21,3.0,4.5,3.0,4.0,12.0
output_sd3_m_800_2,22,5.0,4.6,5.0,5.0,25.0
output_sd3_m_800_2,23,5.0,3.2,5.0,3.0,15.0
