run,img_id,sys_alignment,sys_authenticity,cl_alignment,cl_authenticity,cl_total
output_flux2_dev_800_11,398,4.38,4.2,4.38,4.0,17.52
output_flux2_dev_800_11,399,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_11,400,3.75,3.8,3.75,4.0,15.0
output_flux2_dev_800_11,401,4.5,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,402,3.75,4.5,3.75,4.0,15.0
output_flux2_dev_800_11,403,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_11,404,2.81,4.5,4.38,4.0,17.52
output_flux2_dev_800_11,405,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,406,2.86,4.9,3.57,5.0,17.85
output_flux2_dev_800_11,407,4.44,2.5,4.44,2.0,8.88
output_flux2_dev_800_11,408,3.89,3.8,4.44,4.0,17.76
output_flux2_dev_800_11,409,3.57,3.2,3.57,3.0,10.71
output_flux2_dev_800_11,410,5.0,4.0,5.0,4.0,20.0
output_flux2_dev_800_11,411,3.69,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,412,3.75,2.5,3.75,2.0,7.5
output_flux2_dev_800_11,413,3.75,3.5,3.75,4.0,15.0
output_flux2_dev_800_11,414,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_11,415,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_11,416,3.33,4.2,3.33,4.0,13.32
output_flux2_dev_800_11,417,3.57,4.2,4.29,4.0,17.16
output_flux2_dev_800_11,418,4.33,4.5,4.44,4.0,17.76
output_flux2_dev_800_11,419,3.75,2.8,3.75,3.0,11.25
output_flux2_dev_800_11,420,3.75,4.2,3.75,4.0,15.0
output_flux2_dev_800_11,421,3.71,3.2,4.29,3.0,12.87
output_flux2_dev_800_11,422,3.57,4.8,3.57,5.0,17.85
output_flux2_dev_800_11,423,2.78,4.8,4.44,5.0,22.2
output_flux2_dev_800_11,424,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_11,425,4.22,4.1,4.38,4.0,17.52
output_flux2_dev_800_11,426,3.57,4.8,3.57,5.0,17.85
output_flux2_dev_800_11,427,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,428,3.89,4.2,3.89,4.0,15.56
output_flux2_dev_800_11,429,3.31,4.2,3.75,4.0,15.0
output_flux2_dev_800_11,430,4.38,4.6,4.38,5.0,21.9
output_flux2_dev_800_11,431,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_11,432,2.56,4.2,4.38,4.0,17.52
output_flux2_dev_800_11,433,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,434,5.0,3.2,5.0,3.0,15.0
output_flux2_dev_800_11,435,4.44,3.2,4.44,3.0,13.32
output_flux2_dev_800_11,436,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_11,437,5.0,2.5,5.0,2.0,10.0
output_flux2_dev_800_11,438,3.59,2.5,3.57,2.0,7.14
output_flux2_dev_800_11,439,3.0,4.2,3.0,4.0,12.0
output_flux2_dev_800_11,440,3.89,4.2,3.89,4.0,15.56
output_flux2_dev_800_11,441,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_11,442,3.67,3.5,3.89,4.0,15.56
output_flux2_dev_800_11,443,3.5,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,444,4.29,3.0,4.29,3.0,12.87
output_flux2_dev_800_11,445,4.38,4.3,4.38,4.0,17.52
output_flux2_dev_800_11,446,4.38,4.2,4.38,4.0,17.52
output_flux2_dev_800_11,447,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_11,448,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_11,449,3.75,3.8,3.75,4.0,15.0
output_flux2_dev_800_11,450,3.75,3.8,3.75,4.0,15.0
output_flux2_dev_800_11,451,4.38,3.2,4.38,3.0,13.14
output_flux2_dev_800_11,452,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_11,453,4.38,3.8,4.38,4.0,17.52
output_flux2_dev_800_11,454,4.38,3.8,4.38,4.0,17.52
output_flux2_dev_800_11,455,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_11,456,4.38,3.8,4.38,4.0,17.52
output_flux2_dev_800_11,457,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,458,2.86,2.5,2.86,2.0,5.72
output_flux2_dev_800_11,459,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_11,460,4.89,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,461,3.33,4.2,3.33,4.0,13.32
output_flux2_dev_800_11,462,3.75,4.2,3.75,4.0,15.0
output_flux2_dev_800_11,463,3.75,4.9,3.75,5.0,18.75
output_flux2_dev_800_11,464,1.78,3.5,3.75,4.0,15.0
output_flux2_dev_800_11,465,2.5,2.0,2.5,2.0,5.0
output_flux2_dev_800_11,466,4.06,3.5,4.38,4.0,17.52
output_flux2_dev_800_11,467,4.44,3.5,4.44,4.0,17.76
output_flux2_dev_800_11,468,0.93,2.8,2.86,3.0,8.58
output_flux2_dev_800_11,469,4.29,2.5,4.29,2.0,8.58
output_flux2_dev_800_11,470,4.38,3.8,4.38,4.0,17.52
output_flux2_dev_800_11,471,4.38,4.2,4.38,4.0,17.52
output_flux2_dev_800_11,472,4.19,4.2,4.38,4.0,17.52
output_flux2_dev_800_11,473,2.86,4.2,2.86,4.0,11.44
output_flux2_dev_800_11,474,4.38,3.2,4.38,3.0,13.14
output_flux2_dev_800_11,475,3.56,3.2,3.75,3.0,11.25
output_flux2_dev_800_11,476,3.89,2.8,3.89,3.0,11.67
output_flux2_dev_800_11,477,4.38,4.2,4.38,4.0,17.52
output_flux2_dev_800_11,478,3.57,2.0,3.57,2.0,7.14
output_flux2_dev_800_11,479,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,480,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_11,481,3.57,2.0,3.57,2.0,7.14
output_flux2_dev_800_11,482,3.44,3.9,3.89,4.0,15.56
output_flux2_dev_800_11,483,3.97,2.5,4.38,2.0,8.76
output_flux2_dev_800_11,484,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_11,485,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_11,486,5.0,3.2,5.0,3.0,15.0
output_flux2_dev_800_11,487,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_11,488,4.5,2.8,5.0,3.0,15.0
output_flux2_dev_800_11,489,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_11,490,3.0,3.2,5.0,3.0,15.0
output_flux2_dev_800_11,491,4.44,5.0,4.44,5.0,22.2
output_flux2_dev_800_11,492,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_11,493,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_11,494,2.86,2.0,2.86,2.0,5.72
output_flux2_dev_800_11,495,3.75,4.8,3.75,5.0,18.75
output_flux2_dev_800_11,496,3.33,4.9,3.33,5.0,16.65
output_flux2_dev_800_11,497,3.33,4.2,3.89,4.0,15.56
output_flux2_dev_800_11,498,3.62,3.2,3.75,3.0,11.25
output_flux2_dev_800_11,499,4.38,4.2,4.38,4.0,17.52
output_flux2_dev_800_11,500,3.89,4.0,3.89,4.0,15.56
output_flux2_dev_800_11,501,4.38,4.3,4.38,4.0,17.52
output_flux2_dev_800_11,502,3.24,2.5,3.33,2.0,6.66
output_flux2_dev_800_11,503,4.44,4.0,4.44,4.0,17.76
output_flux2_dev_800_11,504,4.44,3.5,4.44,4.0,17.76
output_flux2_dev_800_11,505,4.44,3.5,4.44,4.0,17.76
output_flux2_dev_800_11,506,3.89,4.2,3.89,4.0,15.56
output_flux2_dev_800_11,507,2.0,2.8,4.38,5.0,21.9
output_flux2_dev_800_11,508,4.5,3.8,4.5,4.0,18.0
output_flux2_dev_800_11,509,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_11,511,3.06,2.5,5.0,2.0,10.0
output_flux2_dev_800_11,512,3.2,4.2,4.0,4.0,16.0
output_flux2_dev_800_11,513,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,514,4.83,2.5,5.0,2.0,10.0
output_flux2_dev_800_11,515,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_11,516,4.44,2.8,3.89,4.0,15.56
output_flux2_dev_800_11,517,5.0,4.9,4.0,4.0,16.0
output_flux2_dev_800_11,518,4.44,3.8,4.44,4.0,17.76
output_flux2_dev_800_11,519,5.0,3.2,5.0,3.0,15.0
output_flux2_dev_800_11,520,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_11,521,4.38,5.0,4.38,4.0,17.52
output_flux2_dev_800_11,522,4.44,4.2,4.44,2.0,8.88
output_flux2_dev_800_11,523,4.25,3.5,5.0,3.0,15.0
output_flux2_dev_800_11,524,4.5,4.8,4.5,5.0,22.5
output_flux2_dev_800_11,525,3.75,3.5,3.75,0.0,0.0
output_flux2_dev_800_11,526,5.0,4.8,4.5,5.0,22.5
output_flux2_dev_800_11,527,3.75,3.8,3.75,4.0,15.0
output_flux2_dev_800_11,528,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_11,529,3.89,3.2,3.89,2.0,7.78
output_flux2_dev_800_11,530,1.25,4.2,4.38,4.0,17.52
output_flux2_dev_800_11,531,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,532,4.44,4.2,4.44,5.0,22.2
output_flux2_dev_800_11,533,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_11,534,3.75,4.2,3.75,4.0,15.0
output_flux2_dev_800_11,535,2.22,4.2,4.44,4.0,17.76
output_flux2_dev_800_11,536,0.0,0.0,3.75,4.0,15.0
output_flux2_dev_800_11,537,5.0,4.95,5.0,4.0,20.0
output_flux2_dev_800_11,538,4.0,4.8,4.0,5.0,20.0
output_flux2_dev_800_11,539,3.12,2.8,3.12,4.0,12.48
output_flux2_dev_800_11,540,3.89,4.2,4.44,4.0,17.76
output_flux2_dev_800_11,541,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,542,4.44,2.0,4.44,3.0,13.32
output_flux2_dev_800_11,543,2.88,3.2,3.75,4.0,15.0
output_flux2_dev_800_11,544,4.5,3.2,4.5,4.0,18.0
output_flux2_dev_800_11,545,4.44,3.2,4.44,4.0,17.76
output_flux2_dev_800_11,546,3.38,3.2,5.0,4.0,20.0
output_flux2_dev_800_11,547,3.33,4.2,3.33,4.0,13.32
output_flux2_dev_800_11,548,3.89,4.9,3.89,5.0,19.45
output_flux2_dev_800_11,549,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_11,550,4.38,4.3,4.38,4.0,17.52
output_flux2_dev_800_11,551,4.44,3.8,4.44,4.0,17.76
output_flux2_dev_800_11,552,5.0,3.8,5.0,4.0,20.0
output_flux2_dev_800_11,553,4.44,4.6,4.44,4.0,17.76
output_flux2_dev_800_11,554,4.44,3.2,4.44,3.0,13.32
output_flux2_dev_800_11,555,4.38,3.2,4.38,4.0,17.52
output_flux2_dev_800_11,556,4.44,3.2,3.89,3.0,11.67
output_flux2_dev_800_11,557,3.33,3.2,3.33,3.0,9.99
output_flux2_dev_800_11,558,4.5,5.0,4.5,5.0,22.5
output_flux2_dev_800_11,559,4.5,3.8,5.0,5.0,25.0
output_flux2_dev_800_11,560,3.33,3.2,3.33,3.0,9.99
output_flux2_dev_800_11,561,4.5,4.9,5.0,4.0,20.0
output_flux2_dev_800_11,562,4.5,4.2,4.5,5.0,22.5
output_flux2_dev_800_11,563,4.38,2.0,4.38,2.0,8.76
output_flux2_dev_800_11,564,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_11,565,4.55,4.2,4.55,5.0,22.75
output_flux2_dev_800_11,566,3.75,3.2,3.75,4.0,15.0
output_flux2_dev_800_11,567,5.0,4.3,5.0,5.0,25.0
output_flux2_dev_800_11,568,3.89,3.2,3.89,2.0,7.78
output_flux2_dev_800_11,569,1.89,2.3,4.44,4.0,17.76
output_flux2_dev_800_11,570,4.44,3.8,4.44,3.0,13.32
output_flux2_dev_800_11,571,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_11,572,4.44,4.2,4.44,5.0,22.2
output_flux2_dev_800_11,573,5.0,4.6,5.0,4.0,20.0
output_flux2_dev_800_11,574,5.0,4.5,5.0,4.0,20.0
output_flux2_dev_800_11,575,5.0,4.9,5.0,4.0,20.0
output_flux2_dev_800_11,576,4.44,3.5,4.44,3.0,13.32
output_flux2_dev_800_11,577,3.85,3.2,4.5,4.0,18.0
output_flux2_dev_800_11,578,4.33,4.0,4.44,3.0,13.32
output_flux2_dev_800_11,579,5.0,4.9,5.0,4.0,20.0
output_flux2_dev_800_11,580,3.28,3.8,3.89,4.0,15.56
output_flux2_dev_800_11,581,4.0,3.8,4.0,4.0,16.0
output_flux2_dev_800_11,582,5.0,4.2,4.38,4.0,17.52
output_flux2_dev_800_11,583,4.59,3.2,3.75,2.0,7.5
output_flux2_dev_800_11,584,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,585,3.89,2.0,3.89,2.0,7.78
output_flux2_dev_800_11,586,4.38,4.8,4.38,5.0,21.9
output_flux2_dev_800_11,587,5.0,2.5,4.44,2.0,8.88
output_flux2_dev_800_11,588,3.22,4.9,4.44,5.0,22.2
output_flux2_dev_800_11,589,3.39,3.0,4.44,4.0,17.76
output_flux2_dev_800_11,590,2.78,3.5,4.44,2.0,8.88
output_flux2_dev_800_11,591,3.5,2.0,4.38,3.0,13.14
output_flux2_dev_800_11,592,3.33,2.7,5.0,4.0,20.0
output_flux2_dev_800_11,593,4.44,3.2,4.44,2.0,8.88
output_flux2_dev_800_11,594,4.5,3.8,4.5,4.0,18.0
output_flux2_dev_800_11,595,4.5,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,596,4.5,3.8,4.5,2.0,9.0
output_flux2_dev_800_11,597,5.0,4.2,5.0,2.0,10.0
output_flux2_dev_800_11,598,4.38,3.2,4.38,2.0,8.76
output_flux2_dev_800_11,599,1.88,2.5,3.75,4.0,15.0
output_flux2_dev_800_11,600,4.0,3.8,4.0,4.0,16.0
output_flux2_dev_800_11,601,3.89,3.5,3.89,4.0,15.56
output_flux2_dev_800_11,602,3.33,2.5,2.78,4.0,11.12
output_flux2_dev_800_11,603,3.93,4.2,4.0,4.0,16.0
output_flux2_dev_800_11,604,3.5,3.2,4.0,4.0,16.0
output_flux2_dev_800_11,605,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_11,606,4.0,3.5,4.0,4.0,16.0
output_flux2_dev_800_11,607,4.5,4.3,4.5,4.0,18.0
output_flux2_dev_800_11,608,4.87,4.2,3.5,3.0,10.5
output_flux2_dev_800_11,609,3.78,2.5,4.44,2.0,8.88
output_flux2_dev_800_11,610,4.5,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,611,1.67,4.2,1.67,5.0,8.35
output_flux2_dev_800_11,612,3.06,3.5,3.33,4.0,13.32
output_flux2_dev_800_11,613,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_11,614,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_11,615,4.5,3.8,4.5,4.0,18.0
output_flux2_dev_800_11,616,4.5,2.8,4.5,3.0,13.5
output_flux2_dev_800_11,617,5.0,2.0,4.0,2.0,8.0
output_flux2_dev_800_11,618,5.0,3.2,5.0,3.0,15.0
output_flux2_dev_800_11,619,5.0,4.3,5.0,4.0,20.0
output_flux2_dev_800_11,620,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_11,621,4.55,3.2,4.55,0.0,0.0
output_flux2_dev_800_11,622,5.0,4.9,5.0,5.0,25.0
output_flux2_dev_800_11,623,5.0,5.0,5.0,4.0,20.0
output_flux2_dev_800_11,624,4.44,4.2,4.44,3.0,13.32
output_flux2_dev_800_11,625,4.55,4.8,4.55,4.0,18.2
output_flux2_dev_800_11,626,4.44,2.8,4.44,2.0,8.88
output_flux2_dev_800_11,627,4.5,4.2,4.5,5.0,22.5
output_flux2_dev_800_11,628,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_11,629,3.95,2.5,3.89,2.0,7.78
output_flux2_dev_800_11,630,5.0,5.0,5.0,4.0,20.0
output_flux2_dev_800_11,631,4.35,3.2,4.5,5.0,22.5
output_flux2_dev_800_11,632,2.75,3.2,4.0,4.0,16.0
output_flux2_dev_800_11,633,4.5,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,634,3.61,3.8,5.0,3.0,15.0
output_flux2_dev_800_11,635,4.0,3.8,4.0,4.0,16.0
output_flux2_dev_800_11,636,4.5,3.8,4.5,0.0,0.0
output_flux2_dev_800_11,637,3.5,3.2,3.0,4.0,12.0
output_flux2_dev_800_11,638,2.78,2.5,2.78,2.0,5.56
output_flux2_dev_800_11,639,4.44,4.2,4.44,4.0,17.76
output_flux2_dev_800_11,640,2.78,2.5,3.33,2.0,6.66
output_flux2_dev_800_11,641,2.78,2.5,2.22,3.0,6.66
output_flux2_dev_800_11,642,3.5,3.2,4.5,3.0,13.5
output_flux2_dev_800_11,643,4.44,3.5,3.89,3.0,11.67
output_flux2_dev_800_11,644,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,645,4.0,4.8,4.0,4.0,16.0
output_flux2_dev_800_11,646,4.5,3.2,4.5,3.0,13.5
output_flux2_dev_800_11,647,3.0,4.8,3.5,5.0,17.5
output_flux2_dev_800_11,648,3.89,2.5,3.89,3.0,11.67
output_flux2_dev_800_11,649,3.5,4.2,3.5,4.0,14.0
output_flux2_dev_800_11,650,4.55,4.8,4.55,3.0,13.65
output_flux2_dev_800_11,651,2.8,3.8,2.22,4.0,8.88
output_flux2_dev_800_11,652,3.33,2.5,3.89,2.0,7.78
output_flux2_dev_800_11,653,5.0,4.2,5.0,5.0,25.0
output_flux2_dev_800_11,654,4.5,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,655,3.5,2.0,3.5,3.0,10.5
output_flux2_dev_800_11,656,3.0,3.8,3.5,4.0,14.0
output_flux2_dev_800_11,657,4.44,2.5,4.44,3.0,13.32
output_flux2_dev_800_11,658,3.93,5.0,3.5,5.0,17.5
output_flux2_dev_800_11,659,4.0,3.8,4.0,4.0,16.0
output_flux2_dev_800_11,660,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_11,661,4.0,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,662,4.44,4.7,3.89,4.0,15.56
output_flux2_dev_800_11,663,4.09,4.2,4.55,4.0,18.2
output_flux2_dev_800_11,664,3.9,2.5,4.5,2.0,9.0
output_flux2_dev_800_11,665,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_11,666,2.78,2.0,2.78,2.0,5.56
output_flux2_dev_800_11,667,3.89,3.5,3.89,5.0,19.45
output_flux2_dev_800_11,668,3.0,3.2,4.0,4.0,16.0
output_flux2_dev_800_11,669,5.0,4.8,5.0,4.0,20.0
output_flux2_dev_800_11,670,2.72,2.5,3.89,2.0,7.78
output_flux2_dev_800_11,671,4.25,2.8,4.5,2.0,9.0
output_flux2_dev_800_11,672,4.0,4.2,4.0,5.0,20.0
output_flux2_dev_800_11,673,4.0,3.8,4.0,4.0,16.0
output_flux2_dev_800_11,674,5.0,4.2,5.0,5.0,25.0
output_flux2_dev_800_11,675,1.5,3.2,3.0,4.0,12.0
output_flux2_dev_800_11,676,3.65,2.3,4.0,2.0,8.0
output_flux2_dev_800_11,677,3.64,4.2,3.64,4.0,14.56
output_flux2_dev_800_11,678,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_11,679,4.09,4.2,4.09,4.0,16.36
output_flux2_dev_800_11,680,4.55,3.8,4.55,4.0,18.2
output_flux2_dev_800_11,681,5.0,4.3,5.0,5.0,25.0
output_flux2_dev_800_11,682,4.5,4.6,4.0,4.0,16.0
output_flux2_dev_800_11,683,4.09,4.2,4.09,4.0,16.36
output_flux2_dev_800_11,684,3.86,4.2,3.33,4.0,13.32
output_flux2_dev_800_11,685,3.06,3.2,4.44,3.0,13.32
output_flux2_dev_800_11,686,5.0,4.2,4.55,4.0,18.2
output_flux2_dev_800_11,687,4.44,4.2,4.44,2.0,8.88
output_flux2_dev_800_11,688,3.4,3.8,4.0,3.0,12.0
output_flux2_dev_800_11,689,4.5,3.8,4.5,3.0,13.5
output_flux2_dev_800_11,690,3.5,4.0,4.0,4.0,16.0
output_flux2_dev_800_11,691,3.0,5.0,3.0,5.0,15.0
output_flux2_dev_800_11,692,5.0,4.7,4.55,4.0,18.2
output_flux2_dev_800_11,693,4.55,4.2,4.09,4.0,16.36
output_flux2_dev_800_11,694,5.0,4.2,5.0,5.0,25.0
output_flux2_dev_800_11,695,3.55,3.1,4.0,3.0,12.0
output_flux2_dev_800_11,696,5.0,3.0,5.0,4.0,20.0
output_flux2_dev_800_11,697,4.5,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,698,3.89,3.2,3.89,4.0,15.56
output_flux2_dev_800_11,699,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_11,700,3.0,2.8,5.0,3.0,15.0
output_flux2_dev_800_11,701,2.5,4.2,3.0,4.0,12.0
output_flux2_dev_800_11,702,4.09,2.8,4.09,2.0,8.18
output_flux2_dev_800_11,703,3.5,4.5,3.5,4.0,14.0
output_flux2_dev_800_11,704,4.5,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,705,4.09,3.5,4.09,4.0,16.36
output_flux2_dev_800_11,706,4.5,3.2,4.5,3.0,13.5
output_flux2_dev_800_11,707,3.0,3.2,4.09,3.0,12.27
output_flux2_dev_800_11,708,4.61,3.8,4.0,4.0,16.0
output_flux2_dev_800_11,709,4.55,4.2,4.55,4.0,18.2
output_flux2_dev_800_11,710,4.09,2.5,4.09,2.0,8.18
output_flux2_dev_800_11,711,4.5,3.8,4.5,4.0,18.0
output_flux2_dev_800_11,712,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_11,713,4.0,3.8,4.0,4.0,16.0
output_flux2_dev_800_11,714,3.5,4.2,3.5,4.0,14.0
output_flux2_dev_800_11,715,4.55,4.2,4.55,4.0,18.2
output_flux2_dev_800_11,716,5.0,4.6,5.0,5.0,25.0
output_flux2_dev_800_11,717,4.5,3.2,4.5,3.0,13.5
output_flux2_dev_800_11,718,4.8,4.2,4.0,4.0,16.0
output_flux2_dev_800_11,719,4.5,3.8,4.5,4.0,18.0
output_flux2_dev_800_11,720,4.5,3.8,4.5,4.0,18.0
output_flux2_dev_800_11,721,2.73,2.5,3.18,2.0,6.36
output_flux2_dev_800_11,722,4.58,2.8,5.0,3.0,15.0
output_flux2_dev_800_11,723,1.45,4.2,1.82,4.0,7.28
output_flux2_dev_800_11,724,4.5,3.8,4.5,4.0,18.0
output_flux2_dev_800_11,725,3.64,4.2,4.09,4.0,16.36
output_flux2_dev_800_11,726,4.0,2.8,4.0,3.0,12.0
output_flux2_dev_800_11,727,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,728,2.55,2.8,4.5,3.0,13.5
output_flux2_dev_800_11,729,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,730,3.0,2.8,3.0,3.0,9.0
output_flux2_dev_800_11,731,3.18,4.2,3.18,4.0,12.72
output_flux2_dev_800_11,732,3.18,4.8,3.18,5.0,15.9
output_flux2_dev_800_11,733,5.0,4.8,5.0,5.0,25.0
output_flux2_dev_800_11,734,5.0,4.7,5.0,5.0,25.0
output_flux2_dev_800_11,735,4.5,3.2,4.5,3.0,13.5
output_flux2_dev_800_11,736,4.5,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,737,4.09,3.8,4.09,4.0,16.36
output_flux2_dev_800_11,738,4.55,3.0,4.55,3.0,13.65
output_flux2_dev_800_11,739,3.77,3.2,3.5,3.0,10.5
output_flux2_dev_800_11,740,2.5,3.2,2.5,3.0,7.5
output_flux2_dev_800_11,741,3.45,2.5,4.55,2.0,9.1
output_flux2_dev_800_11,742,3.73,3.8,3.0,4.0,12.0
output_flux2_dev_800_11,743,3.5,3.8,3.5,4.0,14.0
output_flux2_dev_800_11,744,4.55,5.0,4.55,5.0,22.75
output_flux2_dev_800_11,745,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_11,746,4.5,2.8,4.5,3.0,13.5
output_flux2_dev_800_11,747,2.27,2.5,4.09,2.0,8.18
output_flux2_dev_800_11,748,4.5,2.5,4.5,2.0,9.0
output_flux2_dev_800_11,749,3.5,4.2,3.5,4.0,14.0
output_flux2_dev_800_11,750,4.0,2.5,4.0,2.0,8.0
output_flux2_dev_800_11,751,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_11,752,3.5,4.5,3.5,4.0,14.0
output_flux2_dev_800_11,753,3.3,4.8,4.0,5.0,20.0
output_flux2_dev_800_11,754,4.5,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,755,2.6,4.2,4.0,4.0,16.0
output_flux2_dev_800_11,756,3.3,2.3,4.0,2.0,8.0
output_flux2_dev_800_11,757,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,758,4.5,3.2,4.5,3.0,13.5
output_flux2_dev_800_11,759,2.53,2.5,3.64,2.0,7.28
output_flux2_dev_800_11,760,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,761,4.55,4.8,4.55,5.0,22.75
output_flux2_dev_800_11,762,5.0,3.5,5.0,4.0,20.0
output_flux2_dev_800_11,763,2.2,2.5,3.5,2.0,7.0
output_flux2_dev_800_11,764,3.73,3.5,5.0,4.0,20.0
output_flux2_dev_800_11,765,4.09,4.2,4.09,4.0,16.36
output_flux2_dev_800_11,766,4.55,4.2,4.55,5.0,22.75
output_flux2_dev_800_11,767,5.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_11,768,3.64,4.8,4.09,4.0,16.36
output_flux2_dev_800_11,769,4.09,2.5,4.09,2.0,8.18
output_flux2_dev_800_11,770,3.18,2.8,3.64,2.0,7.28
output_flux2_dev_800_11,771,2.97,3.5,4.0,4.0,16.0
output_flux2_dev_800_11,772,5.0,4.6,5.0,3.0,15.0
output_flux2_dev_800_11,773,3.5,3.5,3.5,4.0,14.0
output_flux2_dev_800_11,774,4.5,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,775,3.15,4.2,2.0,4.0,8.0
output_flux2_dev_800_11,776,4.5,2.5,4.5,2.0,9.0
output_flux2_dev_800_11,777,5.0,4.2,5.0,4.0,20.0
output_flux2_dev_800_11,778,3.45,2.8,3.0,4.0,12.0
output_flux2_dev_800_11,779,5.0,3.2,5.0,3.0,15.0
output_flux2_dev_800_11,780,4.0,2.8,4.0,2.0,8.0
output_flux2_dev_800_11,781,4.55,4.2,5.0,5.0,25.0
output_flux2_dev_800_11,782,5.0,5.0,5.0,5.0,25.0
output_flux2_dev_800_11,783,4.5,3.2,4.5,3.0,13.5
output_flux2_dev_800_11,784,4.0,4.2,4.0,5.0,20.0
output_flux2_dev_800_11,785,2.73,4.2,4.09,4.0,16.36
output_flux2_dev_800_11,786,3.25,3.5,3.0,2.0,6.0
output_flux2_dev_800_11,787,4.5,4.2,4.5,4.0,18.0
output_flux2_dev_800_11,788,4.5,4.9,4.5,5.0,22.5
output_flux2_dev_800_11,789,4.55,2.8,4.55,4.0,18.2
output_flux2_dev_800_11,790,4.0,4.2,4.0,4.0,16.0
output_flux2_dev_800_11,791,2.7,3.5,5.0,5.0,25.0
output_flux2_dev_800_11,792,4.55,4.2,4.09,4.0,16.36
output_flux2_dev_800_11,793,3.0,4.2,3.0,4.0,12.0
output_flux2_dev_800_11,794,2.73,4.2,2.73,4.0,10.92
output_flux2_dev_800_11,795,2.35,3.5,3.0,3.0,9.0
output_flux2_dev_800_11,796,3.18,4.2,3.18,4.0,12.72
