image_id,source,alignment_score,artifact_score,class_id,alignment_norm,artifact_norm,composite_product_perimage,composite_harmonic_perimage
227,Sys_JiTfdloss_ref_3,5.0,5.0,300,1.0,1.0,1.0,1.0
227,User_JiTfdloss_1,5.0,5.0,300,1.0,1.0,1.0,1.0
227,User_JiTfdloss_2,5.0,5.0,300,1.0,1.0,1.0,1.0
227,User_JiTfdloss_3,5.0,5.0,300,1.0,1.0,1.0,1.0
228,Sys_JiTfdloss_ref_1,3.65,2.85,300,0.73,0.5700000000000001,0.4161,0.6401538461538462
228,Sys_JiTfdloss_ref_2,2.85,2.1,300,0.5700000000000001,0.42000000000000004,0.23940000000000006,0.4836363636363637
228,Sys_JiTfdloss_ref_3,2.85,2.1,300,0.5700000000000001,0.42000000000000004,0.23940000000000006,0.4836363636363637
228,User_JiTfdloss_1,0.0,4.0,300,0.0,0.8,0.0,0.0
228,User_JiTfdloss_2,3.75,4.0,300,0.75,0.8,0.6000000000000001,0.7741935483870969
228,User_JiTfdloss_3,3.12,4.0,300,0.624,0.8,0.49920000000000003,0.7011235955056181
231,Sys_JiTfdloss_ref_1,2.85,2.9,322,0.5700000000000001,0.58,0.3306,0.5749565217391305
231,Sys_JiTfdloss_ref_2,3.65,4.12,322,0.73,0.8240000000000001,0.60152,0.7741570141570142
231,Sys_JiTfdloss_ref_3,2.85,2.6,322,0.5700000000000001,0.52,0.29640000000000005,0.5438532110091744
231,User_JiTfdloss_1,3.57,4.0,322,0.714,0.8,0.5712,0.7545574636723911
231,User_JiTfdloss_2,2.86,2.0,322,0.572,0.4,0.2288,0.47078189300411527
231,User_JiTfdloss_3,2.86,2.0,322,0.572,0.4,0.2288,0.47078189300411527
232,Sys_JiTfdloss_ref_1,4.92,4.95,322,0.984,0.99,0.97416,0.9869908814589666
232,Sys_JiTfdloss_ref_2,4.72,3.65,322,0.944,0.73,0.68912,0.8233213859020311
232,Sys_JiTfdloss_ref_3,4.92,4.95,322,0.984,0.99,0.97416,0.9869908814589666
232,User_JiTfdloss_1,5.0,5.0,322,1.0,1.0,1.0,1.0
232,User_JiTfdloss_2,5.0,4.0,322,1.0,0.8,0.8,0.888888888888889
232,User_JiTfdloss_3,5.0,5.0,322,1.0,1.0,1.0,1.0
235,Sys_JiTfdloss_ref_1,4.85,3.75,322,0.97,0.75,0.7275,0.8459302325581396
235,Sys_JiTfdloss_ref_2,4.92,4.95,322,0.984,0.99,0.97416,0.9869908814589666
235,Sys_JiTfdloss_ref_3,4.75,2.8,322,0.95,0.5599999999999999,0.5319999999999999,0.704635761589404
235,User_JiTfdloss_1,5.0,3.0,322,1.0,0.6,0.6,0.7499999999999999
235,User_JiTfdloss_2,5.0,5.0,322,1.0,1.0,1.0,1.0
235,User_JiTfdloss_3,5.0,3.0,322,1.0,0.6,0.6,0.7499999999999999
236,Sys_JiTfdloss_ref_1,4.85,3.65,322,0.97,0.73,0.7081,0.8330588235294117
236,Sys_JiTfdloss_ref_2,4.35,2.85,322,0.8699999999999999,0.5700000000000001,0.4959,0.6887500000000001
236,Sys_JiTfdloss_ref_3,4.35,2.85,322,0.8699999999999999,0.5700000000000001,0.4959,0.6887500000000001
236,User_JiTfdloss_1,5.0,5.0,322,1.0,1.0,1.0,1.0
236,User_JiTfdloss_2,5.0,5.0,322,1.0,1.0,1.0,1.0
236,User_JiTfdloss_3,5.0,3.0,322,1.0,0.6,0.6,0.7499999999999999
238,Sys_JiTfdloss_ref_1,4.85,3.6,322,0.97,0.72,0.6983999999999999,0.8265088757396449
238,Sys_JiTfdloss_ref_2,4.95,4.98,322,0.99,0.9960000000000001,0.9860400000000001,0.9929909365558913
238,Sys_JiTfdloss_ref_3,4.65,2.85,322,0.93,0.5700000000000001,0.5301000000000001,0.7068000000000002
238,User_JiTfdloss_1,5.0,4.0,322,1.0,0.8,0.8,0.888888888888889
238,User_JiTfdloss_2,5.0,4.0,322,1.0,0.8,0.8,0.888888888888889
238,User_JiTfdloss_3,5.0,3.0,322,1.0,0.6,0.6,0.7499999999999999
241,Sys_JiTfdloss_ref_1,3.42,1.5,330,0.6839999999999999,0.3,0.20519999999999997,0.41707317073170724
241,Sys_JiTfdloss_ref_2,3.42,1.5,330,0.6839999999999999,0.3,0.20519999999999997,0.41707317073170724
241,Sys_JiTfdloss_ref_3,4.12,1.5,330,0.8240000000000001,0.3,0.2472,0.43985765124555154
241,User_JiTfdloss_1,4.17,2.0,330,0.834,0.4,0.3336,0.5406807131280389
241,User_JiTfdloss_2,4.0,2.0,330,0.8,0.4,0.32000000000000006,0.5333333333333333
241,User_JiTfdloss_3,4.0,2.0,330,0.8,0.4,0.32000000000000006,0.5333333333333333
243,Sys_JiTfdloss_ref_1,3.62,2.0,330,0.724,0.4,0.2896,0.5153024911032028
243,Sys_JiTfdloss_ref_2,3.42,2.0,330,0.6839999999999999,0.4,0.2736,0.5047970479704796
243,Sys_JiTfdloss_ref_3,3.65,2.0,330,0.73,0.4,0.292,0.5168141592920354
243,User_JiTfdloss_1,4.0,3.0,330,0.8,0.6,0.48,0.6857142857142857
243,User_JiTfdloss_2,4.0,2.0,330,0.8,0.4,0.32000000000000006,0.5333333333333333
243,User_JiTfdloss_3,4.0,2.0,330,0.8,0.4,0.32000000000000006,0.5333333333333333
244,Sys_JiTfdloss_ref_1,3.82,3.65,330,0.764,0.73,0.55772,0.7466131191432396
244,Sys_JiTfdloss_ref_2,4.85,4.92,330,0.97,0.984,0.95448,0.976949846468782
244,Sys_JiTfdloss_ref_3,3.82,3.65,330,0.764,0.73,0.55772,0.7466131191432396
244,User_JiTfdloss_1,4.0,5.0,330,0.8,1.0,0.8,0.888888888888889
244,User_JiTfdloss_2,4.0,4.0,330,0.8,0.8,0.6400000000000001,0.8000000000000002
244,User_JiTfdloss_3,4.0,4.0,330,0.8,0.8,0.6400000000000001,0.8000000000000002
246,Sys_JiTfdloss_ref_1,4.68,3.85,330,0.9359999999999999,0.77,0.72072,0.8449237983587339
246,Sys_JiTfdloss_ref_2,4.12,3.65,330,0.8240000000000001,0.73,0.60152,0.7741570141570142
246,Sys_JiTfdloss_ref_3,4.68,3.85,330,0.9359999999999999,0.77,0.72072,0.8449237983587339
246,User_JiTfdloss_1,5.0,4.0,330,1.0,0.8,0.8,0.888888888888889
246,User_JiTfdloss_2,5.0,4.0,330,1.0,0.8,0.8,0.888888888888889
246,User_JiTfdloss_3,5.0,4.0,330,1.0,0.8,0.8,0.888888888888889
249,Sys_JiTfdloss_ref_1,2.85,2.0,330,0.5700000000000001,0.4,0.22800000000000004,0.4701030927835052
249,Sys_JiTfdloss_ref_2,2.85,1.92,330,0.5700000000000001,0.384,0.21888000000000002,0.4588679245283019
249,Sys_JiTfdloss_ref_3,2.85,2.0,330,0.5700000000000001,0.4,0.22800000000000004,0.4701030927835052
249,User_JiTfdloss_1,3.0,1.0,330,0.6,0.2,0.12,0.3
249,User_JiTfdloss_2,3.0,2.0,330,0.6,0.4,0.24,0.48
249,User_JiTfdloss_3,3.0,3.0,330,0.6,0.6,0.36,0.6
250,Sys_JiTfdloss_ref_1,4.15,1.5,333,0.8300000000000001,0.3,0.249,0.44070796460176986
250,Sys_JiTfdloss_ref_2,4.65,1.5,333,0.93,0.3,0.279,0.4536585365853659
250,Sys_JiTfdloss_ref_3,4.85,1.5,333,0.97,0.3,0.291,0.458267716535433
250,User_JiTfdloss_1,5.0,3.0,333,1.0,0.6,0.6,0.7499999999999999
250,User_JiTfdloss_2,5.0,3.0,333,1.0,0.6,0.6,0.7499999999999999
250,User_JiTfdloss_3,5.0,4.0,333,1.0,0.8,0.8,0.888888888888889
254,Sys_JiTfdloss_ref_1,4.65,2.0,333,0.93,0.4,0.37200000000000005,0.5593984962406016
254,Sys_JiTfdloss_ref_2,4.12,2.0,333,0.8240000000000001,0.4,0.32960000000000006,0.538562091503268
254,Sys_JiTfdloss_ref_3,4.15,2.0,333,0.8300000000000001,0.4,0.3320000000000001,0.5398373983739838
254,User_JiTfdloss_1,4.17,3.0,333,0.834,0.6,0.5004,0.697907949790795
254,User_JiTfdloss_2,4.17,2.0,333,0.834,0.4,0.3336,0.5406807131280389
254,User_JiTfdloss_3,4.17,3.0,333,0.834,0.6,0.5004,0.697907949790795
257,Sys_JiTfdloss_ref_1,4.12,1.5,333,0.8240000000000001,0.3,0.2472,0.43985765124555154
257,Sys_JiTfdloss_ref_2,4.15,2.85,333,0.8300000000000001,0.5700000000000001,0.4731000000000001,0.6758571428571429
257,Sys_JiTfdloss_ref_3,4.65,1.5,333,0.93,0.3,0.279,0.4536585365853659
257,User_JiTfdloss_1,5.0,3.0,333,1.0,0.6,0.6,0.7499999999999999
257,User_JiTfdloss_2,4.17,3.0,333,0.834,0.6,0.5004,0.697907949790795
257,User_JiTfdloss_3,4.17,3.0,333,0.834,0.6,0.5004,0.697907949790795
258,Sys_JiTfdloss_ref_1,4.65,1.5,333,0.93,0.3,0.279,0.4536585365853659
258,Sys_JiTfdloss_ref_2,4.65,1.5,333,0.93,0.3,0.279,0.4536585365853659
258,Sys_JiTfdloss_ref_3,4.85,1.5,333,0.97,0.3,0.291,0.458267716535433
258,User_JiTfdloss_1,5.0,2.0,333,1.0,0.4,0.4,0.5714285714285715
258,User_JiTfdloss_2,5.0,3.0,333,1.0,0.6,0.6,0.7499999999999999
258,User_JiTfdloss_3,5.0,3.0,333,1.0,0.6,0.6,0.7499999999999999
259,Sys_JiTfdloss_ref_1,4.72,3.0,333,0.944,0.6,0.5663999999999999,0.7336787564766838
259,Sys_JiTfdloss_ref_2,4.72,3.0,333,0.944,0.6,0.5663999999999999,0.7336787564766838
259,Sys_JiTfdloss_ref_3,4.12,2.85,333,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
259,User_JiTfdloss_1,5.0,3.0,333,1.0,0.6,0.6,0.7499999999999999
259,User_JiTfdloss_2,5.0,3.0,333,1.0,0.6,0.6,0.7499999999999999
259,User_JiTfdloss_3,5.0,4.0,333,1.0,0.8,0.8,0.888888888888889
261,Sys_JiTfdloss_ref_1,0.85,0.92,339,0.16999999999999998,0.184,0.031279999999999995,0.1767231638418079
261,Sys_JiTfdloss_ref_2,1.35,0.85,339,0.27,0.16999999999999998,0.045899999999999996,0.20863636363636362
261,Sys_JiTfdloss_ref_3,1.25,0.85,339,0.25,0.16999999999999998,0.042499999999999996,0.20238095238095238
261,User_JiTfdloss_1,1.25,1.0,339,0.25,0.2,0.05,0.22222222222222224
261,User_JiTfdloss_2,0.0,1.0,339,0.0,0.2,0.0,0.0
261,User_JiTfdloss_3,1.25,1.0,339,0.25,0.2,0.05,0.22222222222222224
264,Sys_JiTfdloss_ref_1,3.82,3.65,339,0.764,0.73,0.55772,0.7466131191432396
264,Sys_JiTfdloss_ref_2,3.85,2.65,339,0.77,0.53,0.4081,0.6278461538461538
264,Sys_JiTfdloss_ref_3,3.85,2.15,339,0.77,0.43,0.3311,0.5518333333333334
264,User_JiTfdloss_1,4.17,3.0,339,0.834,0.6,0.5004,0.697907949790795
264,User_JiTfdloss_2,5.0,2.0,339,1.0,0.4,0.4,0.5714285714285715
264,User_JiTfdloss_3,0.0,4.0,339,0.0,0.8,0.0,0.0
265,Sys_JiTfdloss_ref_1,4.85,3.65,339,0.97,0.73,0.7081,0.8330588235294117
265,Sys_JiTfdloss_ref_2,4.85,3.72,339,0.97,0.744,0.72168,0.842100350058343
265,Sys_JiTfdloss_ref_3,5.0,4.6,339,1.0,0.9199999999999999,0.9199999999999999,0.9583333333333333
265,User_JiTfdloss_1,5.0,4.0,339,1.0,0.8,0.8,0.888888888888889
265,User_JiTfdloss_2,4.38,4.0,339,0.876,0.8,0.7008000000000001,0.8362768496420048
265,User_JiTfdloss_3,5.0,4.0,339,1.0,0.8,0.8,0.888888888888889
266,Sys_JiTfdloss_ref_1,2.85,1.92,339,0.5700000000000001,0.384,0.21888000000000002,0.4588679245283019
266,Sys_JiTfdloss_ref_2,3.42,2.15,339,0.6839999999999999,0.43,0.29412,0.5280430879712747
266,Sys_JiTfdloss_ref_3,3.42,2.85,339,0.6839999999999999,0.5700000000000001,0.38988,0.6218181818181818
266,User_JiTfdloss_1,2.86,2.0,339,0.572,0.4,0.2288,0.47078189300411527
266,User_JiTfdloss_2,2.86,2.0,339,0.572,0.4,0.2288,0.47078189300411527
266,User_JiTfdloss_3,2.86,1.0,339,0.572,0.2,0.1144,0.29637305699481864
268,Sys_JiTfdloss_ref_1,3.85,2.0,339,0.77,0.4,0.30800000000000005,0.5264957264957266
268,Sys_JiTfdloss_ref_2,4.65,2.0,339,0.93,0.4,0.37200000000000005,0.5593984962406016
268,Sys_JiTfdloss_ref_3,3.85,2.0,339,0.77,0.4,0.30800000000000005,0.5264957264957266
268,User_JiTfdloss_1,5.0,2.0,339,1.0,0.4,0.4,0.5714285714285715
268,User_JiTfdloss_2,3.75,4.0,339,0.75,0.8,0.6000000000000001,0.7741935483870969
268,User_JiTfdloss_3,5.0,4.0,339,1.0,0.8,0.8,0.888888888888889
271,Sys_JiTfdloss_ref_1,4.85,3.65,347,0.97,0.73,0.7081,0.8330588235294117
271,Sys_JiTfdloss_ref_2,4.82,3.65,347,0.9640000000000001,0.73,0.70372,0.8308382526564345
271,Sys_JiTfdloss_ref_3,4.82,4.15,347,0.9640000000000001,0.8300000000000001,0.8001200000000002,0.891995540691193
271,User_JiTfdloss_1,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
271,User_JiTfdloss_2,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
271,User_JiTfdloss_3,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
273,Sys_JiTfdloss_ref_1,4.82,3.65,347,0.9640000000000001,0.73,0.70372,0.8308382526564345
273,Sys_JiTfdloss_ref_2,4.68,3.42,347,0.9359999999999999,0.6839999999999999,0.6402239999999999,0.7904
273,Sys_JiTfdloss_ref_3,4.82,3.65,347,0.9640000000000001,0.73,0.70372,0.8308382526564345
273,User_JiTfdloss_1,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
273,User_JiTfdloss_2,5.0,3.0,347,1.0,0.6,0.6,0.7499999999999999
273,User_JiTfdloss_3,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
274,Sys_JiTfdloss_ref_1,4.85,3.65,347,0.97,0.73,0.7081,0.8330588235294117
274,Sys_JiTfdloss_ref_2,4.62,2.85,347,0.924,0.5700000000000001,0.52668,0.7050602409638553
274,Sys_JiTfdloss_ref_3,4.62,3.15,347,0.924,0.63,0.5821200000000001,0.7491891891891893
274,User_JiTfdloss_1,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
274,User_JiTfdloss_2,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
274,User_JiTfdloss_3,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
275,Sys_JiTfdloss_ref_1,4.12,2.0,347,0.8240000000000001,0.4,0.32960000000000006,0.538562091503268
275,Sys_JiTfdloss_ref_2,4.68,2.0,347,0.9359999999999999,0.4,0.3744,0.5604790419161677
275,Sys_JiTfdloss_ref_3,4.12,2.0,347,0.8240000000000001,0.4,0.32960000000000006,0.538562091503268
275,User_JiTfdloss_1,5.0,3.0,347,1.0,0.6,0.6,0.7499999999999999
275,User_JiTfdloss_2,5.0,3.0,347,1.0,0.6,0.6,0.7499999999999999
275,User_JiTfdloss_3,5.0,2.0,347,1.0,0.4,0.4,0.5714285714285715
278,Sys_JiTfdloss_ref_1,4.62,3.85,347,0.924,0.77,0.71148,0.8400000000000001
278,Sys_JiTfdloss_ref_2,4.65,3.85,347,0.93,0.77,0.7161000000000001,0.8424705882352941
278,Sys_JiTfdloss_ref_3,4.65,3.85,347,0.93,0.77,0.7161000000000001,0.8424705882352941
278,User_JiTfdloss_1,4.44,4.0,347,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
278,User_JiTfdloss_2,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
278,User_JiTfdloss_3,5.0,4.0,347,1.0,0.8,0.8,0.888888888888889
280,Sys_JiTfdloss_ref_1,4.85,2.65,356,0.97,0.53,0.5141,0.6854666666666667
280,Sys_JiTfdloss_ref_2,4.85,3.2,356,0.97,0.64,0.6208,0.7711801242236026
280,Sys_JiTfdloss_ref_3,4.85,2.15,356,0.97,0.43,0.41709999999999997,0.5958571428571429
280,User_JiTfdloss_1,5.0,3.0,356,1.0,0.6,0.6,0.7499999999999999
280,User_JiTfdloss_2,5.0,3.0,356,1.0,0.6,0.6,0.7499999999999999
280,User_JiTfdloss_3,5.0,3.0,356,1.0,0.6,0.6,0.7499999999999999
281,Sys_JiTfdloss_ref_1,3.15,3.85,356,0.63,0.77,0.48510000000000003,0.6930000000000001
281,Sys_JiTfdloss_ref_2,3.45,2.8,356,0.6900000000000001,0.5599999999999999,0.38639999999999997,0.6182399999999999
281,Sys_JiTfdloss_ref_3,4.15,3.85,356,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
281,User_JiTfdloss_1,3.33,3.0,356,0.666,0.6,0.3996,0.6312796208530805
281,User_JiTfdloss_2,3.33,3.0,356,0.666,0.6,0.3996,0.6312796208530805
281,User_JiTfdloss_3,3.33,3.0,356,0.666,0.6,0.3996,0.6312796208530805
284,Sys_JiTfdloss_ref_1,3.82,1.5,356,0.764,0.3,0.2292,0.4308270676691729
284,Sys_JiTfdloss_ref_2,3.42,1.5,356,0.6839999999999999,0.3,0.20519999999999997,0.41707317073170724
284,Sys_JiTfdloss_ref_3,3.42,1.5,356,0.6839999999999999,0.3,0.20519999999999997,0.41707317073170724
284,User_JiTfdloss_1,3.57,2.0,356,0.714,0.4,0.2856,0.5127468581687613
284,User_JiTfdloss_2,3.57,2.0,356,0.714,0.4,0.2856,0.5127468581687613
284,User_JiTfdloss_3,3.57,2.0,356,0.714,0.4,0.2856,0.5127468581687613
287,Sys_JiTfdloss_ref_1,4.85,4.72,356,0.97,0.944,0.9156799999999999,0.9568234064785789
287,Sys_JiTfdloss_ref_2,4.85,3.75,356,0.97,0.75,0.7275,0.8459302325581396
287,Sys_JiTfdloss_ref_3,4.65,3.85,356,0.93,0.77,0.7161000000000001,0.8424705882352941
287,User_JiTfdloss_1,4.17,4.0,356,0.834,0.8,0.6672,0.8166462668298654
287,User_JiTfdloss_2,4.17,5.0,356,0.834,1.0,0.834,0.9094874591057797
287,User_JiTfdloss_3,4.17,5.0,356,0.834,1.0,0.834,0.9094874591057797
289,Sys_JiTfdloss_ref_1,4.85,3.65,356,0.97,0.73,0.7081,0.8330588235294117
289,Sys_JiTfdloss_ref_2,4.85,3.6,356,0.97,0.72,0.6983999999999999,0.8265088757396449
289,Sys_JiTfdloss_ref_3,4.65,2.85,356,0.93,0.5700000000000001,0.5301000000000001,0.7068000000000002
289,User_JiTfdloss_1,4.44,4.0,356,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
289,User_JiTfdloss_2,4.44,4.0,356,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
289,User_JiTfdloss_3,4.44,4.0,356,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
291,Sys_JiTfdloss_ref_1,4.65,1.5,365,0.93,0.3,0.279,0.4536585365853659
291,Sys_JiTfdloss_ref_2,4.65,1.5,365,0.93,0.3,0.279,0.4536585365853659
291,Sys_JiTfdloss_ref_3,4.12,1.5,365,0.8240000000000001,0.3,0.2472,0.43985765124555154
291,User_JiTfdloss_1,4.17,2.0,365,0.834,0.4,0.3336,0.5406807131280389
291,User_JiTfdloss_2,4.17,3.0,365,0.834,0.6,0.5004,0.697907949790795
291,User_JiTfdloss_3,5.0,4.0,365,1.0,0.8,0.8,0.888888888888889
294,Sys_JiTfdloss_ref_1,4.85,1.5,365,0.97,0.3,0.291,0.458267716535433
294,Sys_JiTfdloss_ref_2,4.65,1.5,365,0.93,0.3,0.279,0.4536585365853659
294,Sys_JiTfdloss_ref_3,4.85,1.5,365,0.97,0.3,0.291,0.458267716535433
294,User_JiTfdloss_1,5.0,4.0,365,1.0,0.8,0.8,0.888888888888889
294,User_JiTfdloss_2,5.0,3.0,365,1.0,0.6,0.6,0.7499999999999999
294,User_JiTfdloss_3,5.0,4.0,365,1.0,0.8,0.8,0.888888888888889
295,Sys_JiTfdloss_ref_1,4.12,1.5,365,0.8240000000000001,0.3,0.2472,0.43985765124555154
295,Sys_JiTfdloss_ref_2,3.85,1.5,365,0.77,0.3,0.23099999999999998,0.4317757009345794
295,Sys_JiTfdloss_ref_3,4.12,1.5,365,0.8240000000000001,0.3,0.2472,0.43985765124555154
295,User_JiTfdloss_1,4.29,2.0,365,0.858,0.4,0.3432,0.5456279809220985
295,User_JiTfdloss_2,4.29,2.0,365,0.858,0.4,0.3432,0.5456279809220985
295,User_JiTfdloss_3,3.75,4.0,365,0.75,0.8,0.6000000000000001,0.7741935483870969
296,Sys_JiTfdloss_ref_1,4.85,1.5,365,0.97,0.3,0.291,0.458267716535433
296,Sys_JiTfdloss_ref_2,4.85,1.5,365,0.97,0.3,0.291,0.458267716535433
296,Sys_JiTfdloss_ref_3,4.82,3.65,365,0.9640000000000001,0.73,0.70372,0.8308382526564345
296,User_JiTfdloss_1,3.75,4.0,365,0.75,0.8,0.6000000000000001,0.7741935483870969
296,User_JiTfdloss_2,3.75,4.0,365,0.75,0.8,0.6000000000000001,0.7741935483870969
296,User_JiTfdloss_3,3.75,4.0,365,0.75,0.8,0.6000000000000001,0.7741935483870969
298,Sys_JiTfdloss_ref_1,4.85,1.5,365,0.97,0.3,0.291,0.458267716535433
298,Sys_JiTfdloss_ref_2,4.12,1.5,365,0.8240000000000001,0.3,0.2472,0.43985765124555154
298,Sys_JiTfdloss_ref_3,4.65,1.5,365,0.93,0.3,0.279,0.4536585365853659
298,User_JiTfdloss_1,4.0,3.0,365,0.8,0.6,0.48,0.6857142857142857
298,User_JiTfdloss_2,4.0,3.0,365,0.8,0.6,0.48,0.6857142857142857
298,User_JiTfdloss_3,4.0,2.0,365,0.8,0.4,0.32000000000000006,0.5333333333333333
301,Sys_JiTfdloss_ref_1,4.92,3.85,370,0.984,0.77,0.75768,0.863945267958951
301,Sys_JiTfdloss_ref_2,4.82,3.65,370,0.9640000000000001,0.73,0.70372,0.8308382526564345
301,Sys_JiTfdloss_ref_3,4.92,3.65,370,0.984,0.73,0.71832,0.8381796966161027
301,User_JiTfdloss_1,5.0,4.0,370,1.0,0.8,0.8,0.888888888888889
301,User_JiTfdloss_2,5.0,4.0,370,1.0,0.8,0.8,0.888888888888889
301,User_JiTfdloss_3,5.0,4.0,370,1.0,0.8,0.8,0.888888888888889
302,Sys_JiTfdloss_ref_1,1.85,1.5,370,0.37,0.3,0.111,0.3313432835820896
302,Sys_JiTfdloss_ref_2,1.85,4.82,370,0.37,0.9640000000000001,0.35668000000000005,0.534752623688156
302,Sys_JiTfdloss_ref_3,1.25,1.5,370,0.25,0.3,0.075,0.2727272727272727
302,User_JiTfdloss_1,3.33,4.0,370,0.666,0.8,0.5328,0.7268758526603001
302,User_JiTfdloss_2,3.33,4.0,370,0.666,0.8,0.5328,0.7268758526603001
302,User_JiTfdloss_3,2.5,4.0,370,0.5,0.8,0.4,0.6153846153846154
303,Sys_JiTfdloss_ref_1,4.65,1.5,370,0.93,0.3,0.279,0.4536585365853659
303,Sys_JiTfdloss_ref_2,4.68,1.5,370,0.9359999999999999,0.3,0.2808,0.45436893203883494
303,Sys_JiTfdloss_ref_3,4.12,1.5,370,0.8240000000000001,0.3,0.2472,0.43985765124555154
303,User_JiTfdloss_1,5.0,2.0,370,1.0,0.4,0.4,0.5714285714285715
303,User_JiTfdloss_2,5.0,3.0,370,1.0,0.6,0.6,0.7499999999999999
303,User_JiTfdloss_3,5.0,3.0,370,1.0,0.6,0.6,0.7499999999999999
307,Sys_JiTfdloss_ref_1,4.85,4.2,370,0.97,0.8400000000000001,0.8148000000000001,0.9003314917127072
307,Sys_JiTfdloss_ref_2,4.92,3.85,370,0.984,0.77,0.75768,0.863945267958951
307,Sys_JiTfdloss_ref_3,4.82,3.65,370,0.9640000000000001,0.73,0.70372,0.8308382526564345
307,User_JiTfdloss_1,5.0,4.0,370,1.0,0.8,0.8,0.888888888888889
307,User_JiTfdloss_2,5.0,4.0,370,1.0,0.8,0.8,0.888888888888889
307,User_JiTfdloss_3,5.0,4.0,370,1.0,0.8,0.8,0.888888888888889
308,Sys_JiTfdloss_ref_1,4.82,3.65,370,0.9640000000000001,0.73,0.70372,0.8308382526564345
308,Sys_JiTfdloss_ref_2,4.68,3.42,370,0.9359999999999999,0.6839999999999999,0.6402239999999999,0.7904
308,Sys_JiTfdloss_ref_3,4.65,3.82,370,0.93,0.764,0.71052,0.8388665879574971
308,User_JiTfdloss_1,5.0,3.0,370,1.0,0.6,0.6,0.7499999999999999
308,User_JiTfdloss_2,5.0,2.0,370,1.0,0.4,0.4,0.5714285714285715
308,User_JiTfdloss_3,5.0,4.0,370,1.0,0.8,0.8,0.888888888888889
310,Sys_JiTfdloss_ref_1,1.85,2.65,389,0.37,0.53,0.1961,0.43577777777777776
310,Sys_JiTfdloss_ref_2,1.15,3.85,389,0.22999999999999998,0.77,0.17709999999999998,0.35419999999999996
310,Sys_JiTfdloss_ref_3,1.15,3.85,389,0.22999999999999998,0.77,0.17709999999999998,0.35419999999999996
310,User_JiTfdloss_1,1.67,4.0,389,0.33399999999999996,0.8,0.2672,0.47125220458553796
310,User_JiTfdloss_2,2.22,4.0,389,0.44400000000000006,0.8,0.35520000000000007,0.5710610932475885
310,User_JiTfdloss_3,1.11,4.0,389,0.22200000000000003,0.8,0.17760000000000004,0.3475538160469668
312,Sys_JiTfdloss_ref_1,3.42,2.85,389,0.6839999999999999,0.5700000000000001,0.38988,0.6218181818181818
312,Sys_JiTfdloss_ref_2,3.85,2.75,389,0.77,0.55,0.42350000000000004,0.6416666666666667
312,Sys_JiTfdloss_ref_3,3.42,3.85,389,0.6839999999999999,0.77,0.5266799999999999,0.7244566712517193
312,User_JiTfdloss_1,3.33,3.0,389,0.666,0.6,0.3996,0.6312796208530805
312,User_JiTfdloss_2,3.89,5.0,389,0.778,1.0,0.778,0.875140607424072
312,User_JiTfdloss_3,3.33,4.0,389,0.666,0.8,0.5328,0.7268758526603001
314,Sys_JiTfdloss_ref_1,2.15,3.85,389,0.43,0.77,0.3311,0.5518333333333334
314,Sys_JiTfdloss_ref_2,1.85,3.2,389,0.37,0.64,0.2368,0.46891089108910894
314,Sys_JiTfdloss_ref_3,1.85,3.2,389,0.37,0.64,0.2368,0.46891089108910894
314,User_JiTfdloss_1,2.22,4.0,389,0.44400000000000006,0.8,0.35520000000000007,0.5710610932475885
314,User_JiTfdloss_2,2.78,4.0,389,0.5559999999999999,0.8,0.4448,0.656047197640118
314,User_JiTfdloss_3,2.78,3.0,389,0.5559999999999999,0.6,0.33359999999999995,0.5771626297577854
318,Sys_JiTfdloss_ref_1,1.85,1.2,389,0.37,0.24,0.08879999999999999,0.2911475409836065
318,Sys_JiTfdloss_ref_2,0.12,0.85,389,0.024,0.16999999999999998,0.004079999999999999,0.04206185567010309
318,Sys_JiTfdloss_ref_3,0.15,0.85,389,0.03,0.16999999999999998,0.0050999999999999995,0.051
318,User_JiTfdloss_1,0.0,1.0,389,0.0,0.2,0.0,0.0
318,User_JiTfdloss_2,0.0,1.0,389,0.0,0.2,0.0,0.0
318,User_JiTfdloss_3,0.0,1.0,389,0.0,0.2,0.0,0.0
319,Sys_JiTfdloss_ref_1,1.85,1.5,389,0.37,0.3,0.111,0.3313432835820896
319,Sys_JiTfdloss_ref_2,1.25,1.5,389,0.25,0.3,0.075,0.2727272727272727
319,Sys_JiTfdloss_ref_3,1.15,1.5,389,0.22999999999999998,0.3,0.06899999999999999,0.260377358490566
